probeID,logFC,AveExpr,t,P.Value,adj.P.Val,B,UCSC_RefGene_Name
cg13192180,0.0735154035895258,0.7647583333931952,9.321353252200776,1.6421904013399182e-19,1.5824032135888101e-15,32.270101286776224,NOL11
cg07457944,-0.008514939141150465,0.0446869435064023,-9.22614796180036,3.6226545336136296e-19,3.3356195394003096e-15,31.486907788143096,SOCS6
cg25438440,-0.003756043313597166,0.027382084928607678,-8.953705667347183,3.3693722197721525e-18,3.034962026959766e-14,29.280291298022956,CLDND1;CLDND1;CLDND1;CLDND1;CLDND1;CLDND1
cg22794378,-0.0030044269369172635,0.01821734917708749,-8.673545904010185,3.1647241068089487e-17,2.7318491875744873e-13,27.065558910009027,ZC3H14;ZC3H14;ZC3H14;ZC3H14;ZC3H14
cg17871437,-0.0016943740768664665,0.012374435304594594,-8.553429134934994,8.130070569089644e-17,6.874804265202956e-13,26.133193163363895,BRD2;BRD2
cg01882150,-0.00942828723179219,0.07733224215533967,-8.53614082011186,9.304761985624806e-17,7.71076320986742e-13,25.999856650569956,MACROD1
cg09779044,0.016532205539034228,0.9310854339194309,8.4389815385467,1.9786809530592455e-16,1.607561881363398e-12,25.254554199797663,CKAP5;CKAP5
cg23612557,-0.0055406845627133175,0.02613848668759289,-8.394279366907039,2.7935076631169203e-16,2.2259152551426545e-12,24.91396026845025,KREMEN2;KREMEN2;KREMEN2;KREMEN2
cg04190002,-0.031133263007656398,0.30300808650151934,-8.1618255254369,1.6401913636103338e-15,1.2585279454724514e-11,23.166572469795387,SHANK3
cg08108911,-0.01048594869859143,0.07997149972714651,-8.141300842662691,1.9140471366720145e-15,1.4419561106261197e-11,23.014211072974923,ARHGEF11;ARHGEF11
cg12177922,-0.0362061971595809,0.17608949199695978,-8.072869978076232,3.195674210118382e-15,2.3644850546276804e-11,22.508501309862474,HAX1;HAX1
cg25908635,-0.00602823906006629,0.038219654463916106,-7.95247725532755,7.80870720889933e-15,5.578446187019643e-11,21.627326478409493,TMEM51;TMEM51;TMEM51;TMEM51;C1orf126
cg05100634,-0.0025844789555383024,0.01643695503965324,-7.922835972500213,9.71398559215021e-15,6.821934508778777e-11,21.412055605307277,SMAD2;SMAD2;SMAD2
cg22921760,-0.03913000343684102,0.12125311896751857,-7.8841566603967275,1.2903321870723779e-14,8.680661693701159e-11,21.132147631404397,SALL2
cg03613132,-0.006326135392660602,0.05009299036141391,-7.871576316474507,1.4148220001678986e-14,9.15975658843075e-11,21.041353254049746,EIF4EBP1
cg11065518,-0.004945687851114374,0.027669291880601347,-7.855234203361783,1.594360644280225e-14,1.0163313248527536e-10,20.923589396720583,MDH1B;FASTKD2;FASTKD2;FASTKD2;FASTKD2;FASTKD2;FASTKD2
cg16616022,-0.009769752812949867,0.08627780515414486,-7.78569387335772,2.6448667224655043e-14,1.6604353062423778e-10,20.424748003561536,RAB23;RAB23
cg10047026,-0.028915905406831366,0.1035273325356221,-7.776222789152468,2.8328298279943885e-14,1.751893843403485e-10,20.357093981018927,ARRB2;ARRB2;ARRB2;ARRB2
cg06122000,-0.007687119279165121,0.056209435124748394,-7.764780970106737,3.0775314946488725e-14,1.8752349811033633e-10,20.275454195758197,UBE2CBP
cg03614513,-0.010508330677606176,0.061990544382729273,-7.738245191800551,3.7281012707116596e-14,2.2387248130623516e-10,20.086502149950068,TSPAN2
cg16727519,0.04260349380484296,0.6492569149078768,7.46938317309305,2.5253772310510693e-13,1.4533019844442436e-9,18.20268550787327,LOC440926;H3F3A
cg01185530,-0.004371322266190202,0.020505039968455062,-7.3550056915423925,5.604444642307646e-13,3.1810597470095362e-9,17.418359228737796,DNAJC3;DNAJC3
cg12614687,-0.016946441399009908,0.04008211354648157,-7.3514960808268155,5.742312454877407e-13,3.21526818123808e-9,17.394455134027226,OTP
cg18052665,0.014198406752129134,0.974595682240964,7.298259622180173,8.29233033178092e-13,4.5811808150956875e-9,17.03305067360569,DPPA5
cg24158363,-0.020984560989943078,0.06561198423417715,-7.2916003700951,8.681057556347438e-13,4.7328326226115525e-9,16.988000724569357,GRB2;GRB2;GRB2;GRB2
cg13916990,-0.01868445089578108,0.1985422747145598,-7.240742239062456,1.2303602631896337e-12,6.620696405861153e-9,16.645102325276355,UBAP2
cg06752594,-0.008078374636762177,0.045639973337862155,-7.199197149266708,1.6334723136675267e-12,8.567355516538878e-9,16.36651729683132,PSRC1;PSRC1;PSRC1;PSRC1
cg15364537,-0.004369376562158737,0.03537218199109516,-7.187304445600962,1.7710772303520468e-12,9.172962437627735e-9,16.287022106220224,MFSD4
cg04337007,-0.009002140518855187,0.0613323678255193,-7.154663260518983,2.210037893328551e-12,1.1148037769637597e-8,16.069415291995593,OTOP3
cg02344201,-0.004858035163364201,0.04313245523962941,-7.153127788244377,2.2331321359734533e-12,1.1148037769637597e-8,16.05919977772278,ELL
cg06583696,0.003880735700401934,0.03169044304809467,7.103399133520081,3.1239126133651437e-12,1.5409256806961673e-8,15.729372370029608,ASXL2
cg10766585,-0.13549611000507233,0.6043660578801038,-7.089276956115912,3.435158134908409e-12,1.6745183498925e-8,15.63606696132322,SOD3
cg22227586,-0.0029116139683441136,0.018318801730281515,-7.070438631446175,3.8982001328792845e-12,1.8781392256486828e-8,15.51185059670479,FAM35A;GLUD1;GLUD1
cg09639931,-0.14291324434212171,0.36774549007843516,-7.060277301896885,4.172884562674317e-12,1.9873722461164253e-8,15.444966832065692,ZPBP2;ZPBP2
cg12247968,-0.01677649132043707,0.20989629926416026,-7.020971085718694,5.426223419565638e-12,2.55491879861355e-8,15.187026554555182,DACH1;DACH1;DACH1
cg06225979,-0.00821983765430788,0.037365916201266156,-6.885295548296478,1.3309446063554126e-11,6.12744714355926e-8,14.306246176974671,ZNF396
cg14030268,-0.0016571778674740467,0.015653281923508518,-6.861753941181041,1.552852063516863e-11,7.070510859976864e-8,14.154935023431182,PDZD8
cg22149355,-0.03547250523468182,0.1857069420066303,-6.847783496159875,1.7013064794646803e-11,7.662259056889055e-8,14.065354274343658,MYO5A;MYO5A;MYO5A;MYO5A
cg04055615,-0.0029357141828104012,0.02419084442098683,-6.790544464929486,2.4691267023331294e-11,1.1000755951378715e-7,13.699986506692486,DDAH2
cg09388215,-0.029948175066300042,0.1818143436418877,-6.689775886300071,4.7268602280551355e-11,2.0835647885037288e-7,13.063260846963207,CCDC46
cg26355737,0.030613703465495523,0.8837265535444296,6.68617474689075,4.837115963500758e-11,2.109720856733391e-7,13.040660272593904,TFDP1;TFDP1
cg01226883,-0.0035229251649688577,0.03205368305337119,-6.682821738057314,4.9420395082495664e-11,2.1330305833809028e-7,13.019626522763112,CLCN6;CLCN6;MTHFR;CLCN6;CLCN6
cg06644124,-0.0389814422186012,0.26673663433048883,-6.647503018227648,6.19209722933596e-11,2.645014975762071e-7,12.798629756891575,ZNF281;ZNF281
cg13360404,-0.0022414943215572775,0.02316506485835957,-6.562465749802013,1.0613241686769952e-10,4.487289415004792e-7,12.270747323700832,KLHDC10
cg03934782,-0.032427123817985654,0.25062457213149975,-6.553637696929035,1.1220109317751604e-10,4.695955752791705e-7,12.216287807200615,VAT1L
cg09971754,0.008075228884947234,0.01849488211497491,6.48499142083892,1.7252345998147084e-10,7.141481810514401e-7,11.7950167789859,ANKRD11
cg00871698,-0.005115809281577212,0.02710217159619094,-6.483552334433193,1.7407949000517795e-10,7.141481810514401e-7,11.786227164259689,FERMT2;FERMT2;FERMT2
cg06642617,0.006375000534171031,0.015100999597371016,6.480392725733811,1.77544224179215e-10,7.212211918385965e-7,11.766935021778536,CCT7;CCT7;CCT7;CCT7;CCT7;C2orf7;CCT7
cg22429776,-0.001229813623002115,0.012703845988185828,-6.468244068885088,1.9150625480081693e-10,7.703850402470339e-7,11.692834222815158,ST7L;ST7L;CAPZA1;ST7L;ST7L;CAPZA1
cg25704207,0.0035281496776612895,0.03441486216401515,6.413593818912689,2.688036772006021e-10,1.050730751223429e-6,11.36101317619909,CISH;CISH
cg03218192,-0.03998228686679861,0.17099489150288152,-6.408333590427986,2.7768550637633733e-10,1.0753046835467615e-6,11.329205801037965,AP2B1;AP2B1;AP2B1;AP2B1
cg07462804,-0.0016146330447520535,0.014739380133353368,-6.3241381951422895,4.657996569101575e-10,1.754561444022175e-6,10.82324150714932,PRDM8
cg07187808,-0.1181351948835091,0.5753435204617174,-6.314782199297101,4.931827278958231e-10,1.824533905267811e-6,10.767383763193934,KCNJ9
cg26921482,-0.06750317451982041,0.23583126743772242,-6.298075293212456,5.460488338192021e-10,2.00223543406033e-6,10.667821729970257,AMDHD2;AMDHD2
cg01076129,-0.15270251972592058,0.4547463710717569,-6.286971550062097,5.842096717654042e-10,2.1233715477862843e-6,10.601780381107272,CRISP2;CRISP2;CRISP2;CRISP2;CRISP2
cg00766421,-0.0034541039131136056,0.035695602064306484,-6.268832775372787,6.522278829610656e-10,2.3499770623087193e-6,10.494119759338886,RWDD2A;PGM3;PGM3
cg16376036,-0.020257704301182053,0.10828381039538254,-6.2429737733470505,7.627566190490273e-10,2.724520614826459e-6,10.3411148685331,PAFAH1B2;PAFAH1B2
cg23980740,0.1587426088482814,0.4019562974457563,6.232128857425203,8.143817580977102e-10,2.884059910760647e-6,10.277114178242353,ZIC4;ZIC4;ZIC4;ZIC4;ZIC4
cg23610841,-0.0036474845514801596,0.04155654008872748,-6.217288641919796,8.905955991910329e-10,3.1272358775153267e-6,10.189695984257582,WRN;PURG;PURG;PURG;WRN
cg02891686,-0.13803893443975956,0.44663414024088927,-6.193923910334387,1.0249249904987096e-9,3.568676850320906e-6,10.05243933866766,SOD3
cg08906898,0.026938249233666833,0.8823379736569145,6.152724123168614,1.3116029886859673e-9,4.52880116955906e-6,9.811533247998938,RBM39;RBM39
cg10340038,-0.017645875450539195,0.10467476864652418,-6.131301103265075,1.4902477168773521e-9,5.103113142558235e-6,9.686834422272486,ABI2
cg17439660,-0.006471082512884994,0.044754692154105456,-6.120367842504086,1.5903672432481837e-9,5.401317339374333e-6,9.623344025298572,ADCYAP1;ADCYAP1
cg01706515,-0.1291328995726313,0.38773973630509445,-6.104764979450533,1.7447103585361563e-9,5.8773334431517365e-6,9.532912295287037,CRISP2;CRISP2;CRISP2;CRISP2;CRISP2
cg09439604,-0.031016102121414146,0.8324621584469266,-6.093488078768794,1.865272548804985e-9,6.232793179311302e-6,9.4676816981653,RPTOR;RPTOR
cg11331556,-0.016007237045531253,0.11413554535870654,-6.06635128975957,2.1897135187005678e-9,7.224261075678259e-6,9.311152938808416,MTMR12
cg20704654,-0.16262691821999703,0.4332103840229313,-6.065799042404144,2.1968574389348507e-9,7.224261075678259e-6,9.307973994593958,NCRNA00028;REM1
cg16405575,-0.004258810269171208,0.041053298159665005,-6.0309128894216455,2.6973729046942523e-9,8.800338395240473e-6,9.107681850369705,TSPAN9;TSPAN9
cg14301844,-0.12931529797123908,0.4965271433036944,-6.012894996682839,2.9978400443861143e-9,9.704219009305973e-6,9.004641307573522,WDR25;WDR25
cg08064891,-0.005279431545547851,0.04766714865510181,-5.940704007414163,4.56470774499713e-9,1.4356833375797764e-5,8.59457422725633,PTOV1
cg12440062,-0.1422467209729245,0.35142250033991046,-5.895899938239828,5.912894040895148e-9,1.8283418517721643e-5,8.34231469959035,CRISP2;CRISP2;CRISP2;CRISP2;CRISP2
cg17074821,0.07293740788505665,0.8118973518694613,5.89347211517005,5.996107493897863e-9,1.840338636710452e-5,8.328694507311713,ARRB1;MIR326;ARRB1
cg10157951,-0.08580591450495978,0.4164997625174447,-5.889781329465325,6.124800246462374e-9,1.8565872797537432e-5,8.307998725069886,MORN3
cg14249078,-0.15201051383549635,0.4121561441481956,-5.888123721028,6.183471373034948e-9,1.8565872797537432e-5,8.298707622550978,DSCAML1
cg24822602,-0.10503184849399483,0.3342053305499896,-5.876419893560635,6.613605929583649e-9,1.957367534923812e-5,8.233173302148739,PREP
cg22863798,0.006631560674579047,0.05965805280338474,5.868157649387864,6.934678000677371e-9,2.0378362809862872e-5,8.186980561989945,LOC389791;PTGES2;PTGES2;PTGES2
cg05159145,-0.015100967250127828,0.06807265216077898,-5.839378948665169,8.176076298828728e-9,2.3525807875265206e-5,8.026541882890132,KIF3C
cg22969079,0.07065844748155381,0.7899974392375777,5.826763522449487,8.78620691846872e-9,2.49350746961159e-5,7.956436531881536,ARRB1;MIR326;ARRB1
cg14470209,-0.003734325354498441,0.03968316142793685,-5.809864646076999,9.6734306742188e-9,2.7082011031818843e-5,7.862742218609974,ACAD9
cg04595372,-0.12104611343827132,0.42264988283073934,-5.805373845811863,9.92351981836818e-9,2.7595710195582304e-5,7.8378847418598205,CRISP2;CRISP2;CRISP2;CRISP2;CRISP2;CRISP2;CRISP2;CRISP2;CRISP2;CRISP2
cg22073869,0.09411263769805456,0.75187487344051,5.784418499747904,1.1176245104054058e-8,3.0667690580392577e-05,7.72212250688894,FARP1;FARP1
cg11139044,0.1244263504015603,0.3385581665654444,5.774041781526188,1.1852319433525993e-8,3.230887694529163e-5,7.664939282801466,ZIC4;ZIC4;ZIC4;ZIC4;ZIC4
cg04913934,-0.009946412494516582,0.05592209002802477,-5.769720456619364,1.2145467993632727e-8,3.2891594351776156e-5,7.6411530611618055,TXNDC11
cg13315744,-0.10843135462532494,0.34358020547569923,-5.753127968046524,1.3338093160082131e-8,3.588683253515734e-5,7.549971475576996,SNTG2
cg12976081,0.14199324196983454,0.4185678175935828,5.7466186042830225,1.3836471098097609e-8,3.698756527187905e-5,7.5142651707319565,ZIC4;ZIC4;ZIC4;ZIC4;ZIC4
cg25726513,-0.008453898595025443,0.03244442735100296,-5.743046109492459,1.4117651001638285e-8,3.749729554021677e-5,7.49468425807488,KIAA1530
cg18128164,-0.08420967130558518,0.24716203768805178,-5.734466660958026,1.4815827317986359e-8,3.8986304837899324e-5,7.447705198790096,JSRP1
cg06606198,0.00229484088260418,0.01602620045207072,5.733860075029474,1.4866442612769775e-8,3.8986304837899324e-5,7.444386084678072,DDX55
cg13786567,0.09012877485878945,0.5485151206020547,5.7184744834586185,1.6208044755451645e-8,4.197326440123508e-5,7.360305692369618,RXRA
cg06943141,-0.09653090756915361,0.27592599553296243,-5.698561380878455,1.8120428226849393e-8,4.634635082502415e-5,7.251787195911099,KIAA1217;KIAA1217;KIAA1217
cg02339850,-0.08275282445297405,0.5993779228367878,-5.689212556588421,1.909234777404316e-8,4.8532630910649776e-5,7.200958297066586,AGAP1;AGAP1
cg08393041,0.1540057105306245,0.36277096203842885,5.6877067996075565,1.9253559925710678e-8,4.864400175255238e-5,7.192778684752467,ZIC4;ZIC4;ZIC4;ZIC4;ZIC4
cg24529500,-0.039897841833452685,0.8013751621569163,-5.680432699227319,2.0051196188156076e-8,5.035219930049411e-5,7.153291809504715,ABCF1;ABCF1
cg19132701,-0.004259169352339519,0.03965214011729429,-5.671815375926758,2.1037783614717052e-8,5.251144850505986e-5,7.106572729866411,CHMP6
cg01137401,0.13569763538723978,0.47578702708703796,5.637992021895072,2.538713049909484e-8,6.224278453637546e-5,6.923821298340881,ZIC4;ZIC4;ZIC4;ZIC4;ZIC4
cg15722751,0.1086336376265466,0.513581607390941,5.631518206884846,2.6314005394932935e-8,6.376068166879232e-5,6.88895583496182,CLEC1A
cg09761121,-0.04653261616328214,0.4230775505987769,-5.624752813307327,2.7317778545251303e-8,6.580805204262878e-5,6.852558971358214,NCRNA00164;MIR663B
cg03614664,-0.002172139508241872,0.029184082331911738,-5.623115133455286,2.7566301322094158e-8,6.602288509423759e-5,6.843754467308166,RBX1
cg26434090,-0.10929884978579141,0.30990325481626757,-5.620415281978249,2.7980819859376768e-8,6.663053335996246e-5,6.829244601937161,DSCAML1
cg01620223,-0.06831924924523691,0.5416001254429973,-5.617113576272011,2.8495987805110536e-8,6.746954324062015e-5,6.811508796605679,MORN3
cg14997592,-0.12571763266148517,0.3842921951556479,-5.613521272372063,2.9066975193609117e-8,6.843043088974983e-5,6.792222753572744,CRISP2;CRISP2;CRISP2;CRISP2;CRISP2
cg03465891,-0.0058035850697948435,0.05684117006145237,-5.609604805923289,2.970216433195992e-8,6.953075299506178e-5,6.771209168354559,RUNX2;RUNX2;RUNX2;RUNX2
cg13619623,-0.13346458120454008,0.4963215630029503,-5.6057998770070885,3.0332179591201936e-8,7.060666827368858e-5,6.750806814630522,BBS9;BBS9;BBS9;BBS9
cg15599795,0.1009669181894236,0.723839377491077,5.602674450934838,3.085938666526079e-8,7.14325841777513e-5,6.734057439297537,VOPP1
cg22615747,-0.12368940434287984,0.49370662348752825,-5.598593338829317,3.156123071913099e-8,7.258996033208858e-5,6.712199277415817,PARD3B;PARD3B;PARD3B
cg05098096,-0.11141764991338932,0.6160230761852707,-5.597269805648205,3.1792158340594676e-8,7.258996033208858e-5,6.705113636682055,ARL6IP1
cg17920868,-0.0035700947082267925,0.04177148267634492,-5.596740568840591,3.1884957657121775e-8,7.258996033208858e-5,6.7022807520039525,MOBKL1A
cg25390787,-0.14887938635079273,0.3678316634589645,-5.5861820339735475,3.379235190958014e-8,7.609615245638578e-5,6.645814286629573,CRISP2;CRISP2;CRISP2;CRISP2;CRISP2
cg06837765,-0.11787815331398005,0.40074926300750047,-5.572984403736158,3.6332939776820383e-8,8.137498341527914e-5,6.57537066380781,ACTN3
cg23831110,-0.008250593969303152,0.08379325874921904,-5.57081988444752,3.6766965160124266e-8,8.190434504984779e-5,6.563831825076528,ZNF839
cg08942800,-0.1340446632890065,0.4131234798050486,-5.5694280145522495,3.7048718163278325e-8,8.209064773991206e-5,6.556414061896373,CRISP2;CRISP2;CRISP2;CRISP2;CRISP2
cg25432232,-0.09496445184009772,0.8374984239640557,-5.56158133326043,3.8676800902607764e-8,8.524222909569688e-5,6.514627950869958,AURKC;AURKC;AURKC;AURKC;AURKC
cg21710255,-0.10852376845171102,0.3442629285814058,-5.551736587002698,4.081802646265837e-8,8.948542420460416e-5,6.462277462271233,CRISP2;CRISP2;CRISP2;CRISP2;CRISP2
cg10994944,-0.12483414411163704,0.3411910623551713,-5.536644114541025,4.4326013270892846e-8,9.516197911258081e-5,6.382185869673652,LCK;LCK
cg04884908,-0.0036121179788273367,0.040915825847568296,-5.530325431050301,4.588015524172781e-8,9.748827140324978e-5,6.348713426485309,CYP26B1
cg15373239,-0.007402838341426722,0.06101012543064314,-5.529002494106923,4.6212183332694483e-8,9.769279134176172e-5,6.3417097473685065,EMX2OS;EMX2;EMX2
cg13515842,-0.12917303823361598,0.42425169932068746,-5.526693736922811,4.679723121308151e-8,9.842740490854953e-5,6.3294907607303905,GPR144
cg06293108,-0.008176787398529263,0.05209388434222106,-5.518141269598375,4.902781506206791e-8,1.0240303625410146e-4,6.284267824167218,IRS2
cg03650429,-0.11904027001634901,0.18575709249691202,-5.509052673236263,5.151138326457473e-8,1.0566081237010006e-4,6.236280071359044,FBXO17;FBXO17
cg12221580,-0.11232977364769003,0.294470659932524,-5.507061187143,5.2071682738391816e-8,1.0580955940441438e-4,6.225774680093734,SNTG2
cg16240162,0.1581877070368634,0.4050431837403429,5.500640457587161,5.3918744331075565e-8,1.0882228226178203e-4,6.191927979219328,ZIC4;ZIC4;ZIC4;ZIC4;ZIC4
cg08288561,-0.09416982309384272,0.22480266511830066,-5.500011034156671,5.410319937715454e-8,1.0882228226178203e-4,6.1886119317335115,BEAN
cg08455936,0.0947025710318452,0.6679842431824901,5.4927496297933285,5.627600548209828e-8,1.1239594941320598e-4,6.15038109693227,KIAA0556
cg26715042,-0.14135733419321092,0.3112654608613819,-5.492270084263877,5.642244380394802e-8,1.1239594941320598e-4,6.147857944329559,CRISP2;CRISP2;CRISP2;CRISP2;CRISP2
cg03296204,-0.1305905283434336,0.4165231251961332,-5.491159254354681,5.676307975808995e-8,1.1253348460462095e-4,6.142014030754321,TBC1D16
cg01401534,0.02933764260279459,0.8639034539749425,5.481889013718108,5.968476150953603e-8,1.1776229765556528e-4,6.093286773657338,C6orf201;C6orf146;C6orf146
cg06643849,-0.09170278496060558,0.8192272358963919,-5.479969933893017,6.030758473357609e-8,1.18427233158453e-4,6.083208896191191,AURKC;AURKC;AURKC;AURKC;AURKC
cg19955956,-0.024644855141543465,0.14668957236526717,-5.478718504779438,6.071712172719043e-8,1.1866903680213546e-4,6.076638864558033,SBDSP;SBDSP;SBDSP;TYW1B;TYW1B;SBDSP
cg17569743,0.11581209125582556,0.3154260942921886,5.464824625641377,6.544932710911631e-8,1.2556051478698004e-4,6.003787845892996,ZIC4;ZIC4;ZIC4;ZIC4;ZIC4
cg07645761,0.12105899568558698,0.6615639512142351,5.461256938820366,6.672111151844678e-8,1.2739888918023425e-4,5.985108368935169,TMPRSS8
cg24620761,0.1127914381897244,0.23808135331015545,5.455644280645164,6.877057977501534e-8,1.307098434719208e-4,5.955744539266886,ZIC4;ZIC4;ZIC4
cg08889797,0.14813745268910578,0.3840475759045017,5.44552163863518,7.262244135284417e-8,0.00013740066421161743,5.9028555923387565,ZIC4;ZIC4;ZIC4;ZIC4;ZIC4
cg03245641,0.08668332521020938,0.4710678663814909,5.441680833889346,7.413807874169801e-8,1.3947219011464432e-4,5.8828116130909525,GPHA2
cg04138378,-0.1153997220397745,0.3016720885172828,-5.441048447676206,7.43905538025954e-8,1.3947219011464432e-4,5.879512624752449,MIR591;SLC25A13;SLC25A13;SLC25A13
cg09684147,0.013024965796864851,0.8070081773004651,5.439966618578345,7.482440168712961e-8,1.3965367890564738e-4,5.873869827666445,PLXNA1
cg24631526,0.10810690671966511,0.4771241922949042,5.438209205860131,7.553442075901604e-8,1.4034667968338343e-4,5.864705390242976,LIME1
cg12900170,-0.0047961635346393736,0.04045042934660287,-5.435369007274288,7.669574695194966e-8,1.415349975518247e-4,5.849900243601802,COX7C
cg02725313,-0.07367175027150202,0.5097063752136787,-5.434151809855938,7.719873401805834e-8,1.415349975518247e-4,5.84355750714141,REM1
cg00334063,0.1629558427379933,0.43339167793682337,5.429805466221391,7.902105181255736e-8,1.4423778728314573e-4,5.820919606012634,ZIC4;ZIC4;ZIC4;ZIC4;ZIC4
cg27234648,-0.08394974686114376,0.5939465271350813,-5.4269575909790415,8.023766594265939e-8,1.4581612146934739e-4,5.80609546023336,CRTC3;CRTC3
