chr	start	end	value	area	cluster	indexStart	indexEnd	L	clusterL	p.value	fwer	p.valueArea	fwerArea
chr7	155174508	155175340	-0.132629310502715	0.795775863016292	135039	161470	161475	6	8	0.000224984912738906	0.766	0.00172088573357014	1
chr12	54446019	54446537	-0.123394892913444	0.987159143307552	34441	234331	234338	8	22	0.000188997535885604	0.768	0.00084748996341411	0.996
chr2	45179312	45180560	-0.122722352499635	0.981778819997081	80312	42867	42874	8	11	0.000197164883823942	0.778	0.000862293281552347	0.996
chr2	45030336	45030384	-0.159422919148764	0.318845838297527	80292	42786	42787	2	16	0.000337541176514127	0.786	0.0211707867746645	1
chr3	128202176	128202731	-0.150529705296866	0.451589115890597	101922	74626	74628	3	3	0.000324524465737401	0.79	0.00891249082289986	1
chr21	38067741	38068043	-0.159032433245324	0.318064866490647	92780	353164	353165	2	2	0.000346091368887075	0.79	0.0212907446975089	1
chr8	98289745	98290510	0.115974759264672	1.04377283338205	139747	172718	172726	9	11	0.000205204616950744	0.794	0.000698053019104831	0.986
chr8	47529015	47529280	0.157531196502678	0.315062393005357	138382	169413	169414	2	2	0.00037978167913272	0.81	0.0217606224335864	1
chr12	54428171	54428592	-0.157453155507543	0.314906311015085	34434	234315	234316	2	15	0.000381568286494231	0.812	0.0217872939291975	1
chr12	114833043	114833043	-0.173810234083124	0.173810234083124	36964	240492	240492	1	1	0.000555379659806988	0.824	0.0757986039194848	1
chr12	54363054	54363054	-0.173185960956389	0.173185960956389	34405	234132	234132	1	1	0.000578350325883563	0.832	0.0762923456253196	1
chr2	150185860	150185860	-0.17310275626737	0.17310275626737	84669	52370	52370	1	1	0.000581157851737367	0.832	0.076354749268161	1
chr5	174159294	174159705	-0.147401431148218	0.442204293444653	117398	111957	111959	3	4	0.000396882063878615	0.836	0.00942665089858055	1
chr10	101295724	101296069	-0.147350489244656	0.442051467733967	20027	197354	197356	3	8	0.00039815821199398	0.836	0.00943609439463426	1
chr8	144660157	144661051	0.123919441577589	0.867436091043125	141908	177421	177427	7	11	0.000260972289592208	0.838	0.00130600998126487	1
chr12	54398518	54399494	-0.112709881863424	1.01438893677082	34422	234225	234233	9	15	0.000245913741830897	0.84	0.000766965017334558	0.99
chr5	172669916	172669976	-0.155332474873747	0.310664949747494	117277	111708	111709	2	2	0.000435932196208794	0.84	0.0224872611704754	1
chr6	163612985	163613008	0.155268090643131	0.310536181286263	125934	138728	138729	2	3	0.000436953114701086	0.84	0.0225106146809866	1
chr12	54417033	54417033	-0.171974224675377	0.171974224675377	34429	234291	234291	1	1	0.000622887895109813	0.846	0.0772678332447048	1
chr5	172660796	172663219	-0.0725982869735328	1.08897430460299	117273	111681	111695	15	15	0.000157349062624544	0.856	0.000596471629121751	0.984
chr14	32670315	32671479	0.123315391038385	0.863207737268696	43255	256567	256573	7	7	0.000272585237442033	0.856	0.00132770449922608	1
chr5	122422500	122423615	-0.131870170519818	0.659350852599089	114556	105366	105370	5	11	0.000351578805783146	0.856	0.00308125962454957	1
chr10	102985514	102987257	-0.102056437577297	1.12262081335026	20249	198053	198063	11	20	0.000223198305377395	0.858	0.000534195601091923	0.982
chr19	3451135	3451135	0.17094813987391	0.17094813987391	70913	325473	325473	1	1	0.000661810412628455	0.858	0.0780780596831503	1
chr9	1051505	1051505	-0.170637887220599	0.170637887220599	142365	178858	178858	1	1	0.000676486115955157	0.862	0.0783403081208579	1
chr20	61583686	61584159	0.11088363221644	0.997952689947957	91949	351128	351136	9	10	0.000273861385557398	0.866	0.00081545864571844	0.996
chr9	124979184	124979356	-0.14453618948923	0.43360856846769	144743	182776	182778	3	3	0.000471919573062096	0.868	0.00993289885594598	1
chr1	119531718	119532195	-0.11601965662963	0.928157253037039	9142	22354	22361	8	17	0.000296066362764754	0.87	0.00104108163251503	1
chr7	27231819	27232150	-0.144186785586898	0.432560356760695	129028	147507	147509	3	12	0.000482383987608091	0.87	0.00999109121000663	1
chr12	54354414	54354414	-0.170065497427437	0.170065497427437	34401	234112	234112	1	8	0.000701881463450927	0.872	0.0788200121974237	1
chr10	119305317	119306659	-0.122165304051169	0.855157128358185	21079	200139	200145	7	20	0.00029402452578017	0.876	0.00136930692778699	1
chr17	76164111	76164144	0.14325315620488	0.429759468614639	66518	313540	313542	3	4	0.000510714475769201	0.882	0.0101619674426541	1
chr14	80677608	80678065	0.13598603286234	0.54394413144936	45242	261333	261336	4	4	0.000439633025743353	0.884	0.00538483458759551	1
chr5	140624869	140625389	0.103660380207594	1.03660380207594	115657	108112	108121	10	13	0.000272840467065106	0.886	0.000715281018662262	0.988
chr14	37053664	37053689	-0.150340484255896	0.300680968511792	43385	256923	256924	2	2	0.000590346118167997	0.886	0.0242535777769525	1
chr12	39299132	39299844	-0.109133710861451	0.98220339775306	33390	231424	231432	9	11	0.000300532881168533	0.888	0.000861782822306201	0.996
chr12	114835179	114835179	-0.16798717553593	0.16798717553593	36966	240497	240497	1	2	0.000804739001549371	0.892	0.0805682075006626	1
chr12	114846968	114847641	-0.128078171820994	0.640390859104968	36971	240544	240548	5	12	0.000443971929335595	0.898	0.00336201220992994	1
chr12	54444047	54444463	-0.148616677295463	0.297233354590927	34439	234328	234329	2	2	0.000658747657151579	0.898	0.0249010953306889	1
chr6	100903227	100904689	-0.0976687894026489	1.07435668342914	123601	133361	133371	11	20	0.000281645889061126	0.902	0.000627482028325128	0.984
chr3	157821262	157821407	-0.147189364355026	0.294378728710053	103098	77556	77557	2	2	0.000725234973962112	0.908	0.0254529017757729	1
chr22	19743336	19744670	-0.100607228081142	1.00607228081142	94028	355989	355998	10	11	0.000322865473187426	0.912	0.000789042379730378	0.992
chr4	129474397	129474618	0.139721335713712	0.419164007141137	109067	92250	92252	3	3	0.000645475716751779	0.914	0.0108518531138205	1
chr5	122429178	122430235	-0.116390068632969	0.814730480430785	114559	105385	105391	7	15	0.000413727219001437	0.916	0.0015999068922335	1
chr2	172955512	172955930	-0.139046587077238	0.417139761231714	85331	53827	53829	3	3	0.000673295745666743	0.916	0.0109904427991492	1
chr6	30039376	30039801	0.0829057224491658	1.07777439183916	120383	119997	120009	13	45	0.000254974393449991	0.922	0.000620590828502156	0.984
chr2	45033155	45033155	-0.16449651399369	0.16449651399369	80293	42788	42788	1	1	0.000987866256104295	0.924	0.0835259359876449	1
chr12	56040025	56040208	-0.132480565577936	0.529922262311743	34572	234608	234611	4	6	0.000550785526591673	0.928	0.00579052207347014	1
chr10	102895708	102896869	-0.112701213579953	0.788908495059673	20232	197985	197991	7	7	0.000516074297853736	0.936	0.00177052789525785	1
chr7	27243276	27243463	-0.144050402401423	0.288100804802846	129035	147538	147539	2	2	0.000875692836763683	0.938	0.0267220310765037	1
chr19	8650410	8650523	0.143731810491942	0.287463620983884	71935	328061	328062	2	5	0.000891899917828823	0.938	0.0268570475471093	1
chr13	109741117	109741176	-0.143572049597797	0.287144099195595	41630	252046	252047	2	2	0.000901598643505599	0.938	0.0269239177083545	1
chr6	27730294	27730563	-0.136836901686805	0.410510705060415	120029	118169	118171	3	3	0.000770665846869117	0.94	0.0114432201504808	1
chr3	62356774	62357176	-0.135911869908036	0.407735609724108	100006	70713	70715	3	3	0.000813672038356929	0.942	0.011644723937897	1
chr11	44332938	44333192	-0.0969118347618163	0.969118347618163	25516	212300	212309	10	43	0.000392926004720982	0.948	0.000904406169359403	0.998
chr12	54357408	54357771	-0.122958536526833	0.614792682634164	34402	234119	234123	5	5	0.00060974356952155	0.95	0.00377969548808901	1
chr19	1790921	1790921	0.160583291322069	0.160583291322069	70428	324276	324276	1	1	0.00125968580467711	0.952	0.0870275588013957	1
chr12	114840854	114841980	-0.0952343066487318	0.952343066487318	36968	240513	240522	10	11	0.000426361085343554	0.954	0.000958642464262429	0.998
chr5	172655841	172656581	-0.110601743859827	0.774212207018792	117268	111667	111673	7	7	0.000584603451648854	0.954	0.00188053186280234	1
chr10	101280750	101281275	-0.121752215836147	0.608761079180733	20020	197305	197309	5	21	0.000656833434978531	0.954	0.00389748395913723	1
chr1	75597887	75598280	-0.133522285920386	0.400566857761157	7597	18393	18395	3	3	0.000943583916501118	0.956	0.0121753463242659	1
chr11	4066205	4066205	0.159021060374344	0.159021060374344	23789	208203	208203	1	1	0.00139317089754432	0.956	0.0884919387637775	1
chr7	27252541	27252737	-0.139965544900857	0.279931089801714	129041	147551	147552	2	7	0.00114062118551352	0.958	0.0284961321864845	1
chr14	97129452	97129577	-0.139647309852636	0.279294619705272	46035	263050	263051	2	2	0.00116525084414007	0.958	0.0286419959160708	1
chr10	80999807	80999841	0.139437648919467	0.278875297838933	19094	195049	195050	2	2	0.00117890562897448	0.96	0.0287346442692463	1
chr8	11549521	11549572	-0.139436479770704	0.278872959541408	136734	165717	165718	2	7	0.00117890562897448	0.96	0.0287346442692463	1
chr7	157257054	157257054	-0.1572182866045	0.1572182866045	135331	162333	162333	1	1	0.00156085675990332	0.962	0.0902544269259085	1
chr11	18415711	18416767	0.0694242535938547	0.902515296720111	24740	210343	210355	13	14	0.000339583013498712	0.968	0.00114687431127881	1
chr11	124738735	124739334	0.125679152614182	0.502716610456729	30759	225453	225456	4	7	0.000838939771041162	0.968	0.00668727135413736	1
chr2	177039801	177040226	-0.125263856335698	0.501055425342793	85592	54634	54637	4	6	0.000863569429667713	0.968	0.00674865407848643	1
chr12	49658188	49659154	0.0782651152713133	0.939181383255759	33792	232506	232517	12	12	0.000410792078336097	0.97	0.00100330764830022	1
chr2	74668477	74669387	-0.103665645348854	0.82932516279083	81740	46093	46100	8	13	0.00058804905156034	0.97	0.00150840707236181	1
chr4	111540657	111541339	-0.119270993289924	0.59635496644962	108707	91322	91326	5	5	0.000769900157999898	0.97	0.00415079936003724	1
chr3	139258822	139260099	0.103598133794282	0.828785070354257	102523	76137	76144	8	19	0.000590218503356461	0.972	0.00151006606491178	1
chr22	30476089	30476525	-0.0886298666248009	0.97492853287281	94718	357700	357710	11	11	0.000426743929778163	0.974	0.000882966881021266	0.998
chr5	122430434	122431121	-0.110680878584973	0.664085271509836	114559	105393	105398	6	15	0.000854381163237082	0.974	0.00301821790765052	1
chr14	21128277	21128277	0.154247996178794	0.154247996178794	42692	255027	255027	1	1	0.00188729544781377	0.974	0.0932300214865058	1
chr8	25897342	25898539	-0.106616910687607	0.746318374813249	137441	167268	167274	7	13	0.000730722410858183	0.976	0.00210947283469888	1
chr2	237081650	237082534	0.118094981910593	0.590474909552965	88150	60414	60418	5	5	0.00082796489724902	0.976	0.00426769452740471	1
chr14	61122774	61123405	-0.124378994943457	0.49751597977383	44104	258752	258755	4	10	0.000913594435790033	0.978	0.00688111825286135	1
chr7	27228627	27229163	-0.124274372938274	0.497097491753096	129025	147501	147504	4	4	0.00091959233193225	0.978	0.00689847386723032	1
chr2	191555076	191555076	0.153282275910394	0.153282275910394	85911	55427	55427	1	1	0.00200176593376204	0.978	0.0942300111497061	1
chr21	38072998	38074478	-0.104922403098465	0.734456821689255	92785	353192	353198	7	7	0.000802059090507104	0.98	0.0022206253355472	1
chr5	172672390	172673098	-0.1047108695694	0.732976086985797	117279	111715	111721	7	11	0.000811757816183881	0.98	0.00223415250557007	1
chr7	27199726	27199956	0.116619240833363	0.583096204166814	129007	147374	147378	5	8	0.000909383147009328	0.98	0.00442121514568315	1
chr3	139257713	139257907	0.116198701917079	0.580993509585397	102523	76126	76130	5	19	0.000932609042708977	0.98	0.00446970877406704	1
chr4	6010075	6010164	0.136481599562559	0.272963199125118	105810	84457	84458	2	2	0.00141320642295556	0.98	0.030137641507279	1
chr8	64132778	64132778	0.153150505973871	0.153150505973871	138938	170707	170707	1	1	0.00201937677775408	0.98	0.0943691112942809	1
chr10	131215469	131215469	0.153001148936999	0.153001148936999	21870	201954	201954	1	1	0.00203826376986149	0.98	0.0945226319125594	1
chr11	20181456	20182644	-0.0945687809743705	0.851119028769334	24876	210643	210651	9	12	0.000641136813159537	0.982	0.00139010814206744	1
chr12	58003905	58004448	0.115137268633455	0.575686343167273	34900	235594	235598	5	15	0.000996033604042633	0.982	0.00459949303739969	1
chr12	54442075	54442288	-0.134016596263831	0.268033192527663	34438	234326	234327	2	2	0.00164508253551744	0.982	0.0313747394903141	1
chr15	37396672	37396672	-0.151707910372985	0.151707910372985	48171	268159	268159	1	1	0.00220594963222049	0.982	0.0959263948394612	1
chr4	85416865	85418584	-0.0899487133053055	0.899487133053055	108155	89907	89916	10	11	0.000548360845172478	0.984	0.00116091194054783	1
chr16	10274064	10274632	0.11455110680175	0.57275553400875	54157	282783	282787	5	22	0.00103265905495362	0.984	0.00466470420609486	1
chr7	27233073	27233480	-0.114126459214207	0.570632296071035	129028	147514	147518	5	12	0.00105856486169553	0.984	0.00471090076787108	1
chr10	102899949	102900365	-0.1140573766774	0.570286883386999	20235	197996	198000	5	5	0.00106201046160702	0.984	0.00471906811580942	1
chr11	65194933	65195039	0.123658468066389	0.494633872265556	27140	216513	216516	4	4	0.000956473012466308	0.984	0.00698793185011742	1
chr3	187455371	187455371	0.150508733238763	0.150508733238763	104065	79847	79847	1	19	0.00238052669440247	0.986	0.09727758046401	1
chr16	857454	858205	0.113546687276709	0.567733436383546	52692	278802	278806	5	6	0.00109710453477957	0.988	0.00477840900317391	1
chr6	75794881	75794995	0.132465961700523	0.264931923401045	123086	131925	131926	2	2	0.00181378931636873	0.988	0.0321871353805557	1
chr15	37174661	37174661	0.150215655323581	0.150215655323581	48146	268094	268094	1	3	0.00242340527107874	0.988	0.0976147387960895	1
chr3	138657541	138659021	-0.0781112893128112	0.859224182440923	102480	76000	76010	11	13	0.000617272843402206	0.99	0.00134786763944885	1
chr10	102893980	102895043	-0.0958298754536701	0.766639003629361	20231	197976	197983	8	10	0.000893686525190334	0.99	0.00194204220196295	1
chr12	54360460	54360836	-0.124806264077351	0.374418792232054	34403	234128	234130	3	7	0.00162338801755622	0.99	0.0144068189187937	1
chr5	140797172	140797234	0.13071481054821	0.26142962109642	115710	108296	108297	2	3	0.00202384329615786	0.99	0.0331374828820682	1
chr2	177034761	177034761	-0.147907807794713	0.147907807794713	85589	54625	54625	1	1	0.00279706143925771	0.99	0.100434005212555	1
chr19	41106351	41106351	0.147785943703839	0.147785943703839	74825	336156	336156	1	4	0.00281556558693051	0.99	0.100576678571852	1
chr12	54444985	54444985	-0.147715950770978	0.147715950770978	34440	234330	234330	1	1	0.00283075174950336	0.99	0.100668561236159	1
chr10	43522343	43522343	-0.147496186739705	0.147496186739705	17375	191386	191386	1	3	0.00286737720041434	0.99	0.100953780339943	1
chr16	85083564	85083564	0.147362562667804	0.147362562667804	57999	291703	291703	1	2	0.00289162401460628	0.99	0.101114957846914	1
chr4	41866309	41866309	-0.147177285996783	0.147177285996783	107190	87457	87457	1	1	0.00292467625079424	0.99	0.101356660299964	1
chr3	44118759	44118759	-0.147167912632976	0.147167912632976	98567	67073	67073	1	1	0.00292659047296729	0.99	0.101368911321871	1
chr6	31529993	31529993	0.146967219610103	0.146967219610103	120687	122450	122450	1	1	0.00296308830906674	0.99	0.101627586544856	1
chr12	54396354	54396354	-0.146542853711718	0.146542853711718	34420	234223	234223	1	1	0.00304501701807319	0.99	0.10218360427872	1
chr3	16411667	16411667	-0.146538337132026	0.146538337132026	97620	64920	64920	1	1	0.00304603793656548	0.99	0.102189219330428	1
chr6	154835773	154835773	0.146004278894036	0.146004278894036	125401	137635	137635	1	1	0.00314455657107169	0.99	0.102883443905187	1
chr12	114855417	114855417	-0.145650835413994	0.145650835413994	36974	240556	240556	1	1	0.00321232003599759	0.99	0.103352428337584	1
chr16	66612955	66613407	0.0720890411877995	0.792979453065795	56710	288550	288560	11	13	0.000710048811389265	0.992	0.00174143171822752	1
chr6	1383533	1383982	-0.12107523873862	0.48430095495448	118380	114398	114401	4	6	0.00112939108209831	0.992	0.00740472182459574	1
chr6	1378238	1378346	-0.130411870716314	0.260823741432627	118376	114385	114386	2	5	0.00206506288028416	0.992	0.0333097628776425	1
chr1	247537159	247537224	0.129545411839189	0.259090823678378	15183	36449	36450	2	2	0.00217596015150941	0.992	0.0338114167017926	1
chr10	94821657	94823302	0.0940308116560601	0.752246493248481	19617	196304	196311	8	8	0.000984931115438955	0.994	0.00205842691008426	1
chr15	37172509	37173000	0.124127807271151	0.372383421813453	48144	268090	268092	3	4	0.00169765983787049	0.994	0.0145991344397793	1
chr2	138829973	138829973	0.145181497729707	0.145181497729707	84470	52034	52034	1	1	0.00330535123360772	0.994	0.103982590276951	1
chr14	57278084	57279669	-0.0908698895116142	0.726959116092914	43946	258303	258310	8	18	0.00115299982223257	0.996	0.00228889925971924	1
chr12	114845868	114846503	-0.10642196398012	0.63853178388072	36971	240537	240542	6	12	0.00108906480165277	0.996	0.00338804563148339	1
chr16	57917946	57918350	-0.118145911478654	0.472583645914617	56465	288074	288077	4	5	0.00135386553559107	0.996	0.00789973967854595	1
chr10	71087834	71088038	0.116892471213756	0.467569884855026	18248	193410	193413	4	5	0.00146731510304705	0.996	0.00812957395412324	1
chr12	54365966	54366816	-0.11611193340297	0.464447733611879	34407	234135	234138	4	10	0.0015426078418536	0.996	0.00827735190588254	1
chr12	54404315	54404315	-0.144918532617123	0.144918532617123	34425	234249	234249	1	1	0.00335792853596077	0.996	0.104339273675196	1
chr18	11269050	11269050	0.144341182419698	0.144341182419698	68226	318686	318686	1	1	0.00348656426598959	0.996	0.105132527343707	1
chr10	102887035	102887035	-0.143876843519304	0.143876843519304	20227	197956	197956	1	1	0.00359057033739187	0.996	0.105792423534162	1
chr6	27740120	27740120	-0.14381366591778	0.14381366591778	120030	118173	118173	1	4	0.0036025661296763	0.996	0.105883540509599	1
chr7	94953653	94954144	0.0969089400647994	0.678362580453596	131755	153602	153608	7	10	0.00125113561230416	0.998	0.00282156348307272	1
chr17	45929399	45930033	-0.0943236579520332	0.660265605664233	64005	307215	307221	7	7	0.00144077122224745	0.998	0.00306824291377284	1
chr8	87081770	87082065	-0.0936465071048489	0.655525549733942	139445	172024	172030	7	10	0.00149641128007738	0.998	0.00313396454171416	1
chr1	75599645	75600421	-0.0927365558756828	0.64915589112978	7598	18396	18402	7	7	0.00156723750048015	0.998	0.00322163591723975	1
chr10	102977637	102979058	-0.0926340634160559	0.648438443912391	20245	198032	198038	7	18	0.00157617053728771	0.998	0.00323197271697421	1
chr4	111554385	111555503	-0.0916467153308859	0.641527007316201	108715	91362	91368	7	9	0.00165797163148263	0.998	0.00334172145489563	1
chr10	51572203	51572570	0.0910647043983533	0.637452930788473	17852	192441	192447	7	7	0.00170786902279341	0.998	0.00340361463849085	1
chr1	79472282	79472532	0.106185101392179	0.637110608353071	7693	18644	18649	6	11	0.00110552711234098	0.998	0.00340782592727155	1
chr11	44332540	44332685	-0.0903273160851382	0.632291212595968	25516	212285	212291	7	43	0.00177205927299628	0.998	0.00348656426598959	1
chr20	45141911	45142336	0.104669791418005	0.628018748508029	91085	348892	348897	6	6	0.00120442859128179	0.998	0.00355100974581554	1
chr7	63386328	63387147	0.103209991160807	0.619259946964839	130647	150987	150992	6	6	0.00131264595146477	0.998	0.00370465797890553	1
chr1	41847297	41848739	0.10288621408518	0.617317284511078	5764	14040	14045	6	9	0.00133536138791827	0.998	0.00373707214103581	1
chr11	44327267	44328154	-0.106437464886707	0.532187324433536	25513	212259	212263	5	6	0.00169319331946671	0.998	0.00572760797138263	1
chr2	115420053	115420260	0.121616703976309	0.364850111928926	83415	49844	49846	3	6	0.00197854003806239	0.998	0.0153552521981332	1
chr2	1690592	1690740	0.120097681037327	0.360293043111982	77827	37337	37339	3	5	0.00217876767736321	0.998	0.0158287031489338	1
chr1	36787932	36788387	-0.126887674605009	0.253775349210018	5301	12844	12845	2	4	0.00257322505982263	0.998	0.0353866939353996	1
chr21	45874879	45874886	0.125625656910345	0.25125131382069	93405	354608	354609	2	3	0.00278493803216174	0.998	0.0361786714557953	1
chr5	140530028	140530222	0.124105334692055	0.24821066938411	115634	108037	108038	2	8	0.00307487888397274	0.998	0.0371288913424963	1
chr11	16633582	16633647	-0.123424379942598	0.246848759885196	24596	210016	210017	2	2	0.00320147277701698	0.998	0.0375686519830512	1
chr10	101281924	101281981	-0.122932697904905	0.245865395809809	20020	197311	197312	2	21	0.00330113994482701	0.998	0.0378904965377464	1
chr9	131937559	131937583	-0.122135137417582	0.244270274835164	145367	183809	183810	2	6	0.0034722714070975	0.998	0.0384221398426075	1
chr7	27245542	27245747	-0.121956404686589	0.243912809373177	129037	147542	147543	2	2	0.00350787593951619	0.998	0.0385350789508174	1
chr22	49765138	49765229	0.120196004967364	0.240392009934728	96346	361641	361642	2	3	0.00392734582503678	0.998	0.0397347857940723	1
chr10	11784920	11785161	0.120049284800136	0.240098569600273	16246	188857	188858	2	11	0.0039616742093401	0.998	0.0398376433321708	1
chr9	99449345	99449451	0.119342861896219	0.238685723792439	143974	181545	181546	2	2	0.00414046256030278	0.998	0.0403413389933055	1
chr16	2892518	2892518	0.143120360687546	0.143120360687546	53478	281166	281166	1	6	0.00376489216995077	0.998	0.1068669402473	1
chr1	200880981	200880981	0.141965424690294	0.141965424690294	12090	29663	29663	1	1	0.0040573853179925	0.998	0.108561154485259	1
chr4	87278335	87278335	-0.141780013636578	0.141780013636578	108195	90002	90002	1	1	0.004101029583538	0.998	0.108843055603943	1
chr7	5184155	5184155	0.14129828740801	0.14129828740801	128130	145052	145052	1	3	0.0042260920988438	0.998	0.10957786168877	1
chr7	96651586	96652481	-0.0824413310776026	0.824413310776026	131823	153820	153829	10	19	0.000738889758796521	1	0.00153635471608831	1
chr7	27225523	27226148	-0.0789769636533231	0.789769636533231	129023	147486	147495	10	39	0.000833324719333555	1	0.00176491284355024	1
chr2	58273420	58274524	0.0780341351817883	0.780341351817883	80821	43891	43900	10	10	0.000856550615033203	1	0.00183650475282223	1
chr19	19280969	19281559	0.0803099905412219	0.722789914870997	73549	332595	332603	9	9	0.00118720059172436	1	0.00232807700686095	1
chr3	195489306	195490309	0.0776133504118641	0.698520153706777	104454	80659	80667	9	12	0.00129516272228426	1	0.00258509323729553	1
chr6	27841120	27841683	-0.0695466728707492	0.695466728707491	120051	118247	118256	10	11	0.0010413368621381	1	0.00261827308829503	1
chr11	94278413	94279068	0.085398842021012	0.683190736168096	29249	221957	221964	8	18	0.00147190923626236	1	0.00276094644759287	1
chr12	124246391	124247223	0.082643616090601	0.661148928724808	37788	242725	242732	8	8	0.00165337749826731	1	0.00305790611403838	1
chr2	225266263	225266876	0.082150770537268	0.657206164298144	87347	58728	58735	8	9	0.00168821634181678	1	0.00311278048299909	1
