chr	start	end	value	area	cluster	indexStart	indexEnd	L	clusterL	p.value	fwer	p.valueArea	fwerArea
chr1	91301204	91301962	-0.152280583227854	0.913683499367122	8026	19445	19450	6	6	0.000148941243502557	0.7	0.00150812756509919	1
chr2	42411760	42411760	0.197605893353346	0.197605893353346	80128	42381	42381	1	1	0.000252567611873156	0.7	0.066726803462715	1
chr2	23646176	23646462	0.168465265178389	0.505395795535168	79070	40007	40009	3	3	0.000210891789811067	0.73	0.00843203253937282	1
chr4	74368966	74368966	0.192134372298256	0.192134372298256	107757	88892	88892	1	1	0.000350562112397526	0.762	0.0704039799456984	1
chr8	80803196	80803954	0.147703995136466	0.886223970818796	139312	171715	171720	6	8	0.000193216389185982	0.768	0.00166391369413794	1
chr2	64431470	64431470	0.191512811231962	0.191512811231962	81031	44452	44452	1	1	0.000364078595228474	0.772	0.070846038249567	1
chr17	79010831	79011542	-0.158101834811757	0.632407339247028	67197	315466	315469	4	5	0.000228480546315441	0.776	0.00463831971403281	1
chr1	91184770	91185749	-0.13648111066759	1.09184888534072	8017	19392	19399	8	25	0.000168002950059022	0.784	0.000819046873082999	0.996
chr12	16761002	16761118	-0.163054128755015	0.489162386265045	32848	230230	230232	3	3	0.000287918413123326	0.794	0.00916590824179671	1
chr9	109848356	109848356	0.18984933632247	0.18984933632247	144241	181986	181986	1	1	0.000405147908445584	0.794	0.0720185931351517	1
chr6	41528345	41528785	-0.140444986403547	0.983114904824827	121954	129358	129364	7	8	0.000207079448499774	0.81	0.00118017956820729	1
chr13	110951025	110951418	0.161639272972058	0.484917818916173	41721	252212	252214	3	3	0.00031486473466451	0.81	0.00936874212838163	1
chr22	51016501	51017162	0.10336861488481	1.34379199350254	96645	362331	362343	13	15	0.000142442934449217	0.838	0.00037101012488537	0.976
chr8	97157453	97158015	-0.145992612197073	0.729963060985365	139689	172574	172578	5	5	0.000304987304903433	0.848	0.00305914396995043	1
chr5	170738987	170740870	-0.125830711699028	1.13247640529125	117055	111191	111199	9	14	0.000213317825190981	0.856	0.000715853725315956	0.996
chr2	71115225	71116765	0.113923226403394	1.25315549043733	81450	45344	45354	11	13	0.000174674547353785	0.862	0.00048702660251767	0.988
chr2	105087010	105087010	0.184296207038844	0.184296207038844	82883	48728	48728	1	1	0.000578349505747278	0.864	0.0761489183694547	1
chr4	24801110	24801801	-0.158092784331208	0.474278352993625	106754	86506	86508	3	4	0.000389985187321123	0.868	0.00991304049468941	1
chr13	109270071	109270071	0.183406508393046	0.183406508393046	41621	252033	252033	1	1	0.000612140712824647	0.87	0.0768341000760389	1
chr1	10847541	10847594	-0.165587886833524	0.331175773667049	2345	6027	6028	2	2	0.000438679183160819	0.876	0.0230952503079332	1
chr1	61519473	61519890	0.143772324225722	0.718861621128611	7193	17418	17422	5	7	0.000345969973999832	0.88	0.00320366636329672	1
chr20	57982969	57982969	0.182436211621583	0.182436211621583	91603	350356	350356	1	1	0.000649744261213309	0.88	0.0775957885412111	1
chr12	3862221	3862597	-0.10595950517061	1.27151406204732	31979	228078	228089	12	13	0.000178226956302944	0.882	0.000459993636855775	0.988
chr6	41410759	41411128	-0.150793286069004	0.603173144276018	121928	129299	129302	4	4	0.000355847403760909	0.884	0.00529430235193733	1
chr6	21987848	21987848	0.181151259510847	0.181151259510847	119658	117133	117133	1	1	0.000705889651434168	0.892	0.0785968747119083	1
chr6	30038922	30039202	0.0769048567684623	1.2304777082954	120383	119981	119996	16	45	0.000127800078049024	0.898	0.000523850353819931	0.988
chr16	58019866	58019984	-0.155166864630474	0.465500593891421	56478	288098	288100	3	3	0.000463632689925645	0.898	0.0103844711554791	1
chr16	82044738	82045222	0.121072280259563	1.08965052233606	57740	291137	291145	9	9	0.000271109453705353	0.902	0.000824938673291361	0.996
chr15	57719922	57719922	-0.179715730333804	0.179715730333804	49147	270714	270714	1	1	0.000770612809605437	0.902	0.0797315661167422	1
chr7	4049531	4050875	-0.115517546047341	1.15517546047341	127945	144474	144483	10	10	0.000239137773162919	0.906	0.000662480946957856	0.996
chr16	56666323	56666640	-0.140404260046574	0.702021300232869	56292	287662	287666	5	6	0.000418317814793686	0.906	0.00343543938619919	1
chr14	73958272	73958888	0.140113952535889	0.700569762679443	44774	260226	260230	5	5	0.000425855853295561	0.91	0.0034548476692385	1
chr1	218520325	218520959	-0.134813931163725	0.808883586982352	13415	32546	32551	6	6	0.000394144105115261	0.914	0.00222814020820929	1
chr15	83519898	83519898	-0.178710162520423	0.178710162520423	51162	275073	275073	1	1	0.000824592096808516	0.916	0.0805377030158392	1
chr19	40266791	40266791	-0.178486569734822	0.178486569734822	74682	335762	335762	1	4	0.000837068850190929	0.916	0.0807214751958677	1
chr10	7205138	7205138	0.178459727614885	0.178459727614885	16069	188389	188389	1	1	0.000838455156122308	0.916	0.080745388973184	1
chr2	220196530	220196755	-0.146033270498722	0.584133081994887	87081	58102	58105	4	4	0.000461466586907865	0.918	0.00576555972448556	1
chr2	501496	501773	0.160568243728426	0.321136487456853	77641	36897	36898	2	2	0.000592559141543915	0.92	0.0247182679770955	1
chr2	1417153	1417431	0.148870614785387	0.44661184435616	77763	37181	37183	3	6	0.000677990244565161	0.934	0.0115077255363791	1
chr19	2251588	2252961	0.116870424592588	1.05183382133329	70605	324708	324716	9	13	0.000332713423531018	0.938	0.000931424297645429	0.998
chr9	123631254	123631620	-0.142080119930885	0.568320479723538	144629	182597	182600	4	5	0.000576789911574476	0.938	0.00620926426664763	1
chr6	41413498	41413498	-0.175613860462617	0.175613860462617	121929	129303	129303	1	1	0.0009992666441623	0.938	0.0830949175945097	1
chr11	31846414	31847880	-0.11654551117793	1.04890960060137	25100	211290	211298	9	9	0.000337738782532268	0.94	0.000941128439165083	0.998
chr14	32673368	32673368	0.175255570732415	0.175255570732415	43257	256577	256577	1	1	0.00101928143604659	0.94	0.0833960925581018	1
chr13	111061859	111062287	0.141026634592045	0.564106538368181	41744	252264	252267	4	5	0.000615173257049539	0.944	0.00633489824167887	1
chr14	74252745	74253388	-0.141012394215384	0.564049576861535	44808	260322	260325	4	11	0.000615779765894517	0.944	0.00633645783585167	1
chr13	43355514	43355514	0.17419827418883	0.17419827418883	40150	248606	248606	1	3	0.00108660391783919	0.944	0.0842860143219266	1
chr17	981724	981724	-0.173442134779898	0.173442134779898	59693	295885	295885	1	3	0.00113469140483391	0.944	0.084932726038915	1
chr7	15726064	15727598	-0.0987793417225167	1.1853521006702	128568	146083	146094	12	16	0.000240870655577143	0.946	0.000602783147787837	0.994
chr20	20346166	20346426	-0.15813037279441	0.31626074558882	89879	345455	345456	2	2	0.000682928959445699	0.946	0.0255523909271822	1
chr6	75853813	75853813	0.172994359764628	0.172994359764628	123088	131928	131928	1	1	0.00116406376175501	0.946	0.0853279965175995	1
chr2	63283806	63285365	-0.105491496047473	1.16040645652221	81003	44352	44362	11	40	0.000262185109272099	0.95	0.000651477143627533	0.996
chr10	98031961	98031964	0.157686622394774	0.315373244789547	19788	196710	196711	2	2	0.000700344427708651	0.95	0.0257181411301027	1
chr17	41321218	41321218	-0.172643042619649	0.172643042619649	63423	305703	305703	1	2	0.00118979706560624	0.952	0.085632377313658	1
chr17	42081810	42083686	-0.0705048247362136	1.0575723710432	63547	306027	306041	15	17	0.000180999568165702	0.954	0.000914528694106744	0.998
chr20	48099146	48099479	0.118032385379884	0.94425908303907	91185	349156	349163	8	9	0.000445697356938427	0.954	0.00134722943293849	1
chr3	125708958	125709740	0.133007294739923	0.665036473699616	101641	74010	74014	5	5	0.00063466818420956	0.954	0.00402444611879394	1
chr16	73098732	73099184	-0.14469396598915	0.434081897967449	57337	290290	290292	3	3	0.000857170286195928	0.954	0.0123351768891711	1
chr5	1959850	1959916	0.15678914540092	0.31357829080184	111328	97852	97853	2	2	0.000739247637907981	0.954	0.0260393308855792	1
chr13	101194647	101194666	0.156773328744866	0.313546657489733	41442	251611	251612	2	2	0.000740200723235804	0.954	0.0260448761093047	1
chr6	168971450	168971450	0.171335174359135	0.171335174359135	126514	140170	140170	1	13	0.00128900458382056	0.954	0.0867884698163075	1
chr1	59042275	59042275	-0.170581269099287	0.170581269099287	7098	17222	17222	1	15	0.00135156163897405	0.958	0.087460654904785	1
chr5	45204945	45204945	0.170509591177634	0.170509591177634	112627	100793	100793	1	1	0.00135840652451024	0.958	0.087526677724767	1
chr2	101417287	101417287	0.170448882119647	0.170448882119647	82701	48405	48405	1	1	0.00136403839235646	0.958	0.0875819566737807	1
chr22	43343959	43343959	0.170074012693199	0.170074012693199	95799	360435	360435	1	2	0.00139263095219116	0.958	0.0879211684063651	1
chr9	133542125	133542125	-0.170032867622454	0.170032867622454	145556	184098	184098	1	3	0.00139557685229534	0.958	0.0879571257164602	1
chr13	100640914	100642775	0.0825536807051617	1.15575152987226	41409	251512	251525	14	25	0.00021687023414014	0.96	0.0006620477263543	0.996
chr8	1008188	1008191	-0.155502644288587	0.311005288577175	136017	164131	164132	2	2	0.000796519401698086	0.962	0.0265277437940282	1
chr8	98289745	98289880	0.155143266013668	0.310286532027336	139747	172718	172719	2	11	0.000813328361116059	0.962	0.0266642082841484	1
chr5	73833812	73833812	-0.169133061442751	0.169133061442751	113346	102498	102498	1	1	0.00147667574928103	0.962	0.08876724824511	1
chr12	81471311	81472177	-0.0873853259971322	1.13600923796272	35563	237130	237142	13	13	0.000261925176909966	0.964	0.000706929380882703	0.996
chr5	140864020	140864834	0.115801009285152	0.926408074281216	115727	108363	108370	8	8	0.000499416711779372	0.964	0.00143742596259885	1
chr7	1718485	1718682	-0.1375596176142	0.550238470456799	127469	142998	143001	4	4	0.000747478829375545	0.964	0.0067713246777012	1
chr1	91300215	91300559	-0.12314414746206	0.862009032234418	8025	19438	19444	7	7	0.000513626347576009	0.966	0.00181866009372814	1
chr2	115200247	115200321	0.153732831645333	0.307465663290666	83412	49837	49838	2	2	0.000886975863720582	0.966	0.0271884052144511	1
chr16	49732224	49732623	-0.1371397163038	0.548558865215201	55930	286786	286789	4	4	0.000764721009397075	0.968	0.00682773000028419	1
chr1	10846005	10846092	-0.153181733441257	0.306363466882514	2344	6025	6026	2	2	0.000916174932400257	0.968	0.0274015497514007	1
chr17	20811255	20811255	0.168760768167315	0.168760768167315	61644	301100	301100	1	1	0.00151029366811697	0.968	0.0891157308986104	1
chr8	97166862	97167878	-0.131106516009751	0.655532580048756	139693	172585	172589	5	5	0.000706409516158435	0.97	0.00419522168071572	1
chr6	168726642	168726642	0.168486721969393	0.168486721969393	126452	140001	140001	1	1	0.00153585368372678	0.972	0.0893675187133972	1
chr12	57881050	57881050	0.168257280965033	0.168257280965033	34875	235503	235503	1	10	0.00155439552555898	0.972	0.0895700060234993	1
chr21	35575070	35575070	0.167595158218577	0.167595158218577	92675	352907	352907	1	1	0.00162041834554091	0.972	0.0901940169808614	1
chr11	122852412	122852698	-0.11375706042643	0.910056483411443	30596	225109	225116	8	9	0.000553915863706719	0.974	0.00152640947456926	1
chr8	144521374	144521607	-0.11875668098446	0.831296766891222	141857	177272	177278	7	7	0.000645238766936326	0.974	0.00204038239862811	1
chr17	72352828	72353536	-0.11731589646141	0.821211275229867	65817	311622	311628	7	9	0.000696705374638781	0.974	0.00212321417802802	1
chr12	5153711	5154148	0.135644642733414	0.542578570933657	32062	228348	228351	4	10	0.00083568254425955	0.974	0.00702874436033418	1
chr2	1265617	1265617	0.166709226555247	0.166709226555247	77749	37149	37149	1	1	0.00171425392827114	0.974	0.091019475518877	1
chr8	19333253	19333253	0.166681288370538	0.166681288370538	136968	166205	166205	1	1	0.00171642003128892	0.974	0.0910455553992111	1
chr9	137519932	137519932	-0.166676346500658	0.166676346500658	146110	184934	184934	1	1	0.00171693989601319	0.974	0.0910504074699709	1
chr11	5566461	5566461	0.166161714761882	0.166161714761882	23878	208348	208348	1	1	0.00177022603025058	0.974	0.0915307624751938	1
chr12	107974444	107974453	-0.150759444799282	0.301518889598565	36341	238976	238977	2	12	0.00106130383459152	0.976	0.0283700577327105	1
chr7	54927525	54927525	0.166111088977895	0.166111088977895	130431	150567	150567	1	1	0.00177377843919974	0.976	0.0915795431151542	1
chr8	3047536	3047536	0.166004934286236	0.166004934286236	136388	165005	165005	1	1	0.00178616854846144	0.976	0.091681003380507	1
chr5	3779072	3779072	0.16561810773299	0.16561810773299	111521	98361	98361	1	1	0.00182767108228211	0.976	0.0920570388643936	1
chr3	181437145	181438328	-0.115583333318629	0.809083333230401	103632	78781	78787	7	7	0.000762728194620717	0.978	0.00222632068167435	1
chr15	28341562	28342256	-0.122971711384942	0.737830268309652	47756	267291	267296	6	7	0.000739247637907981	0.978	0.00296652140491016	1
chr10	2815004	2815547	-0.122597995396084	0.735587972376505	15706	187583	187588	6	6	0.00075501686787742	0.978	0.00299520060886557	1
chr5	3822786	3823510	0.122524984156417	0.735149904938504	111524	98366	98371	6	6	0.00075787612386089	0.978	0.00299970610314255	1
chr11	27015808	27015991	-0.132402353185939	0.529609412743757	24970	210914	210917	4	4	0.00100290569723217	0.978	0.00748171982341235	1
chr13	111158919	111159111	0.148642096061518	0.297284192123036	41768	252318	252319	2	3	0.00119993442772945	0.978	0.0292612791583459	1
chr6	133084642	133085205	0.140760498003522	0.422281494010567	124549	135615	135617	3	3	0.0010750802497846	0.98	0.0131901810723492	1
chr16	87869757	87869786	0.148244224440067	0.296488448880134	58658	293250	293251	2	2	0.00122835369932272	0.98	0.029433181093837	1
chr5	2241205	2241205	0.165062437130163	0.165062437130163	111372	97973	97973	1	1	0.00188918840798706	0.98	0.092585568000732	1
chr10	28238789	28238789	0.164769378665297	0.164769378665297	16854	190399	190399	1	1	0.00192237310621945	0.98	0.0928736597020967	1
chr2	225890792	225890792	0.164654923458474	0.164654923458474	87369	58766	58766	1	1	0.00193580294492969	0.98	0.0929855172619349	1
chr7	1714056	1714056	-0.163687665092205	0.163687665092205	127466	142990	142990	1	1	0.00205060640487203	0.98	0.0939237864451165	1
chr4	72608149	72608149	0.162936336778489	0.162936336778489	107732	88833	88833	1	1	0.00214747453182716	0.98	0.0946855615544094	1
chr1	1449202	1449202	-0.16281712183686	0.16281712183686	325	1012	1012	1	1	0.00216428349124513	0.98	0.0948075564763708	1
chr16	34214362	34214362	0.162671913874708	0.162671913874708	55709	286326	286326	1	1	0.00218195889187022	0.98	0.0949525120903206	1
chr8	119558921	119558921	-0.162557572579472	0.162557572579472	140328	174040	174040	1	1	0.00219608188354614	0.98	0.0950718210445399	1
chr2	45179312	45180560	-0.111838738217166	0.894709905737326	80312	42867	42874	8	11	0.00060806843915122	0.982	0.0016126203746769	1
chr12	116756285	116756948	-0.127191283191775	0.635956415958873	37087	240831	240835	5	5	0.000873805957372479	0.982	0.00456545200851469	1
chr13	114064536	114065008	-0.147878966867793	0.295757933735586	42406	254173	254174	2	2	0.00125469351201893	0.982	0.0295898336640828	1
chr12	127631198	127631293	0.147457334769986	0.294914669539972	38140	243469	243470	2	2	0.00128380593657789	0.982	0.0297662410938508	1
chr12	48961603	48961603	0.162280569817137	0.162280569817137	33681	232184	232184	1	1	0.0022336854319348	0.982	0.0953546274545413	1
chr6	75440995	75440995	0.161990606495786	0.161990606495786	123083	131922	131922	1	1	0.00226886294494355	0.982	0.0956366540674563	1
chr17	72241818	72241818	0.16194900677588	0.16194900677588	65792	311563	311563	1	1	0.0022731085068584	0.982	0.0956777233806734	1
chr17	42091713	42092488	-0.080636148501723	1.0482699305224	63552	306050	306062	13	16	0.000315817819992334	0.984	0.000943207898062152	0.998
chr1	226926791	226927327	-0.11849031702597	0.710941902155819	13903	33615	33620	6	7	0.000938962336147303	0.984	0.00330703279930518	1
chr1	16202759	16202869	0.140122048585516	0.420366145756547	2925	7226	7228	3	3	0.00111458996882891	0.984	0.0133395555364553	1
chr7	141385142	141385273	-0.146500903172621	0.293001806345243	134129	159296	159297	2	2	0.00135476747144037	0.984	0.0301887178264387	1
chr15	68120393	68121563	-0.115640735280704	0.693844411684225	49895	272326	272331	6	9	0.00109483510930676	0.986	0.00355916719057478	1
chr17	79012396	79012396	-0.161213655309991	0.161213655309991	67198	315470	315470	1	1	0.00237049649853779	0.986	0.0964142850508393	1
chr13	110840177	110840177	0.160635164354521	0.160635164354521	41704	252184	252184	1	1	0.00245090224255779	0.986	0.0970226134223527	1
chr6	75861687	75861687	0.160446964468204	0.160446964468204	123089	131929	131929	1	1	0.00247741534349542	0.986	0.0972170428292286	1
chr2	102800604	102800604	0.160016128257496	0.160016128257496	82833	48630	48630	1	1	0.00254309158699451	0.986	0.0976628268302877	1
chr8	19457346	19457346	0.16000377209268	0.16000377209268	136977	166214	166214	1	1	0.00254491111352944	0.986	0.0976751302954287	1
chr2	102717438	102717438	0.159933157076575	0.159933157076575	82821	48616	48616	1	1	0.00255556834037692	0.986	0.0977458318979291	1
chr8	19520584	19520584	0.159656714915114	0.159656714915114	136981	166225	166225	1	1	0.0025994969095775	0.986	0.0980280317990855	1
chr14	101021865	101021865	0.159605465013955	0.159605465013955	46336	263664	263664	1	1	0.00260677501571724	0.986	0.0980827908833749	1
chr6	168941718	168941718	0.159586950180421	0.159586950180421	126506	140147	140147	1	1	0.00260911440697645	0.986	0.0981023724546557	1
chr13	110935325	110935325	0.159521963869141	0.159521963869141	41719	252210	252210	1	1	0.00261812539553041	0.986	0.098169781580569	1
chr6	166251659	166251659	0.159354440642348	0.159354440642348	126066	139008	139008	1	1	0.00264524500531302	0.986	0.0983493081986826	1
chr8	100909366	100909366	0.159353531405404	0.159353531405404	139856	172990	172990	1	1	0.00264541829355444	0.986	0.0983499147075276	1
chr11	60146078	60146078	0.159075768647755	0.159075768647755	26305	214099	214099	1	2	0.00268778726858222	0.986	0.098653688994741	1
chr12	54424085	54424085	0.158820936337466	0.158820936337466	34432	234298	234298	1	2	0.00272902987004075	0.986	0.0989221124807044	1
chr1	26737005	26738130	-0.0992015839325836	0.992015839325836	4287	10277	10286	10	22	0.000511633532799652	0.988	0.00114274930806005	1
chr3	13008878	13009509	-0.0987971242233595	0.987971242233595	97287	64255	64264	10	10	0.000519604791905082	0.988	0.00116033806456443	1
chr10	44881054	44881934	-0.128272984535595	0.513091938142379	17514	191717	191720	4	16	0.00125997880338231	0.988	0.00810815681615435	1
chr19	19221316	19221574	-0.127904546142856	0.511618184571423	73532	332563	332566	4	4	0.00128493231014714	0.988	0.00816629502115156	1
chr14	104837070	104837550	-0.127601466006016	0.510405864024065	46944	265361	265364	4	4	0.00130806629037703	0.988	0.00821750169649188	1
chr7	8476521	8477156	-0.127554332438026	0.510217329752106	128486	145874	145877	4	7	0.00131179198756761	0.988	0.00822555959971803	1
chr12	6954471	6954816	0.126498994729074	0.505995978916298	32302	228931	228934	4	4	0.00138769223731062	0.988	0.00840395984426239	1
chr13	111077142	111077257	0.138291125169041	0.414873375507122	41746	252269	252271	3	3	0.00123537187310033	0.988	0.0137531945687306	1
chr6	6001842	6002032	-0.145402279759255	0.290804559518509	118824	115405	115406	2	2	0.00144158488039299	0.988	0.0306778238878534	1
chr6	166266582	166266600	0.143597070799609	0.287194141599217	126070	139020	139021	2	2	0.00159641792410391	0.988	0.0314995567286784	1
chr5	94830	94830	0.158340914413305	0.158340914413305	110748	96076	96076	1	1	0.00280276401676598	0.988	0.0994308867575205	1
chr8	4644739	4644739	0.158055441328428	0.158055441328428	136408	165034	165034	1	1	0.00285171794496781	0.988	0.099743065524443	1
chr13	111180025	111180025	0.157854871615675	0.157854871615675	41776	252334	252334	1	1	0.00288594237264874	0.988	0.0999614953527559	1
chr6	75798778	75798778	0.157736561938194	0.157736561938194	123087	131927	131927	1	1	0.00290743011458512	0.988	0.100096746825186	1
chr1	242683142	242683142	0.15756100499864	0.15756100499864	14854	35780	35780	1	1	0.00293645589502337	0.988	0.100295075217494	1
chr10	99734416	99735202	-0.11158450136257	0.892676010900564	19950	197126	197133	8	11	0.000616126342377362	0.99	0.00162553034866287	1
chr7	121950282	121951055	-0.112564097375568	0.787948681628978	133063	156981	156987	7	7	0.000889835119704051	0.99	0.00242291619156807	1
chr14	104636633	104637213	-0.123808134185609	0.619040670928045	46900	265231	265235	5	5	0.00104761406351915	0.99	0.00493169670676095	1
chr16	25078048	25078697	0.120246609784866	0.601233048924328	54990	284483	284487	5	6	0.0012691630801777	0.99	0.00533883742998289	1
chr4	113444295	113444577	-0.124827566633623	0.499310266534493	108759	91498	91501	4	6	0.00152892215406988	0.99	0.00870530809609595	1
chr1	235664791	235664791	0.157020361005462	0.157020361005462	14612	35229	35229	1	1	0.00303297744549565	0.99	0.100893352871005	1
chr2	506174	506174	0.156918017945927	0.156918017945927	77644	36908	36908	1	1	0.00305316552562136	0.99	0.101009542636879	1
chr7	47193871	47193871	0.156666629094999	0.156666629094999	130127	149938	149938	1	1	0.00309726738306336	0.99	0.101277359613997	1
chr2	12694638	12694638	0.156625648871598	0.156625648871598	78717	39300	39300	1	1	0.00310471877744453	0.99	0.10132163475968	1
chr8	19419126	19419126	0.156451392946269	0.156451392946269	136973	166210	166210	1	1	0.0031378168315562	0.99	0.101514764504746	1
chr19	14315694	14315694	-0.156419297716795	0.156419297716795	72755	330521	330521	1	1	0.00314466171709239	0.99	0.101551501611927	1
chr19	1271019	1271371	-0.112924834650007	0.677549007900042	70217	323725	323730	6	6	0.00126578395946996	0.992	0.00380887554646447	1
chr12	53612551	53612734	-0.136517492244026	0.409552476732078	34294	233777	233779	3	3	0.0013604859834073	0.992	0.0141866751046488	1
chr5	3121953	3122162	0.136051156744507	0.40815347023352	111450	98187	98189	3	3	0.00139921590536521	0.992	0.0142984460203662	1
chr16	82126267	82126267	0.155546972307754	0.155546972307754	57747	291154	291154	1	1	0.00330937219056439	0.992	0.102534652449637	1
chr6	169194038	169194038	0.155412580568039	0.155412580568039	126540	140248	140248	1	1	0.00333727159743339	0.992	0.102693817699384	1
chr18	42261980	42261980	-0.155405072285614	0.155405072285614	68724	320089	320089	1	1	0.00333874454748548	0.992	0.102704128349748	1
chr5	87965301	87965301	-0.155373754897955	0.155373754897955	113786	103551	103551	1	1	0.00334558943302167	0.992	0.102742338406982	1
chr5	85842339	85842339	0.154553498568792	0.154553498568792	113751	103457	103457	1	1	0.00351948418328905	0.992	0.103692737767063	1
chr1	159111423	159111423	0.154092906042338	0.154092906042338	10474	25963	25963	1	1	0.00361643895436489	0.992	0.104216674765004	1
chr2	131673963	131674687	-0.1007712228242	0.906941005417798	84193	51503	51511	9	12	0.000716893454764491	0.994	0.0015452978928843	1
chr6	168811930	168813400	0.110137870371918	0.881102962975341	126474	140057	140064	8	14	0.000662480946957856	0.994	0.00169735832473246	1
chr11	115630889	115631452	-0.097283605215789	0.875552446942101	29931	223560	223568	9	14	0.000829790744051188	0.994	0.00172950329351632	1
chr2	554341	554699	0.118446820246163	0.592234101230815	77648	36915	36919	5	5	0.00140259502607295	0.994	0.00556255254965921	1
chr15	87667131	87667552	0.117697038085153	0.588485190425766	51341	275502	275506	5	5	0.00146246611348439	0.994	0.00565673470887229	1
chr12	9217510	9217688	-0.11690556778425	0.584527838921252	32481	229427	229431	5	11	0.00152199062441299	0.994	0.00575663538005231	1
chr12	117626777	117627286	-0.124202394945072	0.496809579780288	37191	241089	241092	4	15	0.00158593398549785	0.994	0.00881491290879563	1
chr3	57743171	57743599	-0.121567174915866	0.486268699663466	99818	70379	70382	4	9	0.00182871081173064	0.994	0.00930219944367543	1
chr8	11536778	11537112	0.120232249659413	0.480928998637653	136730	165706	165709	4	5	0.00197262669623195	0.994	0.00957356882974292	1
chr10	49482695	49482826	0.119443320434675	0.477773281738698	17705	192102	192105	4	7	0.00206135027584022	0.994	0.00973394709717935	1
chr10	7744631	7745191	0.133733239506575	0.401199718519724	16121	188506	188508	3	3	0.00160352274200223	0.994	0.0148984565562913	1
chr22	46457384	46457998	-0.133393465626897	0.400180396880691	96065	361094	361096	3	3	0.00163549442254466	0.994	0.0149891729506759	1
chr17	75672423	75672801	-0.131485383732311	0.394456151196933	66451	313393	313395	3	3	0.0018222125026773	0.994	0.0155058318424768	1
chr16	2892766	2892809	0.131205855363261	0.393617566089783	53478	281168	281170	3	6	0.00185210472432267	0.994	0.0155824252451855	1
chr2	100759014	100759159	0.130827051290233	0.392481153870698	82664	48336	48338	3	5	0.00189274081693622	0.994	0.0156877844959704	1
chr12	133012232	133012655	0.129831338056493	0.38949401416948	38816	245249	245251	3	3	0.00199887986480745	0.994	0.015973796738438	1
chr14	104746527	104746687	-0.14109476018644	0.282189520372879	46929	265325	265326	2	2	0.00184950540070133	0.994	0.0327097151626518	1
chr2	102614569	102614827	0.139767550088388	0.279535100176776	82810	48603	48604	2	2	0.00199567403234113	0.994	0.033366390953522	1
chr15	70387217	70387268	-0.139723164251512	0.279446328503025	50106	272747	272748	2	2	0.0020016524766702	0.994	0.0333878786954584	1
chr11	31826421	31826574	-0.139646069054689	0.279292138109379	25087	211220	211221	2	6	0.00201135661818986	0.994	0.0334293812292791	1
chr17	38024394	38024636	-0.139515630803765	0.27903126160753	62863	304215	304216	2	4	0.00202582618634863	0.994	0.0334951441168989	1
chr16	80061290	80061357	0.138741597556147	0.277483195112294	57610	290874	290875	2	2	0.00211896861611317	0.994	0.033892320766239	1
chr14	81426012	81426015	-0.138460255356143	0.276920510712286	45254	261363	261364	2	2	0.00215198002610414	0.994	0.0340371897360681	1
