chr	start	end	value	area	cluster	indexStart	indexEnd	L	clusterL	p.value	fwer	p.valueArea	fwerArea
chr13	110885015	110885926	-0.0994732739754151	0.497366369877076	41710	252192	252196	5	5	0.00198838619543746	0.996	0.00622204905356596	1
chr6	29690889	29690893	-0.110672118089345	0.221344236178689	120309	119562	119563	2	37	0.00497832624696767	0.996	0.0466370289820047	1
chr2	70312492	70312492	0.127619016533912	0.127619016533912	81388	45167	45167	1	2	0.00427390167057318	0.996	0.131269311256293	1
chr5	1294576	1294576	0.125744971328344	0.125744971328344	111129	97206	97206	1	4	0.00492287520055	0.996	0.13541538108977	1
chr13	79161619	79161619	-0.125698118190534	0.125698118190534	40972	250472	250472	1	1	0.00494054102064766	0.996	0.135519413141456	1
chr2	150185860	150185860	-0.124642045199241	0.124642045199241	84669	52370	52370	1	1	0.00533777661423271	0.996	0.137934232605363	1
chr10	134143489	134143489	-0.124508210217073	0.124508210217073	22265	203113	203113	1	2	0.00539052871591325	0.996	0.138251481291283	1
chr2	85764479	85764479	0.124272161193712	0.124272161193712	82063	46841	46841	1	1	0.00547836709917665	0.996	0.138802556734885	1
chr14	96152661	96152661	-0.123686408627894	0.123686408627894	45962	262873	262873	1	8	0.00572446178748166	0.996	0.140131173621397	1
chr20	29551622	29551622	-0.122000697891983	0.122000697891983	90102	346072	346072	1	1	0.00645685724569745	0.996	0.144130028287394	1
chr10	3015661	3015661	-0.121459010986415	0.121459010986415	15719	187616	187616	1	1	0.00671890024381285	0.996	0.145493486096877	1
chr2	44314289	44314289	-0.120837070254865	0.120837070254865	80263	42717	42717	1	6	0.00703909323308308	0.996	0.146996798315466	1
chr1	148596792	148596792	-0.120286182940323	0.120286182940323	9378	22970	22970	1	1	0.00732542673383277	0.996	0.148384546627583	1
chr2	242008100	242008100	0.120075681985544	0.120075681985544	88946	62221	62221	1	1	0.00743338452331851	0.996	0.14889832756209	1
chr5	140864020	140864834	0.07499560134209	0.59996481073672	115727	108363	108370	8	8	0.00175333264469349	0.998	0.00346667183555477	1
chr3	113160071	113160623	-0.0787283947812665	0.551098763468866	101082	72835	72841	7	9	0.00249014455793371	0.998	0.00453766217897586	1
chr11	18477254	18477753	-0.0775596593928168	0.542917615749717	24744	210369	210375	7	9	0.00263613293235193	0.998	0.00475480455100969	1
chr4	1294432	1295078	-0.0892612699594122	0.535567619756473	105030	82350	82355	6	6	0.00232379141868067	0.998	0.00496507688189442	1
chr10	11207527	11208339	0.10055054163896	0.402202166555841	16211	188769	188772	4	4	0.00301938308502633	0.998	0.0112840425873851	1
chr7	150822655	150823386	-0.0989794137632904	0.395917655053162	134701	160668	160671	4	4	0.0033444832465459	0.998	0.01175783006806	1
chr11	70559104	70559616	0.0981984873459058	0.392793949383623	28111	219400	219403	4	6	0.00352801148867167	0.998	0.012008095852777	1
chr15	69222592	69223368	-0.097033070075192	0.388132280300768	50010	272561	272564	4	7	0.00381164604468422	0.998	0.0123982160466005	1
chr16	3243304	3243552	0.0966731665804043	0.386692666321617	53622	281550	281553	4	4	0.00391199771718347	0.998	0.0125258025250836	1
chr8	43131260	43131535	-0.106639077389535	0.319917232168605	138341	169328	169330	3	3	0.00376625470137771	0.998	0.0202013559989077	1
chr7	100817863	100818038	-0.104435470846957	0.313306412540872	132316	155329	155331	3	3	0.00439167380455763	0.998	0.0212581155428056	1
chr3	19975483	19975738	-0.104338412899599	0.313015238698797	97711	65075	65077	3	4	0.00441866325192907	0.998	0.0213035068861121	1
chr1	230777744	230777875	-0.102543060660742	0.307629181982226	14293	34564	34566	3	8	0.00499967244625236	0.998	0.0222074080144428	1
chr10	3373478	3373675	0.100800433366331	0.302401300098994	15788	187820	187822	3	9	0.0056302440802941	0.998	0.023129956397321	1
chr17	48194635	48194939	-0.10040525976145	0.30121577928435	64357	308295	308297	3	5	0.00577377886858764	0.998	0.0233431730315553	1
chr12	85667353	85667616	-0.0997783654152868	0.29933509624586	35592	237231	237233	3	3	0.00602993326000382	0.998	0.0237085120055196	1
chr10	29214117	29214361	-0.0986847118266666	0.29605413548	16898	190488	190490	3	4	0.00649856820981695	0.998	0.0243594484043961	1
chr19	19335919	19336240	-0.0984436069169153	0.295330820750746	73571	332650	332652	3	3	0.00660382705456555	0.998	0.0244980760204403	1
chr7	157890171	157890370	0.0977203575719401	0.29316107271582	135574	163087	163089	3	3	0.00691935823019889	0.998	0.0249328514817329	1
chr10	101281924	101282759	0.0889144542077451	0.533486725246471	20020	197311	197316	6	21	0.00237408993423653	1	0.00502764332807366	1
chr3	42977845	42978248	-0.0756234785496329	0.52936434984743	98492	66907	66913	7	8	0.00287682973118265	1	0.00515645659961915	1
chr2	162279686	162281498	-0.0654514372227904	0.523611497782323	85013	53102	53109	8	8	0.00232845323231756	1	0.00533115193169609	1
chr1	118727834	118728086	-0.0853388524390646	0.512033114634387	9128	22303	22308	6	9	0.00290308310271668	1	0.0057097402707336	1
chr12	47219705	47219920	-0.0624503014373232	0.499602411498586	33563	231877	231884	8	11	0.00243714709764071	1	0.00613887248393944	1
chr11	14926738	14927549	-0.0827909388762505	0.496745633257503	24524	209827	209832	6	7	0.00335601510133188	1	0.00624241381840077	1
chr1	109203610	109204316	0.0816293067055245	0.489775840233147	8426	20545	20550	6	9	0.00356849565972882	1	0.00650617432680344	1
chr10	42862978	42863550	-0.0811628985578504	0.486977391347102	17337	191290	191295	6	7	0.00365388045686755	1	0.00661339604045178	1
chr11	1036307	1036766	0.067784104371639	0.474488730601473	23114	205870	205876	7	9	0.00382980258200682	1	0.00715318498788051	1
chr11	315908	316456	0.0939567774717463	0.469783887358732	22805	204915	204919	5	9	0.00284149809098732	1	0.00736124909125304	1
chr13	111090453	111090821	-0.0936775487376379	0.468387743688189	41748	252273	252277	5	7	0.00289670377879253	1	0.00742774127523176	1
chr21	35831871	35832141	-0.0765439489981129	0.459263693988678	92689	352934	352939	6	9	0.00462157482443978	1	0.00785466526092539	1
chr16	54316931	54318115	-0.0763349179434404	0.458009507660643	56157	287272	287277	6	14	0.00466819296080862	1	0.00792213887935398	1
chr2	121223740	121224009	-0.0762765434527168	0.457659260716301	83635	50381	50386	6	10	0.00467997017420707	1	0.00793686039610204	1
chr10	130844399	130844899	-0.0760676804312892	0.456406082587735	21850	201899	201904	6	9	0.00472732438641332	1	0.00800556080759297	1
chr11	6291879	6292511	-0.0757275091900643	0.454365055140386	23930	208453	208458	6	14	0.00479455264622944	1	0.00809462598391871	1
chr17	6899310	6899577	-0.0735295104786299	0.441177062871779	60461	297969	297974	6	15	0.00530146353958751	1	0.00880690203591216	1
chr12	9217510	9217769	-0.0627661154537376	0.439362808176164	32481	229427	229433	7	11	0.00426531411913682	1	0.00890038366726232	1
chr6	49518079	49518627	-0.0625275662257752	0.437692963580426	122584	130792	130798	7	9	0.00428150778755968	1	0.00899239314693767	1
chr1	228658371	228659093	0.0869095617116754	0.434547808558377	14114	34218	34222	5	6	0.00437989659115919	1	0.0091587462861907	1
chr22	17680477	17680578	-0.0857156278285061	0.428578139142531	93865	355552	355556	5	5	0.00470769569741591	1	0.0095154977087186	1
chr14	61108807	61110002	0.0847903629393624	0.423951814696812	44097	258710	258714	5	7	0.00497513658500559	1	0.00980134049224336	1
chr5	72595434	72595958	0.0694192013538381	0.416515208123029	113283	102347	102352	6	11	0.00622597479136544	1	0.0102834701657422	1
chr15	37387304	37387577	0.0824051503680108	0.412025751840054	48165	268123	268127	5	5	0.00569943520900996	1	0.0105859973349148	1
chr19	6534760	6535078	-0.0823291562221951	0.411645781110975	71634	327221	327225	5	5	0.0057264246563814	1	0.0106151950097984	1
chr10	102756912	102757026	-0.0673393870610673	0.404036322366404	20187	197842	197847	6	8	0.00667105531438167	1	0.011148113916078	1
chr1	201368390	201368843	-0.0666988247879367	0.40019294872762	12156	29789	29794	6	9	0.00679324390339054	1	0.0114364102857275	1
chr19	42636625	42636978	-0.0795690716780065	0.397845358390032	75037	336688	336692	5	9	0.00664529266007257	1	0.0116101241833545	1
chr12	12849138	12849748	-0.0652102317869722	0.391261390721833	32665	229785	229790	6	12	0.00707025377686646	1	0.012129303007336	1
chr5	43037411	43037666	-0.0960217025452626	0.38408681018105	112576	100617	100620	4	4	0.00408448482174819	1	0.012757421055253	1
chr12	123757413	123758062	0.07651758086904	0.3825879043452	37743	242584	242588	5	13	0.00782939332384123	1	0.0128884425543107	1
chr19	12758716	12759156	0.0763511077613184	0.381755538806592	72458	329644	329648	5	7	0.00789024225973319	1	0.0129551800969019	1
chr19	1132256	1132389	-0.0634761869269979	0.380857121561987	70163	323563	323568	6	10	0.00736517482905252	1	0.0130390927423659	1
chr15	66274343	66274894	0.0627307857194199	0.376384714316519	49732	271985	271990	6	6	0.0074728872599258	1	0.0134417262254252	1
chr18	55094774	55095555	0.0745832488508629	0.372916244254314	69024	320887	320891	5	5	0.00861601303541236	1	0.0137722242764191	1
chr19	2041955	2042592	-0.0620613066496595	0.372367839897957	70526	324518	324523	6	7	0.00756563281543855	1	0.0138210506403001	1
chr7	157561010	157561161	0.0929726745042729	0.371890698017092	135463	162778	162781	4	4	0.00496924797830637	1	0.0138647244733193	1
chr3	170137240	170137633	0.0924247445794468	0.369698978317787	103342	78178	78181	4	15	0.00515719267545656	1	0.0140794132592285	1
chr7	113723162	113724153	0.0735918486196527	0.367959243098263	132874	156537	156541	5	8	0.00903950200053145	1	0.0142582796877174	1
chr7	39170497	39171113	0.0731431289019461	0.36571564450973	129684	148887	148891	5	5	0.00922278488404475	1	0.0144832735353502	1
chr8	144809621	144810657	-0.0910705790880008	0.364282316352003	141960	177570	177573	4	8	0.00564398416259228	1	0.0146339237234053	1
chr2	182850059	182850683	0.0903527471806633	0.361410988722653	85762	55053	55056	4	4	0.00591412399491911	1	0.0149293354928163	1
chr6	31733914	31734217	-0.0722212332045819	0.36110616602291	120762	123284	123288	5	19	0.00961879368456746	1	0.0149560795815752	1
chr3	32509018	32509105	0.0902121679349928	0.360848671739971	97991	65723	65726	4	9	0.00596368643463757	1	0.0149872401253586	1
chr8	82543035	82543431	-0.0721051341806469	0.360525670903235	139384	171844	171848	5	6	0.0096744900895976	1	0.0150218356897166	1
chr8	144815907	144816194	0.0712275687533738	0.356137843766869	141963	177585	177589	5	14	0.0100660824350959	1	0.0154840913156055	1
chr18	74499372	74499584	0.0710384629478681	0.355192314739341	69357	321781	321785	5	5	0.0101549022528092	1	0.0155891048017417	1
chr10	73848825	73849124	0.0709308879230902	0.354654439615451	18560	194068	194072	5	19	0.0101956317824788	1	0.0156479908687339	1
chr1	84326666	84326856	-0.0884440331962671	0.353776132785068	7740	18717	18720	4	9	0.00667424497634375	1	0.0157431900103713	1
chr2	108602906	108603005	-0.0705135734520888	0.352567867260444	83058	49127	49131	5	12	0.0103715539076181	1	0.0158796093989033	1
chr14	69256677	69256977	0.087946867980462	0.351787471921848	44460	259569	259572	4	4	0.00687421224550485	1	0.0159667117063293	1
chr18	56529784	56529878	0.0872367059796932	0.348946823918773	69092	321044	321047	4	10	0.00716398076682909	1	0.0162964736814858	1
chr2	24397787	24398170	-0.087221560680551	0.348886242722204	79167	40220	40223	4	10	0.00716888793907844	1	0.0163013808537351	1
chr6	10883834	10884314	0.0696383154870789	0.348191577435395	119069	116044	116048	5	7	0.0107599565911543	1	0.0163835759889118	1
chr2	161127463	161127884	-0.0695370663625451	0.347685331812725	84957	52976	52980	5	15	0.0108046118586234	1	0.0164456517178661	1
chr19	5334979	5335260	0.086786121691831	0.347144486767324	71425	326686	326689	4	4	0.00737425309771382	1	0.0165165603568692	1
chr12	130822286	130822674	0.0862893151368	0.3451572605472	38322	243862	243865	4	10	0.00760930664845779	1	0.0167486696042635	1
chr1	230272306	230272656	-0.068228047362046	0.34114023681023	14249	34470	34474	5	5	0.0113708995361986	1	0.0172499372495349	1
chr10	131213990	131214244	0.0852215536304435	0.340886214521774	21869	201948	201951	4	8	0.00812406901741482	1	0.017279380283031	1
chr14	45722622	45722745	-0.0680838975537575	0.340419487768787	43503	257302	257306	5	10	0.0114334659823779	1	0.0173387570672481	1
chr6	34498918	34499504	0.0674583267041105	0.337291633520552	121328	128013	128017	5	6	0.011697471849393	1	0.017744825570882	1
chr10	670815	671628	0.0670053878546443	0.335026939273221	15413	186847	186851	5	7	0.0118886062085053	1	0.0180453898711548	1
chr17	16593582	16593613	-0.0837201131255806	0.334880452502323	61238	300180	300183	4	4	0.00891633197707271	1	0.018066490711827	1
chr2	225266656	225266876	-0.0834902967384447	0.333961186953779	87347	58732	58735	4	9	0.0090360669799569	1	0.0181891700180608	1
chr5	110062417	110062837	-0.0830768748697292	0.332307499478917	114224	104566	104569	4	6	0.00925051040725359	1	0.0184063123900947	1
chr1	236686598	236686804	-0.082490405147527	0.329961620590108	14681	35407	35410	4	15	0.00959008672690875	1	0.0187346022135763	1
chr7	4243019	4243734	0.0659222247587468	0.329611123793734	127977	144587	144591	5	6	0.0123241177456353	1	0.0187939789977935	1
chr6	167263193	167263454	0.0804395188201704	0.321758075280682	126208	139389	139392	4	6	0.0108078015205855	1	0.0199228739737569	1
chr11	64642144	64642558	-0.080248185340589	0.320992741362356	27007	216096	216099	4	4	0.0109226293512203	1	0.0200391739560666	1
chr6	168377452	168377723	-0.0635344155610795	0.317672077805397	126338	139693	139697	5	6	0.0132039737299441	1	0.0205438766219124	1
chr19	10697913	10698098	0.0787123647464994	0.314849458985997	72175	328767	328770	4	5	0.0119342429104242	1	0.0210004889997146	1
chr2	66667433	66668012	-0.0626852445789092	0.313426222894546	81192	44746	44750	5	11	0.0134782846586829	1	0.0212384868538082	1
chr10	5488436	5488628	-0.0782228134026547	0.312891253610619	15916	188055	188058	4	6	0.0122760274575916	1	0.0213221541406597	1
chr7	74020802	74021054	-0.0781502128660224	0.31260085146409	131190	152090	152093	4	6	0.0123317238626217	1	0.0213709805045407	1
chr12	107974539	107974612	0.0770204397310699	0.30808175892428	36341	238978	238981	4	12	0.0131418980009898	1	0.0221350272237648	1
chr3	125709126	125709740	-0.0768919102757816	0.307567641103126	101641	74011	74014	4	5	0.0132341528392776	1	0.022217467717554	1
chr12	4433587	4433983	-0.0766752017529693	0.306700807011877	32017	228212	228215	4	4	0.0133982977510184	1	0.0223715529261836	1
chr1	178994243	178994355	-0.0764918871674342	0.305967548669737	11488	28295	28298	4	6	0.0135420778979244	1	0.0224998754805042	1
chr12	123215010	123215288	-0.0610271741497269	0.305135870748634	37648	242316	242320	5	11	0.0139474103257209	1	0.0226389938137733	1
chr2	131673963	131674221	-0.0603350455986482	0.301675227993241	84193	51503	51507	5	12	0.0141098377271745	1	0.0232597511033163	1
chr16	87102163	87102691	0.0751454290816902	0.300581716326761	58483	292821	292824	4	11	0.0145725840702884	1	0.0234683059239138	1
chr7	2078650	2079008	0.0741453585781236	0.296581434312494	127596	143464	143467	4	4	0.0153830035672689	1	0.0242551709940974	1
chr17	750241	750766	0.0739551262633338	0.295820505053335	59626	295709	295712	4	4	0.0155456763273349	1	0.0244011593685156	1
chr6	28945322	28945492	0.0724226735342464	0.289690694136985	120217	119049	119052	4	8	0.0168546645248496	1	0.0256512614990381	1
chr12	6438317	6439069	0.0719107573034465	0.287643029213786	32171	228560	228563	4	6	0.0172850235311177	1	0.0260644454024335	1
chr6	35479350	35479648	-0.0958482808698123	0.287544842609437	121431	128254	128256	3	9	0.00783699944082772	1	0.026083583374206	1
chr1	52194898	52195547	-0.0569487518167272	0.284743759083636	6575	16136	16140	5	7	0.0146611585293892	1	0.0266815223127895	1
chr7	127881269	127881344	-0.0708740642092083	0.283496256836833	133261	157378	157381	4	8	0.0181913782455731	1	0.0269418478006177	1
chr6	164506692	164507164	-0.0707865754860665	0.283146301944266	126005	138873	138876	4	9	0.0182725919462998	1	0.0270215893496696	1
chr15	53086857	53087232	0.0704895265810721	0.281958106324288	49039	270432	270435	4	10	0.0185238391654667	1	0.027280442685823	1
chr19	31847970	31848130	-0.0703931787051057	0.281572714820423	73886	333452	333455	4	6	0.0186072610937056	1	0.0273658274829617	1
chr8	600039	600488	0.0702378924404663	0.280951569761865	135884	163860	163863	4	7	0.0187453979925249	1	0.0275069086851306	1
chr1	247802703	247802802	-0.0700594765145504	0.280237906058201	15212	36523	36526	4	7	0.0188987471253172	1	0.0276673732176844	1
chr20	61560373	61561020	-0.0558487648794016	0.279243824397008	91943	351108	351112	5	5	0.0147426175887284	1	0.027909051450965	1
chr11	31848554	31848828	-0.0927125633598999	0.2781376900797	25101	211299	211301	3	7	0.00962934410490356	1	0.0281710944490804	1
chr7	2119076	2119499	-0.0695166014651145	0.278066405860458	127621	143540	143543	4	8	0.0193850478952279	1	0.0281899870622404	1
chr5	140729719	140730092	-0.0694063407597006	0.277625363038802	115675	108194	108197	4	10	0.019494232477776	1	0.0282898480175147	1
chr1	84326185	84326610	-0.0693716595589444	0.277486638235778	7740	18712	18715	4	9	0.0195249023043345	1	0.0283212539199105	1
chr10	45470023	45470290	-0.0921850992982592	0.276555297894778	17545	191783	191785	3	6	0.00997137401068341	1	0.0285327530438576	1
chr8	18666531	18666598	0.0688781155554444	0.275512462221777	136929	166142	166145	4	5	0.0199609045586894	1	0.0287788477321626	1
chr5	179779115	179779237	0.0912562067743516	0.273768620323055	118129	113722	113724	3	11	0.0105980199069257	1	0.0292101881728807	1
chr7	151827908	151828530	-0.0681739750771247	0.272695900308499	134885	161104	161107	4	19	0.0205981008752678	1	0.0294776290604703	1
