chr	start	end	value	area	cluster	indexStart	indexEnd	L	clusterL	p.value	fwer	p.valueArea	fwerArea
chr2	178973019	178973092	-0.101759312830558	0.407037251322232	85658	54802	54805	4	8	0.00288860357670657	0.99	0.0112115050314828	1
chr17	35014412	35014676	-0.0998795403206465	0.399518161282586	62511	303251	303254	4	5	0.00325848870574471	0.992	0.0117653606222041	1
chr7	150822655	150823386	-0.0985534045165082	0.394213618066033	134701	160668	160671	4	4	0.00357320699884879	0.992	0.0121940579728108	1
chr5	42953543	42954090	-0.113347325722182	0.340041977166545	112559	100568	100570	3	3	0.0024749738200555	0.992	0.017760318810846	1
chr14	62217806	62218076	-0.115421210417118	0.230842420834237	44167	258883	258884	2	2	0.00369933734179938	0.992	0.0435944377247836	1
chr2	85764479	85764479	0.125791322884071	0.125791322884071	82063	46841	46841	1	1	0.00527244275590182	0.992	0.137492766947337	1
chr4	74847646	74847829	-0.086064952668319	0.602454668678233	107777	88937	88943	7	9	0.00176631085272618	0.994	0.00353796827104949	1
chr6	29943209	29943677	0.085694557551167	0.599861902858169	120349	119784	119790	7	30	0.00180349378619716	0.994	0.00358195592437137	1
chr6	19144134	19144166	0.113479461472335	0.22695892294467	119564	116958	116959	2	2	0.00424760334121466	0.994	0.04514324056799	1
chr8	23584042	23584098	-0.112315013857526	0.224630027715051	137347	167096	167097	2	8	0.00459537313073738	0.994	0.0461357575633854	1
chr2	150444762	150444834	-0.111800839488257	0.223601678976514	84681	52391	52392	2	7	0.00477594123249516	0.994	0.0465965343075748	1
chr5	80529067	80529340	-0.0909475503741749	0.545685302245049	113655	103254	103259	6	8	0.00214640306154067	0.996	0.00483694068544429	1
chr10	101281924	101282759	0.090358995176233	0.542153971057398	20020	197311	197316	6	21	0.00222125497990056	0.996	0.00493779635466297	1
chr6	163558575	163558823	-0.108683216500206	0.326049649500619	125924	138706	138708	3	3	0.00339944361694191	0.996	0.0197125443309271	1
chr14	96152661	96152661	-0.124192082111168	0.124192082111168	45962	262873	262873	1	8	0.00590358052207269	0.996	0.141211060294435	1
chr2	150185860	150185860	-0.122606453175442	0.122606453175442	84669	52370	52370	1	1	0.00659693286973749	0.996	0.144972855243438	1
chr10	134143489	134143489	-0.121584990751991	0.121584990751991	22265	203113	203113	1	2	0.00710023911299505	0.996	0.14749303184536	1
chr9	137277819	137277819	0.121231181492024	0.121231181492024	146079	184890	184890	1	1	0.00728177931758867	0.996	0.14837229886038	1
chr17	35503956	35503956	0.121223560568522	0.121223560568522	62561	303397	303397	1	1	0.0072871258831858	0.996	0.148390768814261	1
chr13	111090453	111090821	-0.092007376397126	0.46003688198563	41748	252273	252277	5	7	0.00326359224563289	0.998	0.00801425880439614	1
chr10	11207527	11208339	0.0961747974772136	0.384699189908855	16211	188769	188772	4	4	0.00416351644591426	0.998	0.0129872938868584	1
chr15	69222592	69223368	-0.0957249894448162	0.382899957779265	50010	272561	272564	4	7	0.00428843166032005	0.998	0.0131457466491008	1
chr8	43131260	43131535	-0.104837411835244	0.314512235505731	138341	169328	169330	3	3	0.00440702820629286	0.998	0.0215396116108935	1
chr1	230777744	230777875	-0.102517566641049	0.307552699923148	14293	34564	34566	3	8	0.00515165897854836	0.998	0.0227304375848008	1
chr3	19975483	19975738	-0.102230445858464	0.306691337575391	97711	65075	65077	3	4	0.00525372977631185	0.998	0.0228794123443937	1
chr7	100817863	100818038	-0.101172406380649	0.303517219141947	132316	155329	155331	3	3	0.00563090567661881	0.998	0.0234672915343695	1
chr6	29690889	29690893	-0.108544525367576	0.217089050735153	120309	119562	119563	2	37	0.00598888254591788	0.998	0.0494885402442068	1
chr5	1294576	1294576	0.121130991366764	0.121130991366764	111129	97206	97206	1	4	0.00733889035919443	0.998	0.148615567595049	1
chr2	242008100	242008100	0.121021568677184	0.121021568677184	88946	62221	62221	1	1	0.00739381416941954	0.998	0.148887756389085	1
chr20	29551622	29551622	-0.120788897015488	0.120788897015488	90102	346072	346072	1	1	0.00752820738647479	0.998	0.149498966047121	1
chr22	50454136	50454136	-0.119724097002788	0.119724097002788	96466	361880	361880	1	4	0.00813552863316752	0.998	0.152198252596547	1
chr5	140864020	140864834	0.0711874389965517	0.569499511972414	115727	108363	108370	8	8	0.00207471047739727	1	0.00423885441569207	1
chr5	23506738	23507656	-0.0609252519725286	0.548327267752758	112116	99550	99558	9	9	0.00153033288932536	1	0.00476427599846505	1
chr11	18477254	18477753	-0.0776436553126565	0.543505587188595	24744	210369	210375	7	9	0.00272407517174019	1	0.00489550988130381	1
chr3	42977845	42978248	-0.0765304727011168	0.535713308907818	98492	66907	66913	7	8	0.00287645229125854	1	0.00512711338194334	1
chr7	100815485	100816740	-0.0873300836785587	0.523980502071352	132315	155322	155327	6	7	0.00266647807871651	1	0.00549092286825746	1
chr12	47219705	47219920	-0.0653484007220888	0.522787205776711	33563	231877	231884	8	11	0.00241154411001677	1	0.00552737672460157	1
chr3	113160071	113160623	-0.0741798337837619	0.519258836486333	101082	72835	72841	7	9	0.00317853324749665	1	0.00564840352766398	1
chr4	1294432	1295078	-0.0864237117850435	0.518542270710261	105030	82350	82355	6	6	0.00280232945002553	1	0.00567197702143317	1
chr11	14926738	14927549	-0.0836314941409609	0.501788964845765	24524	209827	209832	6	7	0.00328254825093182	1	0.00625815503144631	1
chr1	118727834	118728086	-0.0826388822850806	0.495833293710484	9128	22303	22308	6	9	0.00346724778974193	1	0.00648781432641415	1
chr1	109203610	109204316	0.0819667867227649	0.491800720336589	8426	20545	20550	6	9	0.00359702351832693	1	0.00664116354876833	1
chr11	1036307	1036766	0.0690007504562488	0.483005253193742	23114	205870	205876	7	9	0.00382984214751126	1	0.00698115651560432	1
chr10	42862978	42863550	-0.0794624112031939	0.476774467219163	17337	191290	191295	6	7	0.00409401109315151	1	0.00723414627863238	1
chr21	35831871	35832141	-0.0789452605974254	0.473671563584552	92689	352934	352939	6	9	0.00421455184479601	1	0.00737485816412061	1
chr16	54316931	54318115	-0.0771763820984733	0.46305829259084	56157	287272	287277	6	14	0.00460339297913308	1	0.00787306086748999	1
chr17	6899310	6899577	-0.075173812570956	0.451042875425736	60461	297969	297974	6	15	0.00505517777209098	1	0.00847600765142142	1
chr6	49518079	49518627	-0.064173721394223	0.449216049759561	122584	130792	130798	7	9	0.00431710869397741	1	0.00857613424351322	1
chr11	6291879	6292511	-0.0747170155051525	0.448302093030915	23930	208453	208458	6	14	0.00515481831276485	1	0.00862741266810392	1
chr12	9217510	9217769	-0.0633394332861514	0.44337603300306	32481	229427	229433	7	11	0.00438053840401615	1	0.00889231069087106	1
chr14	61108807	61110002	0.088623099702384	0.44311549851192	44097	258710	258714	5	7	0.00403568492300095	1	0.0089081073619535	1
chr1	228658371	228659093	0.0863186714907951	0.431593357453975	14114	34218	34222	5	6	0.0046242931901037	1	0.00957934437010288	1
chr10	130844399	130844899	-0.070967297998294	0.425803787989764	21850	201899	201904	6	9	0.00603651558487418	1	0.00993075954526002	1
chr5	72595434	72595958	0.0708064733168715	0.424838839901229	113283	102347	102352	6	11	0.00606835195274803	1	0.00999102992108226	1
chr22	17680477	17680578	-0.0826778184257163	0.413389092128582	93865	355552	355556	5	5	0.00572252636889699	1	0.0107393060789722	1
chr1	201368390	201368843	-0.0681678515558029	0.409007109334817	12156	29789	29794	6	9	0.00666813940246297	1	0.0110566976548748	1
chr10	102756912	102757026	-0.0667245865786654	0.400347519471993	20187	197842	197847	6	8	0.00696803312732044	1	0.0117038751178371	1
chr3	184971652	184972088	-0.0666320754917048	0.399792452950229	103898	79469	79474	6	8	0.00698553097836561	1	0.0117471336940321	1
chr12	12849138	12849748	-0.0662223130266201	0.397333878159721	32665	229785	229790	6	12	0.00706500038519575	1	0.0119425263640365	1
chr18	55094774	55095555	0.077390782521767	0.386953912608835	69024	320887	320891	5	5	0.00763805500692502	1	0.012792144242563	1
chr19	2041955	2042592	-0.0643199376275475	0.385919625765285	70526	324518	324523	6	7	0.00739940376072564	1	0.0128861951919308	1
chr12	123757413	123758062	0.0768970041127562	0.384485020563781	37743	242584	242588	5	13	0.00784900132230288	1	0.0130072219949932	1
chr15	66274343	66274894	0.0635605324295858	0.381363194577515	49732	271985	271990	6	6	0.00752115964091493	1	0.0132918051001861	1
chr16	3243304	3243552	0.095258076101674	0.381032304406696	53622	281550	281553	4	4	0.00441845041461401	1	0.0133229123909331	1
chr19	12758716	12759156	0.0760840816237278	0.380420408118639	72458	329644	329648	5	7	0.00820138860029586	1	0.0133809955353747	1
chr7	157561010	157561161	0.0946749518386485	0.378699807354594	135463	162778	162781	4	4	0.00459756036211803	1	0.0135440657860873	1
chr19	1132256	1132389	-0.0629759831827511	0.377855899096507	70163	323563	323568	6	10	0.00760621863905117	1	0.0136215909872458	1
chr7	113723162	113724153	0.0752267834451334	0.376133917225667	132874	156537	156541	5	8	0.00854770023556482	1	0.0137776134923985	1
chr5	43037411	43037666	-0.0930219696563079	0.372087878625232	112576	100617	100620	4	4	0.00509940845112182	1	0.0141509009813621	1
chr7	39170497	39171113	0.0727888530309616	0.363944265154808	129684	148887	148891	5	5	0.00959951550394662	1	0.0149788895717911	1
chr3	32509018	32509105	0.0904757198562541	0.361902879425016	97991	65723	65726	4	9	0.0060029780370376	1	0.015202473224035	1
chr2	182850059	182850683	0.0903142774383102	0.361257109753241	85762	55053	55056	4	4	0.00606810892703906	1	0.0152717355510887	1
chr8	144809621	144810657	-0.0902089253221741	0.360835701288696	141960	177570	177573	4	8	0.00610747909189069	1	0.0153159662301196	1
chr3	170137240	170137633	0.0898597566706231	0.359439026682492	103342	78178	78181	4	15	0.00624333046319971	1	0.0154598374498243	1
chr8	82543035	82543431	-0.0717754336381154	0.358877168190577	139384	171844	171848	5	6	0.010041822294255	1	0.0155193787485197	1
chr2	108602906	108603005	-0.0717391979987519	0.358695989993759	83058	49127	49131	5	12	0.0100556747596658	1	0.0155395498823634	1
chr18	56529784	56529878	0.0895966476998912	0.358386590799565	69092	321044	321047	4	10	0.00634758849234384	1	0.0155735734816179	1
chr6	31733914	31734217	-0.0713476539073987	0.356738269536994	120762	123284	123288	5	19	0.0102294381415727	1	0.0157553567119205	1
chr14	69256677	69256977	0.0890733642865995	0.356293457146398	44460	259569	259572	4	4	0.00655829178201274	1	0.0157986152881155	1
chr18	74499372	74499584	0.0709540886002969	0.354770443001485	69357	321781	321785	5	5	0.0103866757752702	1	0.0159721356443134	1
chr12	130822286	130822674	0.0885283612104797	0.354113444841919	38322	243862	243865	4	10	0.00678795107698058	1	0.0160477166398002	1
chr1	84326666	84326856	-0.0882506116518468	0.353002446607387	7740	18717	18720	4	9	0.00691383839422221	1	0.0161813807797285	1
chr10	73848825	73849124	0.0697687017974734	0.348843508987367	18560	194068	194072	5	19	0.0108953285841249	1	0.0166540657836571	1
chr6	10883834	10884314	0.0695494897455813	0.347747448727906	119069	116044	116048	5	7	0.0109915667648734	1	0.0167857857179137	1
chr10	131213990	131214244	0.086691278424516	0.346765113698064	21869	201948	201951	4	8	0.00761059310181246	1	0.0169082706752299	1
chr10	670815	671628	0.0690965937097642	0.345482968548821	15413	186847	186851	5	7	0.0112010549259975	1	0.0170708548745246	1
chr19	6534760	6534936	-0.0863703949333864	0.345481579733545	71634	327221	327224	4	5	0.00775567945006198	1	0.0170708548745246	1
chr2	24397787	24398170	-0.0859436849367134	0.343774739746854	79167	40220	40223	4	10	0.00796103617413375	1	0.0172815581641935	1
chr19	5334979	5335260	0.0855691394056338	0.342276557622535	71425	326686	326689	4	4	0.00813722981313024	1	0.0174660146772947	1
chr6	34498918	34499504	0.0683263485385048	0.341631742692524	121328	128013	128017	5	6	0.0115361873786542	1	0.0175515597268488	1
chr5	1295737	1296007	0.0673718728265716	0.336859364132858	111130	97209	97213	5	6	0.0119631835492981	1	0.0181926615470871	1
chr2	161127463	161127884	-0.0670969084872729	0.335484542436364	84957	52976	52980	5	15	0.0120764335296738	1	0.0183763889830614	1
chr19	42636625	42636817	-0.0836148604190761	0.334459441676304	75037	336688	336691	4	9	0.00918467061875075	1	0.0185171008685496	1
chr14	45722622	45722745	-0.0668291959178617	0.334145979589308	43503	257302	257306	5	10	0.0121921137671391	1	0.0185603594447446	1
chr2	225266656	225266876	-0.0834690024702987	0.333876009881195	87347	58732	58735	4	9	0.00926243884561816	1	0.0186026459181037	1
chr7	4243019	4243734	0.0667733333375131	0.333866666687566	127977	144587	144591	5	6	0.0122193326465427	1	0.0186033749952306	1
chr5	110062417	110062837	-0.0813652400775122	0.325460960310049	114224	104566	104569	4	6	0.0105368656634079	1	0.0198102406659293	1
chr17	16593582	16593613	-0.0803969911120515	0.321587964448206	61238	300180	300183	4	4	0.0111526928099143	1	0.0203942314445618	1
chr10	5488436	5488628	-0.0801900522668539	0.320760209067416	15916	188055	188058	4	6	0.0112919465411487	1	0.0205308118929977	1
chr1	236686598	236686804	-0.0797065943880285	0.318826377552114	14681	35407	35410	4	15	0.0116059357571259	1	0.0208375103377061	1
chr12	114837572	114838567	0.0637639761229518	0.318819880614759	36967	240503	240507	5	15	0.0133596092729862	1	0.0208384824405419	1
chr1	230272306	230272656	-0.0633158223539692	0.316579111769846	14249	34470	34474	5	5	0.0135168469066837	1	0.0211993756183485	1
chr6	167263193	167263454	0.0789107604919781	0.315643041967912	126208	139389	139392	4	6	0.0121595483221384	1	0.0213495655064862	1
chr12	107974539	107974612	0.0785668093063148	0.314267237225259	36341	238978	238981	4	12	0.0124059763910245	1	0.0215758224415286	1
chr11	64642144	64642558	-0.0781913788524025	0.31276551540961	27007	216096	216099	4	4	0.0126699023109558	1	0.0218222505104147	1
chr16	87102163	87102691	0.0779736929488259	0.311894771795304	58483	292821	292824	4	11	0.0128205782505114	1	0.0219741415785152	1
chr19	10697913	10698098	0.0763093130394413	0.305237252157765	72175	328767	328770	4	5	0.0140981644025176	1	0.0231498999584669	1
chr17	750241	750766	0.0761953396791569	0.304781358716627	59626	295709	295712	4	4	0.01418881299196	1	0.0232308275195508	1
chr3	125709126	125709740	-0.0761213258173184	0.304485303269273	101641	74011	74014	4	5	0.0142549159847973	1	0.0232879385611566	1
chr1	52194898	52195547	-0.0606248624794367	0.303124312397183	6575	16136	16140	5	7	0.0142831069670367	1	0.0235333945272069	1
chr12	85667353	85667616	-0.100691768267343	0.302075304802029	35592	237231	237233	3	3	0.00580734234132426	1	0.0237261139144127	1
chr2	131673963	131674221	-0.0596424675856851	0.298212337928426	84193	51503	51507	5	12	0.014497941693758	1	0.0244612666840187	1
chr10	3373478	3373675	0.0993953760734058	0.298186128220217	15788	187820	187822	3	9	0.00634175587532878	1	0.0244670993010338	1
chr7	74020802	74021054	-0.0743035360761783	0.297214144304713	131190	152090	152093	4	6	0.0156831780763592	1	0.0246498546341722	1
chr7	157890171	157890370	0.09868151429524	0.29604454288572	135574	163087	163089	3	3	0.00664991247429092	1	0.024873195260707	1
chr1	178994243	178994355	-0.0733869876697674	0.29354795067907	11488	28295	28298	4	6	0.016456728907981	1	0.0253850074037782	1
chr7	2078650	2079008	0.0733547551661727	0.293419020664691	127596	143464	143467	4	4	0.0164827326588398	1	0.0254136844374356	1
chr1	247802703	247802802	-0.0728488243360044	0.291395297344018	15212	36523	36526	4	7	0.0169165335493346	1	0.0258263420912508	1
chr10	29214117	29214361	-0.0971300636460167	0.29139019093805	16898	190488	190490	3	4	0.00738700944956864	1	0.0258275572197956	1
chr7	127881269	127881344	-0.0717563809332238	0.287025523732895	133261	157378	157381	4	8	0.0178667640713708	1	0.0267758435361602	1
chr19	19335919	19336240	-0.0951361385023374	0.285408415507012	73571	332650	332652	3	3	0.00842254199545007	1	0.0271277447627352	1
chr8	144815967	144816194	0.0712149471011771	0.284859788404708	141963	177586	177589	4	14	0.018328998969814	1	0.0272497436686335	1
chr6	35479350	35479648	-0.0946867214153949	0.284060164246185	121431	128254	128256	3	9	0.00868962724959785	1	0.0274249652047941	1
chr15	53086857	53087232	0.0709101613118215	0.283640645247286	49039	270432	270435	4	10	0.01860118776385	1	0.0275272790282666	1
chr17	48194635	48194939	-0.0942049606361729	0.282614881908519	64357	308295	308297	3	5	0.00898004297180586	1	0.0277581534517792	1
chr8	18666531	18666598	0.070496899395228	0.281987597580912	136929	166142	166145	4	5	0.0189448261163204	1	0.0278932757459613	1
chr20	61560373	61561020	-0.056233467218099	0.281167336090495	91943	351108	351112	5	5	0.0149502125381338	1	0.028080891593279	1
chr2	115419729	115420215	0.0557236290190566	0.278618145095283	83415	49841	49845	5	6	0.0149849652145151	1	0.0286777627344864	1
chr6	164506692	164507164	-0.0694356386592386	0.277742554636955	126005	138873	138876	4	9	0.0198892240213415	1	0.0288933265383345	1
chr8	600039	600488	0.0693505591066802	0.277402236426721	135884	163860	163863	4	7	0.0199618887083208	1	0.0289800867164335	1
chr5	140729719	140730092	-0.0693499420881649	0.27739976835266	115675	108194	108197	4	10	0.0199626177854477	1	0.0289805727678514	1
chr11	125366499	125366590	0.0689970490409126	0.27598819616365	30836	225622	225625	4	17	0.0202824396184399	1	0.0293195936318515	1
chr7	2119076	2119499	-0.0688752306880619	0.275500922752247	127621	143540	143543	4	8	0.0203886418532557	1	0.0294415925377498	1
chr1	84326185	84326610	-0.0688634426082285	0.275453770432914	7740	18712	18715	4	9	0.0203981198559052	1	0.0294498554118545	1
chr2	242844174	242844876	0.0686082432840771	0.274432973136308	89155	62811	62814	4	14	0.020633854793597	1	0.0296916659922703	1
chr2	162280519	162281498	-0.0685367775476814	0.274147110190726	85013	53106	53109	4	8	0.0207065194805763	1	0.0297691911934288	1
chr12	113592319	113592619	-0.090509805004546	0.271529415013638	36858	240246	240248	3	3	0.0114107861128305	1	0.0304222012734061	1
chr5	179779115	179779237	0.090081872416292	0.270245617248876	118129	113722	113724	3	11	0.0117359545114199	1	0.0307478557234134	1
chr11	31848554	31848828	-0.0891966928403612	0.267590078521084	25101	211299	211301	3	7	0.0124178846507635	1	0.0314436383281678	1
chr10	45470023	45470290	-0.0887681287866934	0.26630438636008	17545	191783	191785	3	6	0.0127508298720397	1	0.0317714800095558	1
chr16	85414436	85414689	0.0662559451363743	0.265023780545497	58117	291920	291923	4	4	0.0227717519553241	1	0.0321304289816907	1
chr4	4397942	4398276	-0.0881122468105461	0.264336740431638	105686	84123	84125	3	3	0.0133090599255223	1	0.0323265507288219	1
