chr	start	end	value	area	cluster	indexStart	indexEnd	L	clusterL	p.value	fwer	p.valueArea	fwerArea
chr3	24537050	24537407	0.14690025120838	1.4690025120838	114510	74890	74899	10	27	0.000283272326810275	0.97	0.000898503340158567	1
chr16	4729905	4730657	-0.177327948970416	0.886639744852081	64580	326945	326949	5	5	0.000494543699093611	0.97	0.00419607848515477	1
chr19	18092572	18092781	0.192882776124022	0.578648328372066	85987	381205	381207	3	3	0.000625791153345576	0.972	0.0125770581644282	1
chr12	133065724	133066061	-0.116242396250074	1.62739354750104	46316	284567	284580	14	30	0.000220322920852436	0.976	0.000643414244120265	1
chr6	30698584	30698987	0.136019639124183	1.49621603036601	144039	142108	142118	11	13	0.000300483983559096	0.976	0.000849199829392024	1
chr16	86959949	86960025	0.196818389987823	0.393636779975646	69778	338656	338657	2	2	0.000831713883292624	0.976	0.0288840400627025	1
chr7	96647021	96648205	0.142551897423146	1.42551897423146	158011	179114	179123	10	14	0.00033099867381099	0.978	0.000989635976888379	1
chr6	40567317	40567579	0.183948694858892	0.735794779435567	145499	150397	150400	4	4	0.000558727407129055	0.978	0.00695638936470472	1
chr12	68758840	68759069	-0.190808119109294	0.572424357327883	41980	274380	274382	3	3	0.000682226187227168	0.978	0.012893245213308	1
chr2	11828697	11828758	0.190761561635902	0.572284684907706	91827	44192	44194	3	3	0.000684214785018864	0.978	0.0129016110385006	1
chr7	1650412	1650459	0.194848570669171	0.389697141338343	152589	166590	166591	2	2	0.000898434767820922	0.978	0.0294579219564511	1
chr15	42376692	42376765	0.189308675317042	0.567926025951126	58417	312316	312318	3	3	0.000721860998385807	0.98	0.0131289283377928	1
chr15	60287139	60287537	-0.179620280851877	0.718481123407507	59371	314536	314539	4	4	0.000668786009048806	0.984	0.00740066954030476	1
chr6	9139720	9139720	-0.219326394549107	0.219326394549107	142141	135427	135427	1	1	0.00130781162355981	0.984	0.0831451936962821	1
chr7	124401702	124401702	0.218890034560798	0.218890034560798	159697	183010	183010	1	1	0.00133167479706017	0.984	0.0834193459021857	1
chr4	802229	802962	-0.177678767677443	0.710715070709773	123793	94840	94843	4	4	0.000720900985658781	0.986	0.00761228377427632	1
chr20	43726544	43726765	0.190241483977087	0.380482967954175	106928	399177	399178	2	5	0.00108742013036973	0.988	0.030883060849721	1
chr6	29427807	29427807	0.210577109783782	0.210577109783782	143731	139620	139620	1	5	0.00189883660171952	0.988	0.0888652923855905	1
chr20	41819125	41819125	0.210529283861143	0.210529283861143	106801	398784	398784	1	12	0.00190281379730291	0.988	0.0888998528437634	1
chr4	184719929	184719929	0.209610122755999	0.209610122755999	131169	111135	111135	1	3	0.00198318057702251	0.99	0.0895408670560661	1
chr2	27529540	27531535	-0.0803045965980461	1.44548273876483	92787	46227	46244	18	19	0.000198996923844933	0.992	0.0009453382467699	1
chr4	57547347	57548093	-0.161058934794094	1.12741254355866	126977	102401	102407	7	7	0.00046101182598535	0.992	0.00206731883531256	1
chr16	54970302	54971018	-0.174243078846047	0.69697231538419	67196	332672	332675	4	4	0.000826228096281048	0.992	0.00799574028638551	1
chr4	7812988	7813911	0.171266190536236	0.685064762144945	125121	98456	98459	4	5	0.000924697973138844	0.992	0.00834799638486636	1
chr4	185089712	185090043	0.170810177273633	0.683240709094534	131210	111235	111238	4	4	0.000941361051186507	0.992	0.00840244282095626	1
chr15	45421578	45421749	-0.177419312913153	0.53225793873946	58624	312908	312910	3	15	0.00117052980359511	0.992	0.015230670486603	1
chr20	62679255	62679713	-0.176762510493033	0.530287531479099	108447	403067	403069	3	3	0.00120221022358696	0.992	0.0153590379026739	1
chr11	66636291	66636369	0.175667418749445	0.527002256248334	32409	252312	252314	3	3	0.00125830239578033	0.992	0.0155692121175549	1
chr13	112715454	112716025	0.174689602547227	0.52406880764168	50575	293850	293852	3	3	0.00130740018953394	0.992	0.0157656032925694	1
chr10	95372040	95372069	0.186122547842796	0.372245095685592	23370	228424	228425	2	5	0.00128394845005945	0.992	0.0322379130969051	1
chr6	30081408	30081408	-0.20795102711643	0.20795102711643	143897	140661	140661	1	9	0.00212485102659647	0.992	0.0907077625257661	1
chr6	39281450	39282532	-0.13462421217642	1.21161790958778	145416	150238	150246	9	11	0.000615436730361225	0.994	0.00165471907970437	1
chr12	187092	187480	0.172764505815574	0.518293517446721	37377	263467	263469	3	3	0.00141272730015621	0.994	0.0161649000146745	1
chr10	11077625	11077625	0.203181881461988	0.203181881461988	18926	219150	219150	1	1	0.00260012589881192	0.994	0.0942638553836828	1
chr6	122101822	122101822	-0.202686530976185	0.202686530976185	148693	157497	157497	1	1	0.00265525805827826	0.994	0.0946479976191684	1
chr3	109072059	109072059	0.202443002773938	0.202443002773938	118612	83660	83660	1	1	0.00268433272943961	0.994	0.0948324572074327	1
chr11	86383236	86383761	0.0917275151688987	1.37591272753348	34198	256637	256651	15	21	0.000320164244463127	0.996	0.00111183188257124	1
chr6	26043546	26044460	-0.133845372033889	1.204608348305	143237	137551	137559	9	9	0.000633128393473559	0.996	0.00168557663164449	1
chr8	67344553	67345006	-0.133318895924128	1.19987006331715	166684	198891	198899	9	9	0.000644374256847291	0.996	0.00170690262865199	1
chr1	181451906	181452618	-0.145290586192957	1.16232468954365	13478	32191	32198	8	12	0.000578064806344861	0.996	0.00188114493860719	1
chr6	27106988	27107756	0.14865515149036	1.04058606043252	143373	138042	138048	7	8	0.000732764000071315	0.996	0.00264661794373503	1
chr8	120685124	120685686	-0.162220291046803	0.973321746280818	168690	203020	203025	6	10	0.000616053881400028	0.996	0.00322084269917178	1
chr5	132158346	132159003	-0.152676031006344	0.916056186038062	137361	124541	124546	6	6	0.000888766068213019	0.996	0.00382482784914634	1
chr17	39705046	39705458	0.166392490516481	0.831962452582403	74948	351891	351895	5	5	0.000757724330973988	0.996	0.00499515193572852	1
chr8	58055024	58055168	-0.183311835284996	0.366623670569991	166362	198148	198149	2	2	0.00144598488391389	0.996	0.0332218575697689	1
chr19	6887530	6887544	0.180800515061129	0.361601030122259	84269	376217	376218	2	2	0.0016032212541332	0.996	0.0341136408208383	1
chr1	224528748	224528783	-0.173865513047075	0.347731026094151	16003	37420	37421	2	2	0.00213897692815128	0.996	0.036802019318199	1
chr11	133808270	133808630	0.17175494216575	0.3435098843315	37237	263111	263112	2	3	0.00233077375654352	0.996	0.037664727898107	1
chr5	179260048	179260060	-0.170443015312849	0.340886030625698	141071	132956	132957	2	2	0.00245708400248506	0.996	0.0382155694864069	1
chr4	42348007	42348136	-0.170079201233736	0.340158402467472	126500	101287	101288	2	3	0.00249623880728019	0.996	0.038371297265198	1
chr16	85424402	85424553	-0.168719540381581	0.337439080763161	69428	337757	337758	2	2	0.00264325789919043	0.996	0.0389659565772529	1
chr6	87653726	87653726	-0.202126102728499	0.202126102728499	147363	154510	154510	1	1	0.00272129321943011	0.996	0.0950732146849032	1
chr10	14105835	14105835	0.201856399174096	0.201856399174096	19186	219710	219710	1	1	0.00275043646292911	0.996	0.095284211767836	1
chr6	24908812	24908812	0.201047808847982	0.201047808847982	143136	137303	137303	1	3	0.00284595772926818	0.996	0.0959146658401414	1
chr8	55529845	55529845	-0.200734394944266	0.200734394944266	166249	197902	197902	1	1	0.00288394680432335	0.996	0.096157343343066	1
chr8	27504520	27504520	-0.20027943928554	0.20027943928554	164858	194949	194949	1	1	0.00293462176184279	0.996	0.0965199538645312	1
chr10	11284548	11284548	0.198343332468385	0.198343332468385	18943	219185	219185	1	1	0.003178533566845	0.996	0.098058031397902	1
chr10	11187764	11187764	0.19825428238149	0.19825428238149	18933	219159	219159	1	1	0.00319121944930927	0.996	0.0981325695289218	1
chr1	199372786	199372786	-0.198012244134165	0.198012244134165	14042	33252	33252	1	1	0.00322372273735286	0.996	0.0983361607993889	1
chr19	14090310	14090310	-0.197568790430941	0.197568790430941	85385	379542	379542	1	1	0.0032840663944802	0.996	0.0986963712890365	1
chr10	10436568	10436568	0.197442716575788	0.197442716575788	18896	219094	219094	1	1	0.00330264949798192	0.996	0.0987949783105696	1
chr14	22392573	22392573	-0.197411921236164	0.197411921236164	51450	296450	296450	1	1	0.00330696955525353	0.996	0.098820967226537	1
chr22	27283541	27283541	0.197321625569681	0.197321625569681	110926	408920	408920	1	1	0.00331883256966607	0.996	0.0988942710554791	1
chr8	87756528	87756528	-0.197272833019104	0.197272833019104	167388	200421	200421	1	1	0.0033254840864176	0.996	0.0989360316091048	1
chr5	9596893	9596893	-0.197264710104087	0.197264710104087	132788	115249	115249	1	1	0.00332706125018343	0.996	0.098943505993908	1
chr6	168594903	168594903	-0.197115024716974	0.197115024716974	151519	163446	163446	1	1	0.00334969012160618	0.996	0.09907358771842	1
chr22	17488275	17488275	0.196429599816175	0.196429599816175	110142	406965	406965	1	2	0.00344445709223117	0.996	0.0996317665468479	1
chr14	95090384	95090384	0.196361536933257	0.196361536933257	55338	305119	305119	1	1	0.00345453722586494	0.996	0.0996865558446261	1
chr19	55173030	55173030	0.196209611496604	0.196209611496604	89931	391949	391949	1	11	0.00347723466962533	0.996	0.099815677556411	1
chr2	133561787	133561787	0.195746727774289	0.195746727774289	98719	58734	58734	1	1	0.00354285839675132	0.996	0.100200162653585	1
chr1	28921512	28921512	-0.195267408598997	0.195267408598997	4913	11883	11883	1	1	0.00361225360244776	0.996	0.100597882211924	1
chr6	72293789	72293789	0.195013817705961	0.195013817705961	146920	153446	153446	1	1	0.00365092840087937	0.996	0.10081607939031	1
chr1	150971889	150971889	0.194717891428108	0.194717891428108	10957	26079	26079	1	1	0.00369481469697198	0.996	0.10106965989492	1
chr9	87655988	87655988	-0.19387863521702	0.19387863521702	172233	210357	210357	1	1	0.00382558214486043	0.996	0.101796800963304	1
chr12	104697193	104697983	0.110870069955819	1.44131090942565	43356	277166	277178	13	13	0.000346358877443404	0.998	0.000953704071962554	1
chr1	25257759	25258679	0.103161232179604	1.34109601833485	4365	10379	10391	13	33	0.000429948557032299	0.998	0.00120968460839024	1
chr3	126113640	126114064	0.123438550962343	1.23438550962343	119624	85640	85649	10	12	0.000629699776591324	0.998	0.00155960924739117	1
chr6	31696223	31696729	-0.0621359765593016	1.05631160150813	144256	143868	143884	17	73	0.00028114658434329	0.998	0.00252874209532378	1
chr6	28945182	28945500	-0.147183237420531	1.03028266194372	143684	139382	139388	7	8	0.00077102736447706	0.998	0.00272602471072759	1
chr17	7350001	7350413	-0.164419255752677	0.657677023010706	72033	344799	344802	4	5	0.00121565040176533	0.998	0.0092455397122979	1
chr7	1363124	1363437	0.1670107752413	0.3340215504826	152467	166200	166201	2	6	0.00283388899784271	0.998	0.0397258752230315	1
chr1	153762434	153762564	-0.166775313353881	0.333550626707761	11313	27044	27045	2	6	0.00286035792017357	0.998	0.0398292823081997	1
chr16	54969706	54969706	-0.192806935810268	0.192806935810268	67195	332671	332671	1	1	0.00399385866144054	0.998	0.102721224647092	1
chr13	97642682	97642682	0.192048697451294	0.192048697451294	49557	291608	291608	1	1	0.00412565469439366	0.998	0.103392067826271	1
chr4	176349171	176349171	0.19130088688914	0.19130088688914	130879	110582	110582	1	1	0.00425463926150335	0.998	0.104063185294799	1
chr10	11291279	11291279	0.191284335599131	0.191284335599131	18944	219186	219186	1	1	0.0042573135826715	0.998	0.104077791202718	1
chr10	18385632	18385632	-0.191173460171312	0.191173460171312	19398	220179	220179	1	1	0.00427623954786143	0.998	0.104177632526328	1
chr10	10914374	10914374	0.190857587223407	0.190857587223407	18911	219112	219112	1	1	0.00433480032421001	0.998	0.104463442029631	1
chr5	68114337	68114337	-0.19085591661235	0.19085591661235	134814	119247	119247	1	1	0.00433507461356059	0.998	0.104464744904047	1
chr6	27059715	27059715	-0.1906555443555	0.1906555443555	143365	138013	138013	1	2	0.00437093794614877	0.998	0.104642347258547	1
chr6	168594169	168594169	-0.190589751277682	0.190589751277682	151518	163445	163445	1	1	0.00438238952653544	0.998	0.104701182324246	1
chr21	30365886	30365886	-0.190437533114649	0.190437533114649	108647	403554	403554	1	12	0.00441091561899563	0.998	0.104837366986808	1
chr5	178488100	178488100	0.190333609525417	0.190333609525417	140921	132596	132596	1	13	0.00442956729483499	0.998	0.104929116774577	1
chr11	57243865	57243865	-0.190239139513486	0.190239139513486	30913	247898	247898	1	1	0.00444801325366142	0.998	0.105019083681567	1
chr6	133777802	133777802	0.190227612882332	0.190227612882332	149169	158469	158469	1	1	0.00445103043651779	0.998	0.105030192400265	1
chr4	183600896	183600896	0.189383169371319	0.189383169371319	131043	110874	110874	1	1	0.00461478117881334	0.998	0.105818637138504	1
chr7	137027135	137027135	-0.189359846998404	0.189359846998404	160581	184852	184852	1	1	0.00461807265102029	0.998	0.105837837393044	1
chr12	88745711	88745711	-0.189306448707417	0.189306448707417	42564	275558	275558	1	1	0.00462746706127761	0.998	0.105886249463421	1
chr2	3751890	3751890	0.189148033415173	0.189148033415173	91184	42906	42906	1	1	0.00465866747490595	0.998	0.106038891487019	1
chr7	56297490	56297490	0.18901794199282	0.18901794199282	156372	175588	175588	1	3	0.00468307922710747	0.998	0.106160881675689	1
chr7	18652971	18652971	-0.188798437006663	0.188798437006663	153952	170228	170228	1	1	0.00472463406372016	0.998	0.106359810027196	1
chr6	133561866	133561866	0.188385790411914	0.188385790411914	149158	158422	158422	1	41	0.00480383511369979	0.998	0.106744980847746	1
chr10	78483672	78483672	-0.18789436597677	0.18789436597677	22336	226369	226369	1	1	0.0049001792480906	0.998	0.107205992673731	1
chr8	8162989	8162989	-0.187669292942726	0.187669292942726	163523	192072	192072	1	1	0.00494577985262433	0.998	0.107424944147831	1
chr2	140443019	140443019	-0.187121115751711	0.187121115751711	98993	59193	59193	1	1	0.00505871849272516	0.998	0.107935533773933	1
chr10	87180675	87180675	-0.186984113168733	0.186984113168733	22868	227237	227237	1	1	0.00508799888089945	0.998	0.108062324026239	1
chr7	19063431	19063431	-0.186370274158697	0.186370274158697	153964	170241	170241	1	1	0.00521787488839852	0.998	0.108652320419334	1
chr6	100581833	100581833	-0.18562746363668	0.18562746363668	147777	155487	155487	1	1	0.00537778557978597	0.998	0.109370684228499	1
chr12	114162813	114162813	-0.185552153741726	0.185552153741726	44239	279246	279246	1	1	0.00539376293445719	0.998	0.109446593806272	1
chr6	54173316	54173316	0.185514379151172	0.185514379151172	146588	152817	152817	1	2	0.00540254019367571	0.998	0.109483897157951	1
chr7	37491346	37491346	0.185306156746139	0.185306156746139	155201	173168	173168	1	2	0.005450540830027	0.998	0.109685225541276	1
chr4	187959224	187959224	-0.185194976042944	0.185194976042944	131537	111995	111995	1	1	0.00547488400989087	0.998	0.109794049841118	1
chr12	13376594	13376594	-0.185093403413607	0.185093403413607	38750	266616	266616	1	1	0.00549552428352193	0.998	0.109886759641614	1
chr9	36036514	36036514	0.185062135376977	0.185062135376977	171680	209469	209469	1	3	0.00550306724066285	0.998	0.109915285734074	1
chr11	92640593	92640593	-0.184855750853167	0.184855750853167	34361	256931	256931	1	1	0.00555237075142939	0.998	0.110115174098308	1
chr11	94282491	94282491	0.184294926390717	0.184294926390717	34477	257221	257221	1	1	0.00568663538853772	0.998	0.110665467107907	1
chr6	27534137	27534137	0.183346870712475	0.183346870712475	143443	138267	138267	1	3	0.0059206727769191	0.998	0.111608473895197	1
chr12	81026691	81026691	-0.183113244630926	0.183113244630926	42447	275274	275274	1	1	0.00597717638313834	0.998	0.111842511283578	1
chr2	140479599	140479599	-0.182171083082645	0.182171083082645	98994	59194	59194	1	1	0.00620853945035157	0.998	0.112790249562166	1
chr19	54292238	54292238	0.181679707533626	0.181679707533626	89783	391520	391520	1	3	0.00633676972174717	0.998	0.113290073331258	1
chr10	133107407	133107407	-0.18071496028658	0.18071496028658	26242	235487	235487	1	1	0.00659275025817485	0.998	0.114282177912301	1
chr6	29974715	29975032	-0.094447146313846	1.32226004839384	143846	140282	140295	14	33	0.000388462292757253	1	0.00126282817006488	1
chr12	12848977	12849748	0.115921190837828	1.2751330992161	38669	266425	266435	11	12	0.00057017898751572	1	0.00140779009184579	1
chr6	31590513	31590870	-0.117160852027855	1.17160852027855	144211	143278	143287	10	27	0.000769793062399456	1	0.00183815008290396	1
chr21	36041334	36042344	0.11517105048286	1.1517105048286	108929	404275	404284	10	15	0.000819370862516577	1	0.00193613995339824	1
chr15	76631894	76634380	0.113841967996948	1.13841967996948	61075	318120	318129	10	19	0.00085002269744376	1	0.00200580944844526	1
chr11	115630531	115631452	0.0932190021604127	1.11862802592495	35452	259280	259291	12	14	0.000745312737860296	1	0.00212018810763663	1
chr2	119606055	119607379	-0.107915431953692	1.07915431953692	97825	56910	56919	10	40	0.00101720205662155	1	0.00236656851679405	1
chr2	182548308	182549408	0.132893047587964	1.06314438070372	100851	63030	63037	8	16	0.000902549108079604	1	0.0024830729184524	1
chr12	122711988	122712381	-0.115347243067283	1.03812518760555	45012	281263	281271	9	9	0.00117217553969858	1	0.00266547533658732	1
chr6	100914141	100915805	-0.0940786866792488	1.03486555347174	147807	155590	155600	11	19	0.00104133951947249	1	0.00269070995684057	1
chr22	50968250	50969039	0.127557522097504	1.02046017678003	113094	414190	414197	8	8	0.00109270020036837	1	0.00280570576707074	1
chr1	161007634	161008977	-0.0847871402827333	1.0174456833928	12258	29498	29509	12	16	0.000884926017304915	1	0.00283004894693461	1
chr1	232940990	232941775	0.127006368355739	1.01605094684591	16845	39298	39305	8	11	0.00111375190802529	1	0.0028418433890095	1
chr7	29185965	29186267	-0.126574437508909	1.01259550007127	154652	172114	172121	8	12	0.00113089499243647	1	0.00286961518575561	1
chr8	42010142	42010494	0.126570780297614	1.01256624238091	165719	196740	196747	8	11	0.00113096356477412	1	0.00286982090276854	1
chr12	75728104	75728752	-0.125909747314847	1.00727797851878	42214	274902	274909	8	8	0.00115818678281906	1	0.00291466721158818	1
chr17	48585216	48586147	-0.099818593402512	0.998185934025119	76365	355908	355917	10	11	0.00127983410980077	1	0.00299297682117843	1
chr4	111544016	111544463	0.110214057097656	0.991926513878907	128776	106182	106190	9	9	0.00137281819964699	1	0.00304927471038473	1
chr4	3873127	3874143	0.141146108058133	0.988022756406928	124632	97255	97261	7	7	0.000955144091053093	1	0.0030852751876482	1
chr13	20735318	20735967	0.123223497894043	0.985787983152347	46564	285324	285331	8	18	0.00127139971227047	1	0.0031033782847864	1
chr2	37571677	37572396	-0.123023669651483	0.984189357211867	93332	47367	47374	8	10	0.00128168556291718	1	0.00311853277140588	1
chr19	12978255	12978805	0.122451128357734	0.979609026861874	85199	379011	379018	8	8	0.00130863449161155	1	0.00316132191009618	1
chr4	4859985	4860547	0.0884790311325011	0.973269342457513	124723	97474	97484	11	32	0.00117985564151479	1	0.00322139127787294	1
chr16	1429051	1430087	0.138973785137913	0.972816495965389	63624	324227	324233	7	13	0.00103420799635744	1	0.00322571133514456	1
chr17	1880631	1881333	-0.137440303895637	0.962082127269457	71264	342512	342518	7	7	0.0010936602130954	1	0.00332898127563748	1
chr7	45025620	45026583	0.0954236930004896	0.954236930004896	155735	174303	174312	10	10	0.00143796192040946	1	0.0034090737660065	1
chr19	2251588	2253854	-0.072659353985236	0.944571601808068	83145	373445	373457	13	13	0.000754501431104687	1	0.00350480074935851	1
chr11	44327015	44328423	-0.134899978911302	0.944299852379115	30196	246338	246344	7	13	0.00119631300254952	1	0.00350822936624074	1
chr10	94821657	94823302	-0.116841102702479	0.934728821619832	23317	228282	228289	8	8	0.00158072952738573	1	0.00361225360244776	1
chr6	99278991	99279795	0.133378339873578	0.933648379115045	147705	155232	155238	7	10	0.00126906825279055	1	0.00362507662958732	1
chr10	130844121	130844899	0.10352761152488	0.931748503723918	26007	234765	234773	9	9	0.00168043370632114	1	0.00364557975854308	1
chr15	91473059	91473569	-0.102418742147715	0.921768679329438	62238	320629	320637	9	9	0.00173090294682764	1	0.00375762695825453	1
chr7	94023483	94024254	0.0907682628307163	0.907682628307163	157879	178668	178677	10	11	0.00160685558802837	1	0.00392782350028869	1
