chr	start	end	value	area	cluster	indexStart	indexEnd	L	clusterL	p.value	fwer	p.valueArea	fwerArea
chr14	60982635	60982832	0.102040935360055	0.20408187072011	53132	300474	300475	2	2	0.00285775251521369	0.916	0.0515536789359434	1
chr19	14542769	14542769	0.111346371521177	0.111346371521177	85444	379719	379719	1	13	0.00328947549792878	0.916	0.169339618220143	1
chr7	155301734	155301917	-0.102012439106256	0.204024878212513	161969	188081	188082	2	6	0.00286657444078641	0.918	0.0515856584161446	1
chr12	115109452	115109934	-0.0913632574348186	0.365453029739274	44318	279474	279477	4	4	0.00248006382663152	0.92	0.0130581039586737	1
chr8	144371144	144371779	0.0912965370202075	0.36518614808083	170340	206353	206356	4	5	0.0024938480853389	0.92	0.0130845697353919	1
chr2	208635605	208636032	-0.0828416693204392	0.497050015922635	101990	65325	65330	6	9	0.00202132369684997	0.93	0.00541831641269629	1
chr1	170640331	170640675	-0.101060952296997	0.202121904593994	12889	30952	30953	2	2	0.00311469109751922	0.936	0.0525737140802894	1
chr15	47476133	47476133	0.110127137684429	0.110127137684429	58697	313100	313100	1	6	0.00369693818531888	0.938	0.173246077137814	1
chr4	48491941	48492344	0.0765546500767484	0.535882550537239	126633	101626	101632	7	7	0.00212112172989139	0.94	0.00423783249699641	1
chr20	42544178	42544794	-0.0653157166908909	0.587841450218018	106836	398909	398917	9	23	0.00163646719373996	0.942	0.00310366369055332	0.988
chr8	22132563	22132959	-0.0761632881170851	0.533143016819596	164382	193840	193846	7	10	0.00217901561646237	0.942	0.00431006201262307	1
chr2	95663959	95664359	-0.0857445703509212	0.428722851754606	96370	53837	53841	5	5	0.00255890978643772	0.942	0.00843817181030875	1
chr11	1036307	1036766	0.0758249053046329	0.53077433713243	27288	238936	238942	7	9	0.00223635813268507	0.944	0.00437291823232872	1
chr5	405567	405567	0.109349191997147	0.109349191997147	131803	112514	112514	1	8	0.00398640761817383	0.946	0.175704637520862	1
chr12	115106932	115108282	-0.0804554765518828	0.482732859311297	44317	279468	279473	6	23	0.00245635490165483	0.95	0.00592282028138634	1
chr2	1746509	1746647	-0.0947490306585404	0.284247091975621	90903	42164	42166	3	18	0.00333358512579239	0.95	0.0244979359451012	1
chr10	48573302	48573444	-0.093942369329589	0.281827107988767	20843	223166	223168	3	3	0.00357784219008713	0.954	0.0249914124068253	1
chr19	2222026	2222224	-0.100058965391802	0.200117930783603	83130	373395	373396	2	2	0.00342511260360938	0.956	0.0537078828867325	1
chr1	35331649	35331832	0.10004628312137	0.200092566242739	5544	13376	13377	2	5	0.00343007493674404	0.956	0.0537222185157882	1
chr17	2300100	2300100	-0.107996125400364	0.107996125400364	71338	342745	342745	1	3	0.00452509644845818	0.956	0.179869689131884	1
chr9	135549588	135549588	-0.107753631772001	0.107753631772001	174816	214509	214509	1	1	0.004623791740803	0.956	0.180594741139892	1
chr7	64348873	64350150	0.0724272084330528	0.579417667464422	156544	175891	175898	8	8	0.00184267970400234	0.958	0.00325749601772766	0.988
chr11	133777831	133777981	-0.0935914291304115	0.280774287391234	37224	263076	263078	3	3	0.00370410599984672	0.958	0.0252152687682331	1
chr2	220312410	220313972	-0.0742402423436443	0.51968169640551	102745	66971	66977	7	8	0.00252968715797808	0.966	0.00472083292210295	1
chr4	169798931	169799308	-0.093015691819518	0.279047075458554	130672	110070	110072	3	3	0.00389763699209831	0.968	0.0255675944207937	1
chr21	34400659	34401798	-0.0829774059462501	0.414887029731251	108823	403977	403981	5	7	0.00322110557474018	0.972	0.0092481348519543	1
chr2	73152672	73152975	-0.0928020816999145	0.278406245099743	95511	51887	51889	3	3	0.00396931513737668	0.972	0.0257170157851817	1
chr10	2964678	2964793	-0.0927750473144453	0.278325141943336	18343	217831	217833	3	3	0.00398144528503917	0.972	0.025736313747372	1
chr10	77871618	77872170	-0.0779335743352635	0.467601446011581	22308	226334	226339	6	8	0.00301599580517439	0.974	0.00652657081276952	1
chr13	113492103	113492776	0.0871583618392412	0.348633447356965	50769	294468	294471	4	7	0.00360927029993996	0.974	0.0147668006680403	1
chr6	31650735	31650916	0.0704835020102336	0.563868016081868	144234	143693	143700	8	19	0.00208197443516243	0.976	0.00357122574590759	0.998
chr3	49203973	49204239	0.092661011457274	0.277983034371822	116110	78607	78609	3	13	0.00402114395011642	0.976	0.025803580929864	1
chr7	2029732	2029752	-0.0979233969890505	0.195846793978101	152722	167060	167061	2	11	0.00419096601739132	0.976	0.0563368167074037	1
chr11	134945848	134945848	0.105976663531233	0.105976663531233	37373	263463	263463	1	1	0.00548172400275024	0.976	0.185634817493658	1
chr5	496299	496299	0.105891594412443	0.105891594412443	131849	112638	112638	1	4	0.00552087129747919	0.976	0.1858636361882	1
chr8	8559461	8559461	0.105784351665129	0.105784351665129	163556	192121	192121	1	10	0.00558207340613995	0.978	0.186145386436179	1
chr11	14926377	14927549	-0.0727707315785079	0.509395121049556	28932	243400	243406	7	7	0.0027998586286427	0.98	0.00502684346540675	1
chr10	134332277	134332442	0.0915699740318694	0.274709922095608	26491	236234	236236	3	3	0.004431363489248	0.98	0.0265198110122994	1
chr5	179051568	179051583	0.0975962234527457	0.195192446905491	141028	132827	132828	2	3	0.0043293599748134	0.98	0.0567641287273325	1
chr11	68517529	68518048	-0.0913411598584742	0.274023479575423	32752	253286	253288	3	4	0.00453171289263772	0.982	0.0266791570429567	1
chr14	104175555	104175555	-0.104508883281196	0.104508883281196	56391	307711	307711	1	4	0.00629444389613726	0.984	0.189336166641763	1
chr16	89441595	89441654	0.0960032622762727	0.192006524552545	70589	340732	340733	2	2	0.00501140509565449	0.986	0.0589089593822006	1
chr19	17566260	17566260	0.103352038515811	0.103352038515811	85862	380862	380862	1	5	0.00704375619947035	0.986	0.191909412057257	1
chr7	82066996	82066996	-0.103239317088736	0.103239317088736	157460	177717	177717	1	1	0.00712149941857997	0.986	0.192134922529709	1
chr6	151560927	151561055	0.0794082557919683	0.397041278959841	150194	160559	160563	5	13	0.00434865793700373	0.988	0.0104644578402934	1
chr3	170302404	170302404	-0.102789451718084	0.102789451718084	121839	90589	90589	1	14	0.00743908873919797	0.988	0.193006639050364	1
chr17	45929657	45930033	-0.0789833042707286	0.394916521353643	75886	354489	354493	5	7	0.00450304163452637	0.99	0.0106182901674677	1
chr1	247681439	247681931	-0.0785748125080779	0.39287406254039	17782	41204	41208	5	8	0.00466459314657685	0.992	0.0107726738649904	1
chr2	240112249	240112434	-0.0785211869176776	0.392605934588388	104423	70522	70526	5	5	0.00468554521981206	0.992	0.0107952800492705	1
chr11	76751369	76751596	-0.0947234286148168	0.189446857229634	33767	255777	255778	2	3	0.00566091936594615	0.992	0.0607389575681921	1
chr2	71823484	71823517	-0.0942176892779498	0.1884353785559	95439	51725	51726	2	2	0.00594211824357667	0.992	0.0614739342424695	1
chr6	27706275	27706340	-0.0940040008886867	0.188008001777373	143470	138332	138333	2	2	0.00604687860975275	0.992	0.0617716742305489	1
chr4	40198392	40198481	-0.0938105302512985	0.187621060502597	126344	100914	100915	2	6	0.00615880679045666	0.992	0.0620738251814146	1
chr2	242755302	242755302	0.10196229863932	0.10196229863932	104982	71926	71926	1	2	0.00803181186361524	0.992	0.19438230806936	1
chr19	19043788	19043788	0.101949482086177	0.101949482086177	86208	381841	381841	1	1	0.00804063378918796	0.992	0.194397195068764	1
chr7	100064485	100064671	0.0883919723309632	0.26517591699289	158401	180226	180228	3	3	0.00593991276218349	0.994	0.0288532103262844	1
chr10	73847259	73847532	0.0883433107730789	0.265029932319237	21977	225558	225560	3	19	0.00596472442785677	0.994	0.0288901521396202	1
chr17	38024146	38024636	-0.0866468708025999	0.2599406124078	74635	351211	351213	3	6	0.00698034860941641	0.994	0.0302200574197081	1
chr8	95246514	95246814	0.0864013077037412	0.259203923111224	167648	200874	200876	3	3	0.00712811586275951	0.994	0.0304064205974318	1
chr19	10463831	10463879	-0.0928680731382425	0.185736146276485	84744	377591	377592	2	7	0.00672396139745918	0.994	0.0635068367166337	1
chr1	182026044	182026435	-0.0927805492299654	0.185561098459931	13507	32248	32249	2	9	0.00678461213577164	0.994	0.0636485388961455	1
chr3	133112774	133112774	-0.101605496566885	0.101605496566885	120221	86965	86965	1	1	0.00829591826044861	0.994	0.194910520863027	1
chr11	27406919	27406919	-0.101520041315975	0.101520041315975	29505	244737	244737	1	1	0.00836649366503038	0.994	0.195030719598955	1
chr11	125363617	125363617	0.101466384899303	0.101466384899303	36499	261631	261631	1	1	0.00841501425568036	0.994	0.195107911447717	1
chr2	232261007	232261007	0.101346500695473	0.101346500695473	103373	68247	68247	1	12	0.00850984995558712	0.994	0.195263949256284	1
chr12	113909932	113910545	-0.0650011181097461	0.520008944877969	44217	279186	279193	8	8	0.00277284148157624	0.996	0.00471256236687852	1
chr10	118892211	118893430	-0.0649462501053032	0.519570000842426	25043	232557	232564	8	12	0.00277780381471089	0.996	0.00472579525523761	1
chr16	89438597	89438892	-0.0754713488118063	0.377356744059031	70587	340718	340722	5	6	0.0060413649062698	0.996	0.0120336578515413	1
chr19	45261808	45262055	0.0924147205417036	0.184829441083407	88165	387242	387243	2	2	0.00701453357101071	0.996	0.0642181044659344	1
chr2	152146478	152146702	-0.0915126172240979	0.183025234448196	99367	59758	59759	2	7	0.00761277039891093	0.996	0.0656858523330961	1
chr22	32438947	32439052	0.0914849968962045	0.182969993792409	111283	409870	409871	2	5	0.00763758206458421	0.996	0.0657382325161841	1
chr19	418899	418906	0.0909098398497703	0.181819679699541	82385	371483	371484	2	5	0.00807537012113055	0.996	0.0666821785524654	1
chr8	27504520	27504520	-0.100803161152026	0.100803161152026	164858	194949	194949	1	1	0.00896142227084083	0.996	0.195898576527172	1
chr11	2067849	2067849	0.100019882830815	0.100019882830815	27619	240006	240006	1	1	0.00966166261317566	0.996	0.196556361352688	1
chr3	195488922	195490033	0.0649418741768182	0.454593119237727	123376	93694	93700	7	11	0.00445562378457299	0.998	0.00709117404942374	1
chr12	133301730	133302174	-0.0725414681660868	0.435248808996521	46408	284871	284876	6	8	0.00457747663154621	0.998	0.00805552078859193	1
chr4	7394790	7395538	-0.072287323041426	0.433723938248556	125033	98274	98279	6	7	0.00466734999831832	0.998	0.00814043182222938	1
chr9	129387721	129389125	-0.0749033173857367	0.374516586928684	174010	213190	213194	5	7	0.00628672471126113	0.998	0.0122464868059832	1
chr6	111888446	111888683	-0.0748329191589757	0.374164595794879	148300	156715	156719	5	6	0.00632311515424861	0.998	0.0122735039530497	1
chr12	115131421	115132015	-0.0747694068199917	0.373847034099959	44332	279526	279530	5	10	0.00635178641235996	0.998	0.012298315618723	1
chr5	168271731	168271970	-0.0739028789828178	0.369514394914089	139845	130114	130118	5	7	0.00680776969040004	0.998	0.0126837234921813	1
chr1	165326269	165326345	-0.0856349258139041	0.256904777441712	12586	30214	30216	3	25	0.00766515058199897	0.998	0.0310432533497127	1
chr16	67433458	67433636	-0.0903851894662606	0.180770378932521	67954	334460	334461	2	4	0.00847621636434111	0.998	0.0675373539626711	1
chr11	400385	400385	0.0999460748484728	0.0999460748484728	27009	238062	238062	1	1	0.0097250702032296	0.998	0.196598816869507	1
chr15	65826759	65826759	-0.0998622683940435	0.0998622683940435	59925	315669	315669	1	1	0.00980060794094603	0.998	0.196647337460157	1
chr7	77045887	77045887	-0.099780796105494	0.099780796105494	157288	177405	177405	1	7	0.00987614567866246	0.998	0.196697512161851	1
chr19	50861262	50861262	0.0992398700632306	0.0992398700632306	89267	390208	390208	1	3	0.0103938824357116	0.998	0.197035502185356	1
chr7	120969079	120969079	-0.0985900556155328	0.0985900556155328	159540	182716	182716	1	9	0.0110775816675976	0.998	0.197475495723296	1
chr1	3155965	3155965	0.0984523139744364	0.0984523139744364	1018	3078	3078	1	1	0.0112132187732782	0.998	0.197563714979023	1
chr11	1643498	1643498	0.0984482151050276	0.0984482151050276	27487	239541	239541	1	2	0.0112187324767611	0.998	0.197567574571461	1
chr1	245679680	245679680	-0.0982862372930323	0.0982862372930323	17589	40810	40810	1	1	0.01140344154344	0.998	0.197683362344603	1
chr10	5136782	5136782	-0.098212651770393	0.098212651770393	18562	218305	218305	1	1	0.011494969021257	0.998	0.197741256231174	1
chr12	114846968	114847641	-0.0640736577019151	0.448515603913406	44291	279374	279380	7	17	0.00462599722219619	1	0.00736024277939176	1
chr6	74104388	74104868	-0.0706974817431413	0.424184890458848	146998	153619	153624	6	10	0.00522974775357936	1	0.00868573709669327	1
chr12	115134201	115134391	-0.0695717127412008	0.417430276447205	44333	279537	279542	6	55	0.005610193293903	1	0.00909926485791462	1
chr7	4778839	4779342	-0.0695167129829402	0.417100277897641	153219	168514	168519	6	6	0.0056333508485314	1	0.0091124977462737	1
chr10	124901908	124902844	0.0691954887478218	0.415172932486931	25487	233623	233628	6	11	0.00574527902923531	1	0.00923049100080886	1
chr5	8457548	8458392	-0.0579181601626051	0.405427121138235	132738	115175	115181	7	7	0.00550212470563716	1	0.0098601559385619	1
chr1	78511235	78511488	-0.0634914771563602	0.380948862938161	8600	20441	20446	6	12	0.00784875690798125	1	0.0117100034570921	1
chr6	31591517	31591642	-0.0633288417666764	0.379973050600059	144211	143292	143297	6	27	0.00791051038699031	1	0.0117905035279432	1
chr17	41277974	41278241	-0.0618120723490058	0.370872434094035	75255	352851	352856	6	34	0.00838082929408606	1	0.0125651788672978	1
chr3	147077468	147077774	0.061704662736859	0.370227976421154	120911	88553	88558	6	10	0.00840839781150081	1	0.0126197645317791	1
chr7	154585539	154586375	-0.0721136824867523	0.360568412433762	161866	187765	187769	5	5	0.0078096096132523	1	0.0135383475320388	1
chr21	34396221	34396986	-0.0710022662799369	0.355011331399685	108821	403955	403959	5	6	0.00848007595677918	1	0.0141007452872998	1
chr17	72352968	72353536	-0.070488977460735	0.352444887303675	77970	359431	359435	5	9	0.00879380568495911	1	0.0143609920916951	1
chr7	155283233	155283886	-0.0702388431884293	0.351194215942147	161964	188059	188063	5	11	0.00893275101272949	1	0.0144938723456342	1
chr2	175208144	175208761	-0.0701020308224541	0.350510154112271	100465	61957	61961	5	7	0.00901821341671523	1	0.0145677559723058	1
chr1	152161521	152162025	-0.0681590505497002	0.340795252748501	11134	26589	26593	5	8	0.0102747864404798	1	0.0156528528177506	1
chr18	56529784	56529878	0.0673966561513674	0.336983280756837	81536	369564	369568	5	11	0.0108035506044949	1	0.0161022196516111	1
chr6	168435914	168436353	0.0673376213353971	0.336688106676986	151464	163314	163318	5	6	0.0108344273439994	1	0.0161308909097225	1
chr3	185911316	185911885	-0.0672274747694536	0.336137373847268	122714	92390	92394	5	9	0.010902797267188	1	0.016195401240473	1
chr14	60977856	60978275	0.0665465404195661	0.332732702097831	53130	300463	300467	5	5	0.0113907600254292	1	0.0166337406673676	1
chr2	202901045	202901470	0.0659862838059733	0.329931419029867	101632	64679	64683	5	5	0.0117987740831676	1	0.0169926827641078	1
chr13	21295590	21296465	-0.0658899307258109	0.329449653629054	46632	285507	285511	5	5	0.0118682467470528	1	0.0170549876134651	1
chr6	41620951	41621232	0.0658374591709637	0.329187295854819	145626	150706	150710	5	6	0.0119057399307369	1	0.017090275315756	1
chr10	31607150	31607300	-0.0652683733627402	0.326341866813701	20051	221609	221613	5	22	0.0122878395821054	1	0.0174552824863274	1
chr11	124615853	124616925	-0.0796121626960572	0.318448650784229	36381	261368	261371	4	6	0.00697483490593346	1	0.0185469957759518	1
chr12	5153711	5154148	0.0793687487558778	0.317474995023511	37932	264736	264739	4	10	0.00712976997380439	1	0.0186898006961602	1
chr8	599963	600488	0.0633456969902165	0.316728484951082	162833	190470	190474	5	8	0.0135642619384086	1	0.018794009691988	1
chr3	46759472	46759698	0.0630569681431214	0.315284840715607	115790	77681	77685	5	10	0.0137495223754358	1	0.0190035304243401	1
chr2	171568791	171569144	0.0786212865889409	0.314485146355764	100180	61280	61283	4	9	0.00760835943612457	1	0.0191231777899202	1
chr17	37123835	37123949	-0.078445319584979	0.313781278339916	74503	350806	350809	4	9	0.00772359583891826	1	0.0192213217119167	1
chr7	96655798	96656358	-0.0783398352631281	0.313359341052513	158013	179171	179174	4	49	0.00779361987315174	1	0.0192786642281394	1
chr11	27015592	27015872	-0.0626398243657443	0.313199121828722	29483	244697	244701	5	7	0.0139937794397305	1	0.0193023731531161	1
chr1	156390102	156390240	-0.0623528552025183	0.311764276012592	11744	28325	28329	5	10	0.0141994405796446	1	0.0195273322552205	1
chr15	69222592	69223368	-0.0777400768836648	0.310960307534659	60282	316391	316394	4	7	0.00818840104253105	1	0.019649736472542	1
chr4	184679386	184680264	-0.0620337127361366	0.310168563680683	131163	111118	111122	5	5	0.0143995880160758	1	0.0197958496148402	1
chr6	88757302	88757392	-0.0619818782651031	0.309909391325516	147421	154635	154639	5	6	0.0144420435328945	1	0.0198454729461868	1
chr12	113905115	113906079	-0.0618464777810627	0.309232388905313	44214	279176	279180	5	5	0.0145324682700149	1	0.0199656716821151	1
chr6	116381904	116382179	-0.0618018384981145	0.309009192490573	148488	157048	157052	5	6	0.0145611395281262	1	0.0199976511623163	1
chr11	62688748	62689081	-0.0770361566479376	0.308144626591751	31556	249648	249651	4	13	0.00870393231818701	1	0.0201288773052105	1
chr1	168356537	168356673	0.0770214739349839	0.308085895739936	12797	30725	30728	4	4	0.00871275424375973	1	0.0201382506011315	1
chr1	17445929	17446087	0.061412650768097	0.307063253840485	3335	8110	8114	5	11	0.0148136671476454	1	0.0203207541864172	1
chr11	18477299	18477680	-0.0609848948818644	0.304924474409322	29199	244026	244030	5	9	0.0150573728415918	1	0.0206736312093261	1
chr7	128809100	128809442	-0.0609491388509375	0.304745694254687	160003	183668	183672	5	5	0.015074465322389	1	0.0206973401343028	1
chr12	115134688	115134918	-0.0604978547538043	0.302489273769021	44333	279544	279548	5	55	0.0153269929419082	1	0.0210959808961202	1
chr16	67428155	67428497	-0.0753104940847024	0.30124197633881	67951	334450	334453	4	11	0.0100878718924078	1	0.0213032961470791	1
chr6	147124930	147124996	-0.0598514295372673	0.299257147686337	149894	159944	159948	5	6	0.0156914487421313	1	0.0216286046525733	1
chr4	87770089	87770782	-0.0597691239924188	0.298845619962094	127994	104468	104472	5	5	0.0157421748141744	1	0.0217035910199414	1
chr12	133022677	133022955	0.0740176840353304	0.296070736141322	46302	284531	284534	4	6	0.0112071536994469	1	0.0222180195549008	1
chr1	2188349	2189027	-0.0737402913972019	0.294961165588807	629	1887	1890	4	4	0.011470708725932	1	0.0224104478064558	1
chr10	134119682	134119998	-0.0732992113617448	0.293196845446979	26430	236054	236057	4	8	0.0118660412656596	1	0.0227329994602084	1
chr6	32118298	32118399	0.0580609031199491	0.290304515599746	144390	145525	145529	5	51	0.016570884447662	1	0.0232970513265144	1
