chr	start	end	value	area	cluster	indexStart	indexEnd	L	clusterL	p.value	fwer	p.valueArea	fwerArea
chr12	106979062	106979874	-0.0743822243803311	0.595057795042649	36292	238847	238854	8	12	0.000878261696063437	0.67	0.00187810986726707	0.83
chr13	100626995	100627366	0.0926493237337748	0.277947971201324	41402	251479	251481	3	3	0.00171825759792032	0.676	0.0183342529467747	1
chr2	240529742	240529742	-0.106253828613125	0.106253828613125	88670	61584	61584	1	1	0.00224965838520817	0.682	0.164882986904458	1
chr22	29707524	29708028	0.0881506808816342	0.352602723526537	94657	357536	357539	4	6	0.00152322548551269	0.688	0.00959730806309659	0.994
chr8	58055024	58055168	-0.0954759817452906	0.190951963490581	138767	170316	170317	2	2	0.00226879128231145	0.698	0.0463398767841427	1
chr17	45929399	45930033	-0.0770832621421463	0.539582834995024	64005	307215	307221	7	7	0.00112822373886435	0.71	0.00265330079506445	0.894
chr2	74740238	74741136	0.0796169744998117	0.47770184699887	81761	46207	46212	6	19	0.00137818578166525	0.734	0.00392347828663055	0.958
chr11	8931473	8931473	0.104035288028053	0.104035288028053	24145	209020	209020	1	2	0.00291128631084416	0.734	0.170727778374395	1
chr20	44452633	44452801	-0.0946121240651389	0.189224248130278	90973	348589	348590	2	5	0.00251505018373753	0.736	0.0473909517443647	1
chr19	38039469	38039469	-0.103806130201421	0.103806130201421	74411	335003	335003	1	4	0.00297979442627848	0.74	0.171225850889309	1
chr13	100649131	100650387	0.0788429924040379	0.473057954424227	41411	251538	251543	6	6	0.00149545192520148	0.75	0.00405432261520781	0.958
chr7	5735123	5735129	0.0940044636334287	0.188008927266857	128275	145405	145406	2	2	0.00269959006224981	0.758	0.0482297132657633	1
chr2	45179416	45180560	-0.0756512754582728	0.52955892820791	80312	42868	42874	7	11	0.00128622443752368	0.76	0.00282302810807742	0.908
chr16	12096923	12096947	-0.0935375987682271	0.187075197536454	54341	283186	283187	2	2	0.00284154381495156	0.774	0.0488802317672748	1
chr6	165115084	165115084	0.102268957471428	0.102268957471428	126018	138904	138904	1	1	0.00355192976868945	0.774	0.174101957357093	1
chr16	89686618	89686618	-0.102075567637496	0.102075567637496	59338	294957	294957	1	4	0.00364944582489326	0.776	0.174406232140058	1
chr11	2176877	2176921	-0.0889067854061372	0.266720356218412	23466	207005	207007	3	4	0.00260948028879565	0.788	0.0203598712788058	1
chr17	72352828	72353953	-0.0682542388772559	0.546033911018047	65817	311622	311629	8	9	0.00147508464763993	0.79	0.00254282374404874	0.888
chr1	50886393	50886969	0.0772132786539013	0.463279671923408	6530	15979	15984	6	7	0.00174109363639842	0.794	0.00432712069648683	0.964
chr8	99951696	99952217	-0.0804962640426579	0.40248132021329	139828	172900	172904	5	8	0.00195957897751329	0.794	0.00662491991956777	0.99
chr5	36608598	36608769	0.0928800035487653	0.185760007097531	112373	100103	100104	2	2	0.00306496667789953	0.798	0.0497875014041078	1
chr2	58273438	58274524	0.0617472902249905	0.555725612024914	80821	43892	43900	9	10	0.00136460759662422	0.8	0.0023977840402013	0.88
chr2	1690592	1690740	0.0884344724992114	0.265303417497634	77827	37337	37339	3	5	0.00275575437310137	0.8	0.020651185066959	1
chr6	168435914	168436353	0.0799728326838257	0.399864163419129	126359	139775	139779	5	6	0.0020830170233409	0.802	0.00674835796539538	0.992
chr13	114107956	114108652	0.0675777241183857	0.540621792947086	42424	254242	254249	8	15	0.00154297557284511	0.806	0.00263478508819031	0.892
chr5	152352468	152352697	0.0919214599025254	0.183842919805051	116440	109898	109899	2	2	0.00341306196713339	0.814	0.051098413450797	1
chr5	561769	561769	0.10055484671233	0.10055484671233	110893	96488	96488	1	1	0.00435304268611063	0.816	0.176200404136162	1
chr17	42392436	42392983	0.079476628341348	0.39738314170674	63606	306246	306250	5	6	0.00219719721573144	0.82	0.00687241320145212	0.992
chr6	29974810	29975032	-0.0669541560878548	0.535633248702838	120354	119828	119835	8	31	0.0016108664980503	0.822	0.00272366048118619	0.902
chr10	1166867	1167786	0.0723504473065743	0.50645313114602	15522	187135	187141	7	8	0.00174294520708584	0.822	0.00325382688801577	0.936
chr6	10390919	10391237	-0.0872917969785511	0.261875390935653	119019	115844	115846	3	7	0.00312668570081333	0.824	0.0213584850695512	1
chr12	131443231	131443231	-0.100197839031969	0.100197839031969	38430	244162	244162	1	4	0.00454745760828911	0.824	0.176434319233005	1
chr17	77111749	77111749	0.100173741098949	0.100173741098949	66744	314138	314138	1	2	0.00455980141287187	0.824	0.176444811466901	1
chr10	43247938	43247938	-0.100144704963455	0.100144704963455	17350	191333	191333	1	1	0.00458448902203739	0.824	0.176467647505379	1
chr10	530635	531465	0.0666959786522817	0.533567829218254	15368	186711	186718	8	16	0.00164296038996547	0.826	0.00275884032424706	0.904
chr20	61975937	61975937	0.0994849341594084	0.0994849341594084	92069	351406	351406	1	1	0.00494060778425005	0.832	0.176720078309096	1
chr4	113444295	113444372	-0.0868462952937112	0.260538885881133	108759	91498	91500	3	6	0.0032754285460356	0.834	0.0216615254720579	1
chr5	61917363	61917363	-0.0993046211183019	0.0993046211183019	113014	101669	101669	1	1	0.00505972549847369	0.838	0.176795375517051	1
chr10	106034472	106034747	-0.0776532135559228	0.388266067779614	20587	199005	199009	5	6	0.00263169913704462	0.844	0.00732728240032686	0.992
chr12	59478783	59478957	0.0911677177823208	0.182335435564642	34995	235892	235893	2	2	0.00369450071162033	0.844	0.0521143085679582	1
chr13	100630170	100630430	0.0866058273468496	0.259817482040549	41404	251484	251486	3	4	0.00336492112926062	0.846	0.0218324871655292	1
chr11	44327267	44328154	-0.077399363422001	0.386996817110005	25513	212259	212263	5	6	0.00270637915477033	0.852	0.00740504836919826	0.992
chr20	62367805	62367961	0.0773856902538192	0.386928451269096	92207	351726	351730	5	9	0.00271193386683257	0.854	0.00740628274965653	0.992
chr11	133994642	133995070	0.0904569331114334	0.180913866222867	31477	226959	226960	2	2	0.00402593186466746	0.854	0.0531740241913882	1
chr6	10887587	10888129	-0.0859355737395567	0.25780672121867	119071	116061	116063	3	12	0.00364389111283101	0.858	0.0222676062770715	1
chr5	33937182	33938225	-0.0767478385788086	0.383739192894043	112264	99862	99866	5	18	0.00287857522869984	0.86	0.00757045535060725	0.992
chr1	9527173	9527208	-0.0902227895360522	0.180445579072104	2121	5505	5506	2	2	0.00412283073064214	0.86	0.0535011350128314	1
chr2	102895712	102895712	0.098593360345069	0.098593360345069	82843	48656	48656	1	1	0.00552261817032722	0.86	0.177133595762619	1
chr5	176559334	176560116	-0.0741665485363348	0.444999291218009	117625	112492	112497	6	9	0.00234964320232854	0.862	0.00491283422393883	0.978
chr10	80909901	80909901	0.0982768012780059	0.0982768012780059	19074	195028	195028	1	1	0.00571518152181829	0.864	0.177269994803258	1
chr1	6830972	6830972	0.0982694258384331	0.0982694258384331	1721	4772	4772	1	1	0.00571888466319312	0.864	0.177273697944633	1
chr3	147105899	147107109	0.0641116446796049	0.512893157436839	102737	76665	76672	8	9	0.00191143813964052	0.868	0.00312421693989678	0.934
chr4	3704824	3704880	-0.0852680734447783	0.255804220334335	105609	83937	83939	3	4	0.00391175167227693	0.868	0.0227280301880085	1
chr19	932759	932813	0.0897940782724135	0.179588156544827	70080	323340	323341	2	2	0.00433514416946562	0.868	0.0541436300413641	1
chr4	111541965	111542473	-0.0762986568885981	0.38149328444299	108708	91327	91331	5	8	0.00303225559575521	0.872	0.00769759653780969	0.992
chr18	77905355	77905947	-0.0699505901867372	0.48965413130716	69802	322656	322662	7	8	0.00214103290487988	0.874	0.00364821144443498	0.956
chr3	181413373	181414237	-0.0699471039019555	0.489629727313689	103624	78740	78746	7	9	0.00214165009510901	0.874	0.00364882863466412	0.956
chr3	12199836	12200856	0.0698200835592348	0.488740584914644	97203	64075	64081	7	7	0.00216325175312885	0.874	0.00366734434153826	0.956
chr7	155174726	155175340	-0.0761100636845739	0.38055031842287	135039	161471	161475	5	8	0.0030791620531697	0.874	0.00775005770728642	0.992
chr2	218898491	218898788	-0.0846578273416854	0.253973482025056	86858	57476	57478	3	3	0.00416788561736921	0.876	0.0231378445001562	1
chr11	68722879	68722879	0.0978482668016912	0.0978482668016912	27838	218652	218652	1	3	0.00599291712493041	0.876	0.17746194096452	1
chr1	190444666	190445197	0.0759269529787247	0.379634764893623	11907	29241	29245	5	5	0.00313409198356299	0.882	0.00779758135493005	0.992
chr7	2106321	2106321	0.0972051619620318	0.0972051619620318	127611	143510	143510	1	13	0.0064323565680767	0.882	0.17779152054688	1
chr7	2291960	2291960	0.0970806871190297	0.0970806871190297	127689	143755	143755	1	1	0.00652863824382223	0.882	0.177858177091627	1
chr6	41528345	41528785	-0.0688655596520837	0.482058917564586	121954	129358	129364	7	8	0.00234408849026629	0.884	0.00381979032813536	0.956
chr11	44335005	44335060	-0.0893893962245605	0.178778792449121	25517	212310	212311	2	2	0.00453387942324807	0.886	0.0547614374607313	1
chr5	140856971	140857813	0.0755430776744906	0.377715388372453	115726	108353	108357	5	10	0.00327295978511905	0.888	0.00791608187892456	0.992
chr6	6320324	6321364	0.0680210477563684	0.476147334294579	118836	115447	115453	7	7	0.00249221414525942	0.894	0.00396915036358676	0.958
chr18	35104534	35104868	-0.0838058143087531	0.251417442926259	68698	320009	320011	3	5	0.00458819216341222	0.894	0.0237994724257921	1
chr9	95947146	95947396	-0.0891418109879521	0.178283621975904	143764	181199	181200	2	4	0.00464929399609689	0.894	0.0551552048269213	1
chr12	131506021	131506021	-0.0964912965007504	0.0964912965007504	38444	244203	244203	1	2	0.00698412463292611	0.9	0.17818528791307	1
chr4	64767210	64767210	0.0964612272717406	0.0964612272717406	107626	88609	88609	1	1	0.00700942943232077	0.902	0.178203803619944	1
chr11	316088	316456	0.0797455323788907	0.318982129515563	22805	204916	204919	4	9	0.00373338369605603	0.904	0.0126814076380994	0.998
chr6	134491421	134491531	-0.0834553455684735	0.250366036705421	124624	135799	135801	3	4	0.00475730228619605	0.904	0.0240685673656963	1
chr3	137728810	137729133	-0.0588900255337155	0.471120204269724	102402	75803	75810	8	14	0.00229286170124784	0.906	0.00410863535537196	0.96
chr1	241992272	241992272	0.0963205699837161	0.0963205699837161	14835	35735	35735	1	1	0.00711805491264907	0.908	0.178286507110649	1
chr5	114193858	114193858	0.0962907261726281	0.0962907261726281	114351	104894	104894	1	2	0.00714027376089804	0.908	0.178298233725002	1
chr7	28452098	28452131	-0.0879174948630913	0.175834989726183	129125	147760	147761	2	3	0.00533931267227322	0.912	0.057080838341832	1
chr7	135413099	135413232	0.0785117468196941	0.314046987278777	133780	158587	158590	4	9	0.00425244067876113	0.914	0.0132442851270733	0.998
chr16	56677205	56677585	-0.0738215771380745	0.369107885690372	56298	287679	287683	5	7	0.00387780620967433	0.918	0.00844686547598328	0.992
chr14	101922750	101923256	-0.0778314597227835	0.311325838891134	46485	264155	264158	4	15	0.00454498884737256	0.92	0.0135800366117244	0.998
chr1	118793005	118793005	0.0952890809165617	0.0952890809165617	9131	22313	22313	1	1	0.00800989479375354	0.924	0.178914806763911	1
chr5	158523507	158524404	-0.0774549824226666	0.309819929690666	116683	110405	110408	4	5	0.00472335682359345	0.926	0.0137534670661122	0.998
chr19	5455482	5455638	0.0774534171259266	0.309813668503706	71433	326712	326715	4	9	0.00472459120405173	0.926	0.0137553186367996	0.998
chr11	65190825	65190999	0.0818461542858264	0.245538462857479	27136	216506	216508	3	3	0.00564297026500914	0.926	0.0253449167595538	1
chr19	48918116	48918205	0.087275789875374	0.174551579750748	75909	339013	339014	2	3	0.00574665822350433	0.926	0.0580880927957853	1
chr17	72241818	72241818	0.0952290533602778	0.0952290533602778	65792	311563	311563	1	1	0.00806667629483424	0.926	0.178955541319034	1
chr2	3471009	3471071	-0.0817587190999539	0.245276157299862	78041	37872	37874	3	5	0.0056991345758607	0.928	0.0254183623968212	1
chr2	223176167	223176606	-0.081493304096713	0.244479912290139	87254	58534	58536	3	13	0.00586330717681142	0.928	0.0256133945092288	1
chr17	78060121	78060121	0.0948031585663118	0.0948031585663118	66936	314674	314674	1	1	0.00849130317248122	0.93	0.17925919891177	1
chr5	171782207	171782207	0.0946515522582528	0.0946515522582528	117149	111404	111404	1	1	0.00863202254472469	0.93	0.179354246207057	1
chr1	207597138	207597138	0.0943173076573407	0.0943173076573407	12896	31400	31400	1	3	0.00897456312189631	0.938	0.179596801967109	1
chr6	163730158	163730283	-0.0867154041302913	0.173430808260583	125945	138746	138747	2	12	0.00612993335579906	0.94	0.0590404173193453	1
chr13	23309774	23309930	-0.0866578409921999	0.1733156819844	39228	246446	246447	2	8	0.00616881634023475	0.94	0.0591218864295916	1
chr16	30124803	30124803	0.0941111583663041	0.0941111583663041	55367	285367	285367	1	8	0.00917453275613703	0.942	0.179730732246832	1
chr1	3070337	3070603	-0.0864106382174796	0.172821276434959	965	2823	2824	2	4	0.00636631721355893	0.944	0.0595002240400532	1
chr8	18743898	18743898	0.0939096924382544	0.0939096924382544	136935	166151	166151	1	1	0.00938746338518966	0.944	0.179880092282283	1
chr18	43912991	43913147	0.0859475077871022	0.171895015574204	68771	320217	320218	2	11	0.00671256093210537	0.948	0.0602377663638731	1
chr7	19152017	19152335	0.0759743696437976	0.30389747857519	128649	146275	146278	4	4	0.00547571171291273	0.952	0.0144934781508487	0.998
chr10	22634578	22635028	-0.075648977838047	0.302595911352188	16675	189922	189925	4	14	0.00565222811844621	0.952	0.0146496272788206	0.998
chr16	27829728	27829801	0.0800849658765144	0.240254897629543	55102	284704	284706	3	3	0.00686500691870247	0.952	0.0268323452117765	1
chr9	136600241	136600241	-0.0935272994493272	0.0935272994493272	145944	184718	184718	1	1	0.00980653555077439	0.952	0.180189304587081	1
chr2	178973019	178973216	-0.0638772333526226	0.447140633468358	85658	54802	54808	7	8	0.00325876440984887	0.954	0.0048295135430052	0.976
chr11	31846819	31847880	-0.0686382070677198	0.411829242406319	25100	211293	211298	6	9	0.0038123840453857	0.954	0.00620708213444131	0.99
chr16	54316931	54317760	-0.0755398695116781	0.302159478046713	56157	287272	287275	4	14	0.00573308003846329	0.954	0.0147070259701305	0.998
chr20	48099343	48099479	0.0754763709189952	0.301905483675981	91185	349160	349163	4	9	0.00576825988152416	0.956	0.0147378854815874	0.998
chr12	51786038	51786547	-0.0797217645485076	0.239165293645523	33984	233098	233100	3	12	0.00713471904883579	0.956	0.0271464950384077	1
chr7	158342105	158342600	0.0746816713982175	0.29872668559287	135713	163447	163450	4	7	0.0062799105814796	0.96	0.0151859655879416	0.998
chr20	44838981	44839187	0.0849211418114414	0.169842283622883	91054	348824	348825	2	3	0.00751490822998483	0.96	0.061882578324526	1
chr1	109204168	109204316	0.0746360088148348	0.298544035259339	8426	20547	20550	4	9	0.00630274661995771	0.962	0.0152137391482528	0.998
chr11	78673073	78673212	0.0791060298957135	0.237318089687141	28882	221129	221131	3	5	0.00763155718329192	0.962	0.0276982631032572	1
chr13	80911692	80911808	0.0844923789717981	0.168984757943596	41009	250587	250588	2	2	0.00784880814394851	0.962	0.062544206250162	1
chr11	65487814	65487814	0.0926805791121493	0.0926805791121493	27230	216792	216792	1	5	0.0108248994288522	0.962	0.180915737486777	1
chr5	177596576	177596576	-0.0925369700709349	0.0925369700709349	117787	112913	112913	1	1	0.0109841345079698	0.962	0.181034855201	1
chr1	50884242	50884544	0.0788819100686519	0.236645730205956	6528	15972	15974	3	3	0.00782535491524127	0.964	0.027898849927727	1
chr11	65191531	65191707	0.0843243351385157	0.168648670277031	27137	216509	216510	2	2	0.00798458999435888	0.964	0.0628126839998371	1
chr16	72955250	72955295	0.0841447420417203	0.168289484083441	57310	290233	290234	2	2	0.00814444226370564	0.964	0.0630928883638657	1
chr2	73297338	73297338	0.0924875686649627	0.0924875686649627	81600	45733	45733	1	3	0.011043384769967	0.964	0.181079910087727	1
chr2	45164495	45165318	-0.067361010503158	0.404166063018948	80302	42825	42830	6	11	0.00418763570470163	0.966	0.00654900552138379	0.99
chr6	10420696	10421460	-0.0673199544278459	0.403919726567076	119030	115912	115917	6	25	0.00419936231905525	0.966	0.00656196651619569	0.99
chr10	73848817	73849124	0.0624392876019899	0.437075013213929	18560	194066	194072	7	19	0.0035105780233372	0.968	0.00518069478338475	0.982
chr6	24908452	24908812	0.0837984672730127	0.167596934546025	119748	117316	117317	2	2	0.00849685788454346	0.968	0.0635909608787801	1
chr6	151560831	151561055	0.0619016707252148	0.433311695076504	125300	137355	137361	7	13	0.00359266432381256	0.97	0.0053195625849408	0.984
chr22	19949965	19950166	0.0742507662340515	0.297003064936206	94064	356094	356097	4	8	0.00656628684779966	0.97	0.015442716723263	1
chr2	1647185	1647260	0.0778155869615441	0.233446760884632	77810	37297	37299	3	3	0.00876780439513506	0.97	0.0289604171218445	1
chr7	2548137	2548262	0.0835773213740635	0.167154642748127	127742	143900	143901	2	2	0.00869435875786763	0.972	0.0639273295536604	1
chr16	2892518	2892518	0.0918154543682037	0.0918154543682037	53478	281166	281166	1	6	0.0119055995200729	0.972	0.18168660808297	1
chr5	42176806	42176806	0.0917520744427016	0.0917520744427016	112537	100516	100516	1	1	0.0119870686303191	0.972	0.181746475535197	1
chr1	35351185	35351627	0.0741487954034298	0.296595181613719	5170	12507	12510	4	9	0.0066286230609426	0.974	0.0154982638438854	1
chr19	48983508	48984318	0.0738535225290788	0.295414090116315	75931	339069	339072	4	4	0.00683908492907867	0.976	0.0156747802494189	1
chr8	8559673	8559678	0.0831200664253568	0.166240132850714	136514	165233	165234	2	9	0.00916836085384565	0.976	0.0646346295562526	1
chr1	182026044	182026435	-0.0829569723663736	0.165913944732747	11669	28749	28750	2	9	0.00932204122090102	0.976	0.0648765681260747	1
chr11	18477379	18477379	-0.0913772851850995	0.0913772851850995	24744	210372	210372	1	9	0.0124771176722547	0.976	0.182098273965805	1
chr20	18485171	18485171	-0.0910179710145338	0.0910179710145338	89829	345303	345303	1	1	0.013028268546875	0.976	0.182484635049246	1
chr16	4131584	4131584	0.0909970192457616	0.0909970192457616	53779	281952	281952	1	1	0.0130523389658114	0.976	0.182500681995203	1
chr3	99013462	99013462	0.0909446277587069	0.0909446277587069	100715	72038	72038	1	1	0.0131486206415569	0.976	0.182570424491096	1
chr11	2187921	2188590	-0.072659529981901	0.290638119927604	23471	207031	207034	4	6	0.00766056512406141	0.978	0.0163524551210125	1
chr8	97166862	97167878	-0.06829419631269	0.34147098156345	139693	172585	172589	5	5	0.00644284880197205	0.98	0.0105243277872619	0.998
chr2	220312854	220313657	-0.0682448656405947	0.341224328202973	87111	58192	58196	5	8	0.00647000517205412	0.98	0.01054716382574	0.998
chr6	10385392	10386160	-0.0725322826313583	0.290129130525433	119017	115835	115838	4	8	0.0077562296095778	0.98	0.0164302210898839	1
chr6	33358411	33358542	-0.0826612085830952	0.16532241716619	121129	127252	127253	2	40	0.0096250816234078	0.98	0.0653221794715124	1
chr17	73316889	73316961	-0.082228142542408	0.164456285084816	65996	312174	312175	2	9	0.0101120447141977	0.98	0.0659683776414199	1
chr17	872762	873452	0.0676809076158781	0.338404538079391	59653	295778	295782	5	5	0.00678415499868538	0.982	0.0108070009122072	0.998
chr12	58003905	58004448	0.0675384121338751	0.337692060669376	34900	235594	235598	5	15	0.0068557490652654	0.982	0.0108650167937461	0.998
chr10	102766322	102766458	0.0769918422935278	0.230975526880583	20193	197863	197865	3	4	0.009563362600494	0.982	0.0297491862346829	1
chr17	71361894	71361901	0.0817223280819654	0.163444656163931	65718	311411	311412	2	3	0.0106860316272961	0.982	0.0666972793020319	1
chr19	33182526	33182526	0.0903927126931029	0.0903927126931029	73916	333534	333534	1	9	0.0140231791962455	0.982	0.183198106954129	1
chr7	158207371	158207371	0.0903911695991532	0.0903911695991532	135668	163322	163322	1	1	0.0140256479571621	0.982	0.183199341334587	1
chr9	138999217	138999217	-0.0903816673195839	0.0903816673195839	146383	185335	185335	1	1	0.0140379917617448	0.982	0.183208599188025	1
chr19	740442	740442	0.0903382224313459	0.0903382224313459	70002	323118	323118	1	2	0.0140929216921381	0.982	0.18324748217246	1
chr1	163861876	163861876	0.0902785144228537	0.0902785144228537	10875	26905	26905	1	1	0.0141898205581128	0.982	0.183319693429269	1
chr3	163021378	163021378	0.0902192112190419	0.0902192112190419	103213	77863	77863	1	1	0.014293508516608	0.982	0.183395607827453	1
chr2	196966508	196966508	0.090211576271865	0.090211576271865	85993	55608	55608	1	1	0.0143089382723364	0.982	0.183403014110203	1
chr5	170947897	170947897	0.0901266136153773	0.0901266136153773	117084	111272	111272	1	1	0.0144453373129759	0.982	0.183494358264115	1
chr1	200842756	200843156	-0.076801859672711	0.230405579018133	12080	29641	29643	3	12	0.0097596290933599	0.984	0.0299300229718203	1
chr16	81520178	81520589	0.0767304700932992	0.230191410279898	57676	291018	291020	3	3	0.00982752001856508	0.984	0.0300040857993169	1
chr9	136114300	136114331	-0.08109952046505	0.1621990409301	145858	184570	184571	2	3	0.0114643085062392	0.984	0.0675773925687828	1
chr17	65487462	65487462	0.0900100587464905	0.0900100587464905	65430	310883	310883	1	1	0.014637900664467	0.984	0.183630140114526	1
chr5	40437301	40437301	0.0899652884497197	0.0899652884497197	112493	100383	100383	1	1	0.0146996196873808	0.984	0.183674577811024	1
chr13	110521956	110522297	-0.06659013616247	0.33295068081235	41674	252127	252131	5	5	0.00739579051576119	0.986	0.0112779170570395	0.998
chr3	194118166	194118478	-0.0809816940891968	0.161963388178394	104326	80399	80400	2	11	0.011629098297419	0.986	0.0677495886427123	1
