chr	start	end	value	area	cluster	indexStart	indexEnd	L	clusterL	p.value	fwer	p.valueArea	fwerArea
chr6	164506939	164507305	-0.0977078423358422	0.488539211679211	151074	162350	162354	5	10	0.000864609547458233	0.836	0.00625421468745323	1
chr11	2812674	2813298	-0.101177640900982	0.404710563603929	27824	240805	240808	4	5	0.000976947100376201	0.838	0.0105077819729396	1
chr3	170137240	170138205	-0.093881027355495	0.56328616413297	121823	90568	90573	6	17	0.000807791420982382	0.844	0.0041223985820793	1
chr6	3386584	3386584	-0.123211326382611	0.123211326382611	141710	134536	134536	1	1	0.00121331050651574	0.848	0.130373249636445	1
chr14	105070749	105071714	0.0901929532324414	0.631350672627089	56565	308150	308156	7	8	0.000765908344894469	0.854	0.00289188030011659	0.998
chr6	99271709	99271709	-0.122213635051773	0.122213635051773	147702	155202	155202	1	18	0.00134675193498188	0.858	0.13283850697548	1
chr20	29551622	29551622	-0.121806337313595	0.121806337313595	106059	396674	396674	1	1	0.00140162201140713	0.862	0.133904090353159	1
chr2	218843229	218843229	-0.121230464967822	0.121230464967822	102452	66169	66169	1	5	0.00147954401343116	0.87	0.135370972041261	1
chr16	49311736	49312543	0.0914372805018882	0.548623683011329	66823	331882	331887	6	8	0.00101688212641351	0.888	0.00446752811604404	1
chr17	21496820	21496820	0.120357761731991	0.120357761731991	73361	347997	347997	1	1	0.00161038804182983	0.89	0.137633632175034	1
chr4	124427390	124427390	-0.120323599465709	0.120323599465709	129226	107172	107172	1	5	0.00161331011690573	0.89	0.137725839877429	1
chr17	8584536	8584536	-0.119736436809737	0.119736436809737	72308	345693	345693	1	1	0.00172305026975623	0.902	0.139335578569242	1
chr10	80416566	80416672	-0.107607476212466	0.215214952424931	22519	226625	226626	2	2	0.00155714134044675	0.908	0.0460532018962319	1
chr10	130832268	130832393	-0.103078926962264	0.309236780886793	26004	234758	234760	3	3	0.00142045316189627	0.912	0.0205165384579171	1
chr6	154331823	154331823	-0.11889907294988	0.11889907294988	150306	160861	160861	1	1	0.00187564752371994	0.916	0.141633303603925	1
chr12	83953441	83953441	-0.118420596447696	0.118420596447696	42516	275428	275428	1	1	0.00197012795117407	0.922	0.142958951663359	1
chr6	164506197	164506692	-0.0965328697386125	0.38613147895445	151074	162345	162348	4	10	0.00153798551494917	0.932	0.0118467417077191	1
chr1	226271799	226271799	-0.118148656193442	0.118148656193442	16155	37735	37735	1	4	0.00202369932756559	0.932	0.143749210633886	1
chr2	237079766	237080535	-0.0890485284518553	0.534291170711132	103959	69522	69527	6	7	0.00125389488256992	0.934	0.00483213815051479	1
chr8	72469430	72469560	0.0953825546438691	0.381530218575476	166913	199392	199395	4	7	0.00171655676958756	0.938	0.0122132997922405	1
chr5	16742020	16742179	-0.100472474286673	0.30141742286002	133173	115908	115910	3	3	0.00184642677296094	0.938	0.0218561475427134	1
chr6	100056686	100057243	-0.0917838821803994	0.458919410901997	147764	155447	155451	5	5	0.00153863486496604	0.944	0.00747207064408704	1
chr12	48690546	48691036	-0.0908441758334432	0.454220879167216	40118	269435	269439	5	5	0.00168246589370205	0.948	0.00768505744961937	1
chr6	100066673	100067169	-0.100212654754306	0.300637964262919	147768	155469	155471	3	3	0.00189577737424282	0.948	0.0219931603962723	1
chr8	12987546	12987546	-0.117179177706944	0.117179177706944	163932	192951	192951	1	1	0.00223830950814009	0.948	0.146551805306683	1
chr21	35553467	35553467	-0.117158395878863	0.117158395878863	108893	404200	404200	1	1	0.00224090690820756	0.948	0.146613493558285	1
chr3	128226649	128226649	-0.117004290719257	0.117004290719257	119886	86219	86219	1	7	0.00227175103400873	0.948	0.147057648969822	1
chr1	32741152	32741152	-0.116685823631125	0.116685823631125	5283	12732	12732	1	13	0.00234285486085566	0.95	0.147982648068849	1
chr6	69420780	69420780	-0.116591980130747	0.116591980130747	146832	153241	153241	1	1	0.00236201068635323	0.952	0.148247907550739	1
chr10	29164942	29164942	-0.116161135271092	0.116161135271092	19870	221293	221293	1	1	0.00245714046382422	0.956	0.14950991930852	1
chr7	50518439	50518647	-0.0990297809587906	0.297089342876372	156048	174919	174921	3	13	0.00211915378004502	0.958	0.0226441337881814	1
chr21	35575070	35575070	-0.115926178203313	0.115926178203313	108897	404206	404206	1	1	0.00251330924028321	0.958	0.150193360201273	1
chr10	19149495	19149495	-0.115829965039811	0.115829965039811	19429	220267	220267	1	1	0.00254220531603378	0.958	0.150469333958441	1
chr15	63753697	63753697	-0.115719864251848	0.115719864251848	59669	315101	315101	1	1	0.00256428321660726	0.958	0.150787840141714	1
chr7	31745454	31745454	-0.11571038722487	0.11571038722487	154871	172557	172557	1	1	0.00256525724163256	0.958	0.150813164792372	1
chr6	35479350	35480129	-0.0895944082041857	0.447972041020928	144993	149409	149413	5	9	0.00188571244898138	0.96	0.00801330388314557	1
chr1	48449748	48450218	-0.0894731653810325	0.447365826905162	7032	17115	17119	5	5	0.00190616697451269	0.96	0.00804219995889614	1
chr3	25472652	25472652	-0.115621800577269	0.115621800577269	114542	74962	74962	1	1	0.0025909065672988	0.96	0.151080372324313	1
chr15	45422553	45422553	-0.115506343175479	0.115506343175479	58624	312922	312922	1	15	0.00262207536810841	0.96	0.151418359008092	1
chr16	54685651	54685651	-0.115030272505211	0.115030272505211	67187	332634	332634	1	1	0.00274317914625408	0.962	0.152797903118926	1
chr11	108503428	108503428	-0.114583037830218	0.114583037830218	35002	258306	258306	1	1	0.00286038682429855	0.964	0.154105369377887	1
chr1	234819745	234819745	-0.114426236897208	0.114426236897208	16975	39575	39575	1	1	0.00290356860042019	0.964	0.154569329964938	1
chr15	32964155	32964500	-0.0921201339452192	0.368480535780877	57694	310680	310683	4	6	0.00236103666132793	0.97	0.0133301818212515	1
chr5	53942237	53942237	-0.113892458249241	0.113892458249241	134188	118016	118016	1	1	0.00306460740460318	0.97	0.15620212058235	1
chr17	69357976	69357976	-0.113785146032479	0.113785146032479	77717	358938	358938	1	1	0.00309188010531159	0.97	0.156516730665522	1
chr20	19870217	19870217	-0.11372105779748	0.11372105779748	105798	395940	395940	1	4	0.00310616580568266	0.97	0.156703418795371	1
chr15	74657911	74658573	-0.0814254405638881	0.569978083947217	60814	317430	317436	7	8	0.00167694641855868	0.972	0.00396980132811559	1
chr7	155174508	155175340	-0.0847147790978313	0.508288674586988	161939	187960	187965	6	8	0.00185941377329827	0.972	0.00557824131989482	1
chr2	242710665	242711046	-0.088826348445911	0.444131742229555	104969	71875	71879	5	6	0.00203214087778486	0.972	0.0082087582382225	1
chr9	135464814	135465645	-0.091432325045791	0.365729300183164	174805	214489	214492	4	4	0.00252402351556151	0.972	0.0135986880532259	1
chr2	239695552	239696014	-0.0913300372582552	0.365320149033021	104320	70258	70261	4	4	0.00254577674112655	0.972	0.0136288828290102	1
chr6	168618157	168618157	-0.113386928097201	0.113386928097201	151527	163468	163468	1	3	0.00321298388345726	0.972	0.157741729472341	1
chr3	188012918	188012918	-0.113187981987483	0.113187981987483	122906	92796	92796	1	1	0.00327597083509334	0.974	0.158344975638011	1
chr5	49880645	49880645	0.112900686549188	0.112900686549188	134036	117705	117705	1	1	0.0033600616622776	0.974	0.159219974785739	1
chr2	71126606	71126982	-0.0770791205367224	0.616632964293779	95374	51506	51513	8	31	0.00155162186530338	0.976	0.00311720475596939	1
chr21	34395093	34395699	-0.0906990650202429	0.362796260080971	108820	403951	403954	4	4	0.0027025947701999	0.976	0.01387141506031	1
chr9	23822666	23822666	0.112668865316454	0.112668865316454	171350	208867	208867	1	2	0.00343538626423416	0.976	0.159910883203685	1
chr8	87081654	87082045	-0.0801191884458195	0.560834319120736	167364	200352	200358	7	10	0.00186882934854284	0.978	0.00417596995847082	1
chr2	113542091	113542117	-0.101588763824346	0.203177527648692	97589	56415	56416	2	2	0.00281201024804197	0.978	0.0514798199871883	1
chr18	60984485	60984656	0.101539523483932	0.203079046967863	81632	369833	369834	2	2	0.00282759464844677	0.978	0.051527547213428	1
chr2	172951828	172953270	0.0711056965344102	0.639951268809692	100272	61550	61558	9	15	0.00162694646725993	0.98	0.00278149079724922	0.998
chr2	44058766	44058776	-0.100744257854206	0.201488515708412	93802	48222	48223	2	5	0.00305129572925741	0.982	0.0523512477098237	1
chr1	209406063	209406063	0.11188502947704	0.11188502947704	15121	35584	35584	1	5	0.00370324314619174	0.982	0.162280036740224	1
chr15	53086630	53087887	0.0620362562963464	0.620362562963464	59058	313862	313871	10	11	0.00159025819130696	0.984	0.00305519182935861	1
chr22	50737978	50738890	0.0895627591021813	0.358251036408725	113036	414038	414041	4	4	0.00299837370288276	0.984	0.0143058302215939	1
chr7	44349389	44349715	-0.0936449197276783	0.280934759183035	155663	174105	174107	3	7	0.00354902251718586	0.984	0.0257717281444206	1
chr6	85476210	85476373	-0.100603883350043	0.201207766700086	147313	154380	154381	2	2	0.00309999698052242	0.984	0.0525116371639898	1
chr4	73178533	73178545	-0.0995129590866363	0.199025918173273	127303	102961	102962	2	2	0.00345097066463896	0.988	0.053712610020185	1
chr3	147109426	147109490	0.0992565988442339	0.198513197688468	120923	88591	88592	2	25	0.00353084071671359	0.988	0.0539840383272354	1
chr6	25138905	25138951	-0.098996053934287	0.197992107868574	143158	137352	137353	2	6	0.00361460686888941	0.988	0.0542781938848761	1
chr9	125437326	125437326	-0.111528138808989	0.111528138808989	173735	212757	212757	1	2	0.00383441184959885	0.988	0.163378412293754	1
chr17	46510392	46510392	0.111480947471834	0.111480947471834	75967	354692	354692	1	1	0.00385064560002052	0.988	0.163522567997499	1
chr3	189915550	189915550	-0.111315034967036	0.111315034967036	122998	92922	92922	1	1	0.00392110007685057	0.988	0.164024840235545	1
chr6	24358236	24358683	-0.0740131037819322	0.592104830255458	143087	137172	137179	8	12	0.00191395917471509	0.99	0.00351915241640998	1
chr10	130227803	130228545	-0.085407232714751	0.427036163573755	25958	234630	234634	5	5	0.00274739992136371	0.99	0.00911362748672647	1
chr3	141495859	141496003	-0.093405544668545	0.280216634005635	120759	88198	88200	3	6	0.00362142504406652	0.99	0.0259077669729542	1
chr14	38340164	38340164	-0.111140154394026	0.111140154394026	52204	298475	298475	1	1	0.0039980480538493	0.99	0.164559579974435	1
chr6	27206911	27206911	-0.111084707965019	0.111084707965019	143395	138097	138097	1	3	0.00401655452933	0.99	0.164727436953795	1
chr11	86389346	86389346	-0.111051909288199	0.111051909288199	34200	256657	256657	1	1	0.00402824282963361	0.99	0.164819969331199	1
chr14	59681199	59681199	-0.111013233278723	0.111013233278723	53044	300257	300257	1	1	0.00404155450497938	0.99	0.164946592584488	1
chr18	44526430	44527026	0.0729659342279174	0.583727473823339	81207	368727	368734	8	8	0.0020480499531981	0.992	0.00368084057060983	1
chr6	33282867	33282997	-0.0717093334345901	0.573674667476721	144657	148149	148156	8	175	0.00222434848277745	0.992	0.00389285335111687	1
chr1	243637838	243638141	0.0887482164720271	0.354992865888109	17409	40436	40439	4	4	0.0032405812591741	0.992	0.014612972779572	1
chr16	57917946	57918350	-0.0883377839264621	0.353351135705848	67505	333438	333441	4	5	0.0033629837373535	0.992	0.0147947907842947	1
chr7	27199726	27199956	-0.083850057571699	0.419250287858495	154451	171580	171584	5	9	0.00316558133222598	0.994	0.00959187377414892	1
chr15	68118521	68119293	0.0872768521132287	0.349107408452915	60156	316131	316134	4	13	0.00371395742147004	0.994	0.0152499851461184	1
chr16	3242639	3242850	0.0927957522106578	0.278387256631974	64280	326194	326196	3	7	0.00383895729971692	0.994	0.026270104282366	1
chr6	100055662	100055865	-0.0924510972075611	0.277353291622683	147763	155442	155444	3	24	0.00397304807819992	0.994	0.0264860131629742	1
chr10	119867927	119867973	-0.0978056377138418	0.195611275427684	25114	232820	232821	2	2	0.00404837268015648	0.994	0.0556343613951025	1
chr7	27201523	27201728	-0.0978015899475368	0.195603179895074	154452	171589	171590	2	2	0.00404934670518178	0.994	0.0556389068452206	1
chr18	43305540	43305617	-0.0975563570061919	0.195112714012384	81134	368532	368533	2	2	0.00415096998282144	0.994	0.055932088377836	1
chr18	33529997	33529997	-0.110545871256081	0.110545871256081	81015	368241	368241	1	6	0.00423571016002257	0.994	0.166350162645945	1
chr11	128693801	128694915	-0.0674268273065062	0.606841445758556	36793	262198	262206	9	12	0.00195324485073553	0.996	0.00326882798490781	1
chr2	219857793	219858271	-0.0627799732514258	0.565019759262832	102631	66608	66616	9	9	0.00231363411009665	0.996	0.00408213888103356	1
chr4	113332969	113333269	-0.0804913618838016	0.482948171302809	128833	106327	106332	6	8	0.0027055168452758	0.996	0.00646850019301929	1
chr17	48858636	48858873	-0.0865043344907796	0.346017337963119	76430	356093	356096	4	5	0.00400064545391677	0.996	0.0156019328552602	1
chr11	6677919	6678143	-0.0912102245108547	0.273630673532564	28253	242005	242007	3	3	0.00447921641634765	0.996	0.0273058175592686	1
chr5	146435656	146436093	-0.0909518187371837	0.272855456211551	138693	127794	127796	3	3	0.00458311241904634	0.996	0.0274697784385275	1
chr6	17016226	17016484	-0.090387235607526	0.271161706822578	142765	136604	136606	3	3	0.00482499530032925	0.996	0.0278470507983271	1
chr3	139258912	139260099	-0.0755574534074956	0.528902173852469	120626	87935	87941	7	20	0.00263408834342044	0.998	0.0049769432042761	1
chr11	3187750	3187921	0.0746890089194447	0.522823062436113	27917	241241	241247	7	32	0.0027996725977215	0.998	0.00514350148360245	1
chr8	39172020	39172120	-0.0801100847602812	0.480660508561687	165517	196355	196360	6	9	0.00279317909755283	0.998	0.00655713647032162	1
chr7	27207996	27208285	-0.0854521934753279	0.341808773901312	154455	171619	171622	4	4	0.00440226843934892	0.998	0.016095438868079	1
chr8	58055876	58056175	-0.0838056346040467	0.335222538416187	166363	198150	198153	4	6	0.00513018980825668	0.998	0.0168847238135807	1
chr8	72470352	72470832	0.0836727007595881	0.334690803038353	166914	199396	199399	4	4	0.0051886313097747	0.998	0.0169460873901746	1
chr1	6333502	6333867	-0.0835173604122894	0.334069441649158	1633	4600	4603	4	4	0.00525746241156259	0.998	0.0170191392670721	1
chr6	169399683	169399760	-0.0900905889105128	0.270271766731538	151702	163913	163915	3	3	0.00496103412886286	0.998	0.028040232428345	1
chr10	48573302	48573444	-0.0895039610594364	0.268511883178309	20843	223166	223168	3	3	0.00525291696144452	0.998	0.0284720501895615	1
chr16	4511773	4511987	-0.0892080623941005	0.267624187182302	64531	326821	326823	3	3	0.00540291681534076	0.998	0.0286821149200179	1
chr4	951898	952128	0.0891387231774571	0.267416169532371	123864	95066	95068	3	4	0.00543505964117567	0.998	0.0287301668212661	1
chr11	85393693	85393895	-0.0885222492545267	0.26556674776358	34123	256480	256482	3	3	0.00575551387449947	0.998	0.0291567897823476	1
chr5	77139964	77140243	-0.0884436062466587	0.265330818739976	135289	120343	120345	3	9	0.00579772162559582	0.998	0.0292123092087897	1
chr5	107004816	107005047	0.0966724637276444	0.193344927455289	136283	122335	122336	2	4	0.00452661896757893	0.998	0.057007736680776	1
chr5	125758791	125758809	-0.0966414843253929	0.193282968650786	137039	123789	123790	2	8	0.0045389566178994	0.998	0.0570486457318386	1
chr6	100039413	100039476	-0.0956128263596106	0.191225652719221	147758	155406	155407	2	8	0.00503506003078568	0.998	0.0583986444169048	1
chr21	35552652	35552831	-0.0952935823713451	0.19058716474269	108892	404198	404199	2	2	0.00517954040953856	0.998	0.0588096829775815	1
chr15	64674713	64674723	-0.094633684707407	0.189267369414814	59745	315282	315283	2	3	0.00552239721844427	0.998	0.059711954826018	1
chr6	169629875	169629902	-0.0945215162609897	0.189043032521979	151745	164005	164006	2	3	0.00558441014505505	0.998	0.0598661754550239	1
chr17	38024394	38024636	-0.0939539856744768	0.187907971348954	74635	351212	351213	2	6	0.00589512412812585	0.998	0.0606629279257196	1
chr20	30071913	30072118	-0.093883224858785	0.18776644971757	106084	396731	396732	2	4	0.0059392799292728	0.998	0.0607496161529713	1
chr17	73286267	73286282	-0.093732728375222	0.187465456750444	78158	359999	360000	2	13	0.00601687725628839	0.998	0.0609664990586048	1
chr1	220583389	220583389	-0.110142451465826	0.110142451465826	15750	36869	36869	1	1	0.00441590478970313	0.998	0.167575486127773	1
chr14	46241576	46241576	-0.109778893814685	0.109778893814685	52323	298760	298760	1	1	0.00458019034397044	0.998	0.168674835706329	1
chr4	55945399	55945399	-0.109547435074591	0.109547435074591	126877	102132	102132	1	1	0.00467726817149204	0.998	0.169342367523668	1
chr7	1174784	1174784	-0.109059238681489	0.109059238681489	152393	165931	165931	1	1	0.00490713807746291	0.998	0.170776781710927	1
chr6	126072671	126072671	-0.108951711747177	0.108951711747177	148824	157775	157775	1	1	0.00495876140380383	0.998	0.171069638568534	1
chr2	72463431	72463431	-0.108933743758598	0.108933743758598	95484	51809	51809	1	1	0.00496850165405683	0.998	0.171123534619934	1
chr3	170077545	170077545	-0.108769244425577	0.108769244425577	121819	90553	90553	1	1	0.00504837170613145	0.998	0.171595936757204	1
chr17	67310842	67310842	-0.10876854824861	0.10876854824861	77641	358822	358822	1	1	0.00504837170613145	0.998	0.171598534157272	1
chr12	2273119	2273119	-0.108741701039925	0.108741701039925	37626	264010	264010	1	1	0.00506265740650253	0.998	0.171681001609414	1
chr9	6955559	6955559	-0.108529613603518	0.108529613603518	171095	208501	208501	1	1	0.00515583913392292	0.998	0.172275156874847	1
chr6	34625341	34625341	-0.108360913071035	0.108360913071035	144886	149163	149163	1	1	0.00523473516097225	0.998	0.172741065511949	1
chr2	183183274	183183274	0.107815780648087	0.107815780648087	100875	63076	63076	1	1	0.0055178517683262	0.998	0.174259245851384	1
chr16	33952673	33952673	-0.107525659511727	0.107525659511727	66609	331449	331449	1	2	0.00567044902228991	0.998	0.175052426896987	1
chr12	52398421	52398421	0.107498379815202	0.107498379815202	40563	270683	270683	1	1	0.00568311134761882	0.998	0.175125154098876	1
chr10	96048482	96048482	-0.107316645577678	0.107316645577678	23416	228520	228520	1	1	0.00578181255018258	0.998	0.175637815937192	1
chr1	205897809	205897809	-0.107259617885335	0.107259617885335	14866	35053	35053	1	5	0.00581168265095846	0.998	0.175795283316282	1
chr8	119567541	119567541	-0.107112989838172	0.107112989838172	168633	202913	202913	1	1	0.00588895530296561	0.998	0.176187166051462	1
chr11	65487814	65487814	0.107022115486358	0.107022115486358	32148	251422	251422	1	5	0.0059402539542981	0.998	0.176448854108259	1
chr3	188696743	188696743	-0.107010610681315	0.107010610681315	122953	92855	92855	1	1	0.00594837082950893	0.998	0.176480022909069	1
chr1	209008498	209008498	-0.10693731495076	0.10693731495076	15106	35561	35561	1	1	0.00598440975544504	0.998	0.1766621655888	1
chr10	44185097	44185097	-0.106739814565017	0.106739814565017	20580	222654	222654	1	7	0.00609544860832928	0.998	0.177199178052749	1
chr2	109636680	109636680	-0.106721995652014	0.106721995652014	97353	55954	55954	1	1	0.00610681223362445	0.998	0.177247554629005	1
chr5	1462729	1462729	0.106705853586332	0.106705853586332	132168	113632	113632	1	11	0.00611622780886902	0.998	0.177289762380102	1
chr13	90053523	90053523	-0.106703703819173	0.106703703819173	49357	291181	291181	1	1	0.00611850053392805	0.998	0.17729625588027	1
chr17	65717569	65717569	0.106664178539539	0.106664178539539	77543	358617	358617	1	1	0.00614285115956056	0.998	0.177406970058146	1
chr1	181451906	181452618	-0.0671129675531242	0.536903740424994	13478	32191	32198	8	12	0.00288278939988045	1	0.00476265769871003	1
chr1	235814134	235814462	-0.0666218292452285	0.532974633961828	17072	39770	39777	8	17	0.00295194517667678	1	0.00486850175145933	1
chr11	3187511	3187678	0.0662979094075868	0.530383275260694	27917	241232	241239	8	32	0.00299642565283216	1	0.00493506012818819	1
chr20	5485144	5485511	-0.0658101369551025	0.52648109564082	105501	395118	395125	8	9	0.00305713987940921	1	0.00504317690599652	1
chr8	58191952	58192883	0.0610569742466039	0.488455793972831	166379	198185	198192	8	13	0.00359285364332437	1	0.00625616273750383	1
chr2	71115230	71116411	-0.0683576873717864	0.478503811602505	95368	51484	51490	7	13	0.00419707383401899	1	0.00662953899720228	1
chr11	8832817	8833095	-0.0796004190801782	0.477602514481069	28442	242432	242437	6	6	0.00290778937552983	1	0.00666590259814682	1
chr6	74161911	74162142	-0.0668679695536498	0.468075786875549	147001	153631	153637	7	11	0.00455291764326204	1	0.00706005805838501	1
chr15	83953819	83954150	-0.0667631164039828	0.46734181482788	61655	319327	319333	7	19	0.00457889164393671	1	0.00708830478411872	1
