chr	start	end	value	area	cluster	indexStart	indexEnd	L	clusterL	p.value	fwer	p.valueArea	fwerArea
chr2	115200247	115200321	0.114142290177387	0.228284580354775	83412	49837	49838	2	2	0.000336351235230286	0.232	0.0308060292015674	1
chr2	150185860	150185860	-0.12304888800105	0.12304888800105	84669	52370	52370	1	1	0.0004746356748492	0.232	0.112761600645408	1
chr17	77776428	77777947	-0.0840950121820599	0.925045134002659	66842	314406	314416	11	11	0.000128622644711043	0.234	0.000327897164685898	0.412
chr6	49681178	49681774	-0.0906457686255057	0.725166149004045	122590	130805	130812	8	8	0.000194443622520919	0.256	0.00089733920206859	0.672
chr19	345306	345312	-0.109882771390773	0.219765542781547	69834	322743	322744	2	7	0.000538041203932109	0.296	0.0336000995164875	1
chr20	29551622	29551622	-0.119306984589297	0.119306984589297	90102	346072	346072	1	1	0.000732484826453028	0.304	0.122845495218317	1
chr2	63283806	63285365	-0.0791407068247571	0.870547775072328	81003	44352	44362	11	40	0.000198670657793113	0.308	0.000415457181038486	0.468
chr5	140865433	140865433	0.11802066780165	0.11802066780165	115728	108371	108371	1	1	0.000862315195527555	0.334	0.126629295649113	1
chr11	94278413	94279068	0.0860628951169719	0.688503160935776	29249	221957	221964	8	18	0.000303742677416219	0.338	0.00108815965149906	0.73
chr2	48982509	48982957	0.0950710595506775	0.475355297753388	80619	43429	43433	5	6	0.000444442565762101	0.346	0.00403561096058169	0.97
chr4	24801110	24801801	-0.103496033179209	0.310488099537627	106754	86506	86508	3	4	0.00058091541883579	0.356	0.0138181783048019	0.998
chr1	79471984	79472643	0.079001796977211	0.79001796977211	7693	18643	18652	10	11	0.000281399776691765	0.358	0.000621978047194245	0.566
chr2	66671478	66671727	0.102342177516162	0.307026532548487	81193	44751	44753	3	3	0.000648547983190892	0.376	0.0142269930018412	0.998
chr11	44332938	44333192	-0.0779198447182069	0.779198447182069	25516	212300	212309	10	43	0.000306761988324929	0.378	0.000662436813370958	0.578
chr12	56040025	56040208	-0.0967303935396348	0.386921574158539	34572	234608	234611	4	6	0.000655190467190054	0.408	0.00748789105360062	0.996
chr22	32599511	32599648	0.100576157222595	0.301728471667784	94908	358225	358227	3	3	0.000807363736989034	0.42	0.0149540430686585	0.998
chr6	74233269	74233640	0.0961325489554125	0.38453019582165	123064	131879	131882	4	4	0.000705311028274639	0.426	0.00762798707976476	0.996
chr4	6010075	6010164	0.103885743370203	0.207771486740406	105810	84457	84458	2	2	0.00104407771223189	0.446	0.0379080523210349	1
chr12	123380878	123380891	0.0987011774028981	0.296103532208694	37675	242409	242411	3	10	0.000996976462056018	0.448	0.0157541604594667	0.998
chr1	229569670	229570052	-0.0774015606732196	0.696614046058976	14200	34359	34367	9	15	0.000467993190850039	0.476	0.00103743522823273	0.724
chr13	100627929	100627956	0.102675580953347	0.205351161906694	41403	251482	251483	2	2	0.00118719304930474	0.478	0.038916502164544	1
chr3	49314155	49314920	0.0688630141224738	0.757493155347212	99087	68485	68495	11	11	0.000408210834857582	0.49	0.00074818524317832	0.616
chr10	42862978	42863173	-0.102220999430524	0.204441998861048	17337	191290	191291	2	7	0.00124516381875197	0.492	0.0392963314768597	1
chr3	138152837	138152837	-0.110379834512334	0.110379834512334	102447	75903	75903	1	15	0.00199395292411204	0.492	0.151363490613264	1
chr13	111935412	111935508	0.100653027706772	0.201306055413545	41885	252621	252622	2	6	0.00148852027799399	0.534	0.0406773642865036	1
chr19	46916520	46917061	0.0891322995513225	0.445661497756613	75608	338277	338281	5	6	0.000831518224258714	0.538	0.00497944755064441	0.98
chr12	104443742	104444418	0.0744480761342187	0.670032685207968	36131	238499	238507	9	9	0.000624393495921213	0.542	0.00120591277693874	0.766
chr10	29948324	29948428	0.0999974983702915	0.199994996740583	16938	190558	190559	2	2	0.00160687726561542	0.548	0.0412806226060639	1
chr7	127774800	127774800	-0.108321684789777	0.108321684789777	133241	157336	157336	1	1	0.00249213922404917	0.55	0.158089911455688	1
chr12	93770794	93770794	0.108092983354906	0.108092983354906	35738	237532	237532	1	1	0.0025543370287686	0.56	0.158794618621781	1
chr17	48194635	48194939	-0.0945783631423446	0.283735089427034	64357	308295	308297	3	5	0.00156823008598394	0.576	0.0176333795690477	1
chr16	2892766	2892782	0.0984344078098048	0.19686881561961	53478	281168	281169	2	6	0.0018985426993968	0.578	0.0428385870349582	1
chr2	240529742	240529742	-0.10730116224407	0.10730116224407	88670	61584	61584	1	1	0.00277776603601313	0.584	0.16121731369493	1
chr5	139743303	139743303	-0.107145856125514	0.107145856125514	115532	107713	107713	1	2	0.00282305569964378	0.588	0.161670210331237	1
chr11	31848554	31849061	-0.0901050860838489	0.360420344335396	25101	211299	211302	4	7	0.00134419721655766	0.622	0.00918655537084082	0.996
chr20	44452633	44452801	-0.0969137571631008	0.193827514326202	90973	348589	348590	2	5	0.00222945917499141	0.624	0.0444955848616582	1
chr13	100626995	100627366	0.093181059014149	0.279543177042447	41402	251479	251481	3	3	0.00183272172158693	0.634	0.018365260533319	1
chr6	165115084	165115084	0.105544627293572	0.105544627293572	126018	138904	138904	1	1	0.00335626600612195	0.64	0.166284321261927	1
chr16	12096923	12096947	-0.0964281526659784	0.192856305331957	54341	283186	283187	2	2	0.00236110113061116	0.644	0.0450758964183122	1
chr12	106979062	106979874	-0.0749237238282271	0.599389790625816	36292	238847	238854	8	12	0.000899150788613816	0.66	0.00179890543940937	0.868
chr8	58055024	58055168	-0.0957630736028584	0.191526147205717	138767	170316	170317	2	2	0.00255614861531382	0.672	0.045867559738576	1
chr17	45929399	45930033	-0.077593921200925	0.543157448406475	64005	307215	307221	7	7	0.00117088877039771	0.68	0.00256218723713124	0.908
chr1	50886393	50886969	0.0807983912361491	0.484790347416894	6530	15979	15984	6	7	0.00126750671947643	0.686	0.00378621587952225	0.96
chr2	74740238	74741136	0.0806444704933211	0.483866822959927	81761	46207	46212	6	19	0.00128501872274694	0.688	0.00381218195333715	0.962
chr22	29707524	29708028	0.0873613549957049	0.34944541998282	94657	357536	357539	4	6	0.0017705239168675	0.688	0.0100150542841908	0.998
chr11	8931473	8931473	0.103974729708364	0.103974729708364	24145	209020	209020	1	2	0.00398488653731536	0.694	0.170266188488334	1
chr11	133994642	133995070	0.0947064051937402	0.18941281038748	31477	226959	226960	2	2	0.00284962563564043	0.696	0.0471791483973196	1
chr13	100649131	100650387	0.0796207188838671	0.477724313303202	41411	251538	251543	6	6	0.00141364136745799	0.712	0.00396737453404484	0.966
chr2	45179416	45180560	-0.076301977679853	0.534113843758971	80312	42868	42874	7	11	0.00132728907546888	0.714	0.00271919140438416	0.916
chr16	89686618	89686618	-0.103376186213568	0.103376186213568	59338	294957	294957	1	4	0.00425783224346274	0.722	0.17158562735544	1
chr20	61975937	61975937	0.102956562884155	0.102956562884155	92069	351406	351406	1	1	0.0044456333819845	0.738	0.172412314682245	1
chr7	5735123	5735129	0.093457753139434	0.186915506278868	128275	145405	145406	2	2	0.00328078323340421	0.74	0.0488367500862013	1
chr2	1690592	1690740	0.0903575838281268	0.27107275148438	77827	37337	37339	3	5	0.00248308129132304	0.742	0.0198718966767653	1
chr12	59478783	59478957	0.0934022448513269	0.186804489702654	34995	235892	235893	2	2	0.00329950296103821	0.748	0.0489128367211008	1
chr5	152352468	152352697	0.092996314220753	0.185992628441506	116440	109898	109899	2	2	0.00345348781738241	0.756	0.0494786555853931	1
chr5	36608598	36608769	0.0929569253444134	0.185913850688827	112373	100103	100104	2	2	0.00346556506101725	0.762	0.0495330031817498	1
chr8	99951696	99952217	-0.0821316112401595	0.410658056200797	139828	172900	172904	5	8	0.00175240805141524	0.764	0.0063556494628344	0.986
chr11	2176877	2176921	-0.0892996980072385	0.267899094021716	23466	207005	207007	3	4	0.00275240382437997	0.774	0.0204322807814218	1
chr2	58273438	58274524	0.064868238912704	0.583814150214336	80821	43892	43900	9	10	0.00117028490821597	0.776	0.00197946023175023	0.876
chr17	77111749	77111749	0.101390907029651	0.101390907029651	66744	314138	314138	1	2	0.00526145118951792	0.78	0.174874260797207	1
chr5	61917363	61917363	-0.101082354077426	0.101082354077426	113014	101669	101669	1	1	0.00543355191131438	0.784	0.175242616728069	1
chr6	168435914	168436353	0.0804684235985791	0.402342117992895	126359	139775	139779	5	6	0.00208272066482811	0.786	0.00673125173987791	0.99
chr10	43247938	43247938	-0.100914437552759	0.100914437552759	17350	191333	191333	1	1	0.00553318917130181	0.786	0.175412905863321	1
chr10	80909901	80909901	0.10091433837684	0.10091433837684	19074	195028	195028	1	1	0.00553318917130181	0.786	0.175412905863321	1
chr10	1166867	1167786	0.0741638503721187	0.519146952604831	15522	187135	187141	7	8	0.00162559699324942	0.788	0.00300481821634812	0.924
chr5	561769	561769	0.100620638273589	0.100620638273589	110893	96488	96488	1	1	0.00570227058218957	0.792	0.175671962739288	1
chr9	95947146	95947396	-0.092244144313943	0.184488288627886	143764	181199	181200	2	4	0.00371677172862192	0.796	0.0504931440507196	1
chr6	10390919	10391237	-0.0882903645730092	0.264871093719028	119019	115844	115846	3	7	0.00304104994725264	0.8	0.0210180270977115	1
chr19	932759	932813	0.0918812787753157	0.183762557550631	70080	323340	323341	2	2	0.00385626389260432	0.804	0.0509997844212011	1
chr17	72352828	72353953	-0.0687715435553759	0.550172348443007	65817	311622	311629	8	9	0.00143236109509199	0.806	0.00243598004114717	0.902
chr1	6830972	6830972	0.100177382755004	0.100177382755004	1721	4772	4772	1	1	0.00600178622433359	0.806	0.175977517003249	1
chr17	42392436	42392983	0.0794489385601507	0.397244692800753	63606	306246	306250	5	6	0.00229769560152825	0.808	0.00697158888821122	0.994
chr11	316088	316456	0.0837406994738369	0.334962797895348	22805	204916	204919	4	9	0.0025960035193088	0.814	0.011266860586942	0.998
chr13	100630170	100630430	0.0877317150485255	0.263195145145576	41404	251484	251486	3	4	0.00323488970759182	0.814	0.0213737019227576	1
chr12	131443231	131443231	-0.0995384709151167	0.0995384709151167	38430	244162	244162	1	4	0.00642267816500776	0.82	0.176290921475573	1
chr13	114107956	114108652	0.0678471179519362	0.54277694361549	42424	254242	254249	8	15	0.00152112883580806	0.824	0.00256882972113041	0.908
chr5	33937182	33938225	-0.0786645112249593	0.393322556124796	112264	99862	99866	5	18	0.00249697012150311	0.824	0.00715939002673298	0.996
chr10	106034472	106034747	-0.078560597544935	0.392802987724675	20587	199005	199009	5	6	0.00252293619531802	0.824	0.00718897927363834	0.996
chr10	530635	531465	0.0672202858231858	0.537762286585487	15368	186711	186718	8	16	0.00158393050270923	0.83	0.00265155884002906	0.91
chr18	77905355	77905947	-0.0722722856989219	0.505905999892453	69802	322656	322662	7	8	0.00188525773139848	0.832	0.00328259481994943	0.938
chr3	12199836	12200856	0.0721267900048278	0.504887530033795	97203	64075	64081	7	7	0.00190216587248725	0.834	0.00329950296103821	0.94
chr4	111541965	111542473	-0.0781439140555635	0.390719570277817	108708	91327	91331	5	8	0.00262317731748718	0.834	0.0072862010848988	0.996
chr6	134491421	134491531	-0.0869299402105896	0.260789820631769	124624	135799	135801	3	4	0.00352474355482797	0.84	0.021885173190693	1
chr1	9527173	9527208	-0.0906187958484456	0.181237591696891	2121	5505	5506	2	2	0.00443959476016708	0.842	0.0528421679376959	1
chr11	44327267	44328154	-0.0779177883332387	0.389588941666193	25513	212259	212263	5	6	0.00268295967347964	0.844	0.00734598344089125	0.996
chr4	113444295	113444372	-0.086747623690774	0.260242871072322	108759	91498	91500	3	6	0.00358452591082043	0.844	0.0220125881110406	1
chr2	102895712	102895712	0.0990072465230417	0.0990072465230417	82843	48656	48656	1	1	0.00677835299005379	0.844	0.176552393800268	1
chr4	64767210	64767210	0.0987082006660642	0.0987082006660642	107626	88609	88609	1	1	0.00699151634020871	0.844	0.176708190243157	1
chr11	31846533	31847880	-0.0663955349247597	0.531164279398077	25100	211291	211298	8	9	0.00166484803506265	0.848	0.0027729351385592	0.918
chr1	190444666	190445197	0.0777232566587863	0.388616283293931	11907	29241	29245	5	5	0.0027385149941999	0.85	0.00739731172633932	0.996
chr5	140856971	140857813	0.0775348144079864	0.387674072039932	115726	108353	108357	5	10	0.00279648576364713	0.852	0.0074444129765152	0.996
chr6	41528345	41528785	-0.0710351120031934	0.497245784022354	121954	129358	129364	7	8	0.00207245500773849	0.86	0.00347764230465209	0.948
chr11	44335005	44335060	-0.0897949644223067	0.179589928844613	25517	212310	212311	2	2	0.0048224433833915	0.86	0.0540770660993583	1
chr3	147105899	147107109	0.0654431103777532	0.523544883022026	102737	76665	76672	8	9	0.00175663508668744	0.862	0.00292027751090424	0.924
chr7	28452098	28452131	-0.0896769302159683	0.179353860431937	129125	147760	147761	2	3	0.0048713562201126	0.862	0.054227427782612	1
chr5	114193858	114193858	0.0982844167807286	0.0982844167807286	114351	104894	104894	1	2	0.0073121671587137	0.862	0.176951546702399	1
chr5	176559334	176560116	-0.074092311473826	0.444553868842956	117625	112492	112497	6	9	0.00248730832659524	0.874	0.0050138676950037	0.98
chr3	181413373	181414237	-0.0700455846921903	0.490319092845332	103624	78740	78746	7	9	0.00223670552117231	0.876	0.00364853530208508	0.956
chr6	6320324	6321364	0.0700255420639325	0.490178794447527	118836	115447	115453	7	7	0.00223972483208102	0.878	0.0036503468886303	0.956
chr7	135413099	135413232	0.0803740296996972	0.321496118798789	133780	158587	158590	4	9	0.00368537089517134	0.882	0.0125645604155055	0.998
chr1	3070337	3070603	-0.0885820944283641	0.177164188856728	965	2823	2824	2	4	0.00547159522876413	0.882	0.0559333384460331	1
chr1	118793005	118793005	0.0972993385152482	0.0972993385152482	9131	22313	22313	1	1	0.0080772605429808	0.886	0.177510723082692	1
chr8	18743898	18743898	0.0972722051083101	0.0972722051083101	136935	166151	166151	1	1	0.00810564206552267	0.886	0.17753065053469	1
chr12	131506021	131506021	-0.0971197379500959	0.0971197379500959	38444	244203	244203	1	2	0.00824754967823204	0.888	0.177630891656859	1
chr13	23309774	23309930	-0.088221217191731	0.176442434383462	39228	246446	246447	2	8	0.00568415471673731	0.89	0.0565064036565063	1
chr7	2106321	2106321	0.0969219982856242	0.0969219982856242	127611	143510	143510	1	13	0.00840998860512063	0.89	0.177746833195753	1
chr1	241992272	241992272	0.09690342494371	0.09690342494371	14835	35735	35735	1	1	0.00842810447057289	0.89	0.177760118163752	1
chr11	78673073	78673212	0.0848918557268513	0.254675567180554	28882	221129	221131	3	5	0.00437498150672068	0.896	0.023223935647615	1
chr2	218898491	218898788	-0.0847627500585813	0.254288250175744	86858	57476	57478	3	3	0.00443536772489488	0.896	0.0233072686286954	1
chr19	48918116	48918205	0.0879357788653173	0.175871557730635	75909	339013	339014	2	3	0.00586833268216861	0.896	0.0569496384979049	1
chr4	3704824	3704880	-0.0845423896847079	0.253627169054124	105609	83937	83939	3	4	0.00453742043360928	0.898	0.0234703114177657	1
chr20	62367805	62367961	0.075782845045293	0.378914225226465	92207	351726	351730	5	9	0.00336472007666634	0.902	0.00796011127972285	0.996
chr18	35104534	35104868	-0.0842254048451979	0.252676214535594	68698	320009	320011	3	5	0.00469865163613439	0.904	0.0237203103610069	1
chr17	72241818	72241818	0.0964408962988777	0.0964408962988777	65792	311563	311563	1	1	0.00885986593051841	0.904	0.17806446470335	1
chr5	177596576	177596576	-0.0960403391701777	0.0960403391701777	117787	112913	112913	1	1	0.00925781110828638	0.91	0.178352506964041	1
chr2	3471009	3471071	-0.0836733924788514	0.251020177436554	78041	37872	37874	3	5	0.00497703210191744	0.914	0.0241351636798637	1
chr11	65190825	65190999	0.0835969304625597	0.250790791387679	27136	216506	216508	3	3	0.0050253410764568	0.916	0.0241937383114926	1
chr11	68722879	68722879	0.0957818217143156	0.0957818217143156	27838	218652	218652	1	3	0.0095313606766155	0.916	0.178543931275653	1
chr7	2291960	2291960	0.0956531427171444	0.0956531427171444	127689	143755	143755	1	1	0.00966300263223525	0.916	0.178634510602914	1
chr5	171782207	171782207	0.0955504341241677	0.0955504341241677	117149	111404	111404	1	1	0.00976807465185836	0.916	0.178717843583995	1
chr8	8559673	8559678	0.0866971685166432	0.173394337033286	136514	165233	165234	2	9	0.00670890883915346	0.922	0.0588922631365689	1
chr16	30124803	30124803	0.095119593395239	0.095119593395239	55367	285367	285367	1	8	0.0102131210798022	0.922	0.179054798681407	1
chr14	101922750	101923256	-0.0786109796679482	0.314443918671793	46485	264155	264158	4	15	0.00442027117035133	0.924	0.0133689048415858	0.998
chr11	65191531	65191707	0.0863531621035296	0.172706324207059	27137	216509	216510	2	2	0.00695890778239464	0.924	0.0594472124815898	1
chr3	137728810	137729133	-0.0586414389247762	0.46913151139821	102402	75803	75810	8	14	0.00224032869426277	0.926	0.00421737347728603	0.974
chr2	73297338	73297338	0.0947328374720281	0.0947328374720281	81600	45733	45733	1	3	0.0106515250237469	0.93	0.179371826326821	1
chr2	223176167	223176606	-0.082993486247603	0.248980458742809	87254	58534	58536	3	13	0.00536712707132277	0.932	0.0246846782652489	1
chr13	80911692	80911808	0.0856729516197827	0.171345903239565	41009	250587	250588	2	2	0.00750842236777985	0.934	0.0605293335112714	1
chr6	163730158	163730283	-0.0856685766628259	0.171337153325652	125945	138746	138747	2	12	0.00751083781650681	0.934	0.0605359759952706	1
chr16	72955250	72955295	0.0855864337391655	0.171172867478331	57310	290233	290234	2	2	0.00756337382631837	0.934	0.0606525213963468	1
chr16	2892518	2892518	0.0945882441560072	0.0945882441560072	53478	281166	281166	1	6	0.0108393261622686	0.934	0.179508299179895	1
chr6	10887587	10888129	-0.0826144369946691	0.247843310984007	119071	116061	116063	3	12	0.00560323718438388	0.936	0.0249908363913921	1
chr18	43912991	43913147	0.0853759502403754	0.170751900480751	68771	320217	320218	2	11	0.00774574020520445	0.936	0.0609592833846717	1
chr17	71361894	71361901	0.0853089306586517	0.170617861317303	65718	311411	311412	2	3	0.00780793800992387	0.936	0.0610595245068409	1
chr1	207597138	207597138	0.0941003783114708	0.0941003783114708	12896	31400	31400	1	3	0.0113942755072895	0.938	0.179893563251846	1
chr7	155174726	155175340	-0.0742690032449424	0.371345016224712	135039	161471	161475	5	8	0.00391121535114284	0.94	0.00845105123347909	0.996
chr16	56677205	56677585	-0.0742056581309023	0.371028290654512	56298	287679	287683	5	7	0.00392993507877684	0.94	0.00846433620147741	0.996
chr1	163861876	163861876	0.0939938383244403	0.0939938383244403	10875	26905	26905	1	1	0.0115174633923649	0.94	0.179990785063107	1
chr9	136600241	136600241	-0.0939689525856346	0.0939689525856346	145944	184718	184718	1	1	0.0115518835367242	0.94	0.180016751136922	1
chr5	158523507	158524404	-0.0774439274140479	0.309775709656192	116683	110405	110408	4	5	0.00496857803137306	0.942	0.0139105692186084	0.998
chr16	27829728	27829801	0.0820649693921638	0.246194908176491	55102	284704	284706	3	3	0.0059184532432532	0.942	0.0254346750949724	1
chr1	50884242	50884544	0.0820486636226896	0.246145990868069	6528	15972	15974	3	3	0.00592811503816107	0.942	0.025447356200789	1
chr20	44838981	44839187	0.0850587766934197	0.170117553386839	91054	348824	348825	2	3	0.00803619791462234	0.944	0.061461696719881	1
chr20	18485171	18485171	-0.0935173832977658	0.0935173832977658	89829	345303	345303	1	1	0.0121424607504678	0.944	0.180445493285958	1
chr6	10420696	10421460	-0.0689475957010899	0.413685574206539	119030	115912	115917	6	25	0.00384418664896948	0.95	0.0062234036450329	0.986
chr1	35351185	35351627	0.0772995374803264	0.309198149921306	5170	12507	12510	4	9	0.00505070328808997	0.95	0.0139854481291444	0.998
chr7	19152017	19152335	0.0771726800761237	0.308690720304495	128649	146275	146278	4	4	0.00512377061208075	0.95	0.0140410034498646	0.998
chr19	5455482	5455638	0.0771280572807839	0.308512229123135	71433	326712	326715	4	9	0.00513826330444255	0.95	0.0140561000044082	0.998
chr17	78060121	78060121	0.0931156944540009	0.0931156944540009	66936	314674	314674	1	1	0.0126521204318581	0.95	0.180804791284095	1
chr6	151560831	151561055	0.0645598817368513	0.451919172157959	125300	137355	137361	7	13	0.00320771590941343	0.952	0.00476145330303555	0.98
chr2	178973019	178973216	-0.0641370978223967	0.448959684756777	85658	54802	54808	7	8	0.00328078323340421	0.954	0.00486048670084124	0.98
chr19	48983508	48984318	0.0765160016666297	0.306064006666519	75931	339069	339072	4	4	0.00547099136658239	0.956	0.0143501808869165	0.998
chr11	18477379	18477379	-0.0926937637638374	0.0926937637638374	24744	210372	210372	1	9	0.013188350049245	0.956	0.181196697840045	1
chr11	65487814	65487814	0.0924655973303917	0.0924655973303917	27230	216792	216792	1	5	0.0134745807233907	0.956	0.181403822568383	1
chr2	1647185	1647260	0.0803313840343967	0.24099415210319	77810	37297	37299	3	3	0.00707424545910736	0.96	0.0269068910940594	1
chr10	22634578	22635028	-0.076264885353939	0.305059541415756	16675	189922	189925	4	14	0.00559961401129343	0.962	0.0144733687719919	0.998
chr7	158342105	158342600	0.0761227377714123	0.304490951085649	135713	163447	163450	4	7	0.00569804354691737	0.962	0.0145681751345254	0.998
chr1	109204168	109204325	0.0725785921384066	0.362892960692033	8426	20547	20551	5	9	0.00457002899142335	0.964	0.00900600057849997	0.996
chr2	74375903	74375930	0.0837095864617363	0.167419172923473	81704	45996	45997	2	11	0.00928377718210128	0.966	0.0635595139392527	1
chr12	51786038	51786547	-0.0798761163639341	0.239628349091802	33984	233098	233100	3	12	0.00741784304051855	0.968	0.0273030246852821	1
chr9	138999217	138999217	-0.0919232577611393	0.0919232577611393	146383	185335	185335	1	1	0.0142384663832943	0.968	0.181962998948676	1
chr2	31298462	31298462	0.0913372027399583	0.0913372027399583	79703	41550	41550	1	1	0.0151502982777247	0.968	0.182631474383864	1
chr4	139580260	139580260	0.0913006112921285	0.0913006112921285	109171	92431	92431	1	1	0.0152179308420798	0.968	0.182679783358404	1
chr19	33182526	33182526	0.0912505022129846	0.0912505022129846	73916	333534	333534	1	9	0.0153000560987967	0.968	0.182731715506033	1
chr7	2548137	2548262	0.083589866502553	0.167179733005106	127742	143900	143901	2	2	0.00942085389735671	0.97	0.0637509382508649	1
chr3	194118166	194118478	-0.0835538318877917	0.167107663775583	104326	80399	80400	2	11	0.00945648176607949	0.97	0.0638083051581304	1
chr19	740442	740442	0.0912065789455171	0.0912065789455171	70002	323118	323118	1	2	0.01536708480097	0.97	0.182781232204936	1
chr17	65487462	65487462	0.0911517260850415	0.0911517260850415	65430	310883	310883	1	1	0.0154564564038679	0.97	0.182844033871838	1
chr16	4131584	4131584	0.0911193348680246	0.0911193348680246	53779	281952	281952	1	1	0.0155168426220421	0.97	0.182888115811105	1
chr5	42176806	42176806	0.0911102383722828	0.0911102383722828	112537	100516	100516	1	1	0.0155307314522221	0.97	0.182898985330376	1
chr10	73848817	73849124	0.0603189565504477	0.422232695853134	18560	194066	194072	7	19	0.00381761671297283	0.972	0.00584900909235287	0.986
chr2	45164495	45165318	-0.0670008002387768	0.402004801432661	80302	42825	42830	6	11	0.00443899089798533	0.972	0.00674272512133101	0.99
chr7	158207371	158207371	0.0909800128633443	0.0909800128633443	135668	163322	163322	1	1	0.015725175074743	0.972	0.183045119978358	1
chr5	170947897	170947897	0.0908943712165712	0.0908943712165712	117084	111272	111272	1	1	0.0158785560689055	0.972	0.183156230619798	1
chr6	134493324	134493324	-0.090831071308962	0.090831071308962	124625	135802	135802	1	1	0.0159957053321635	0.972	0.183232317254698	1
chr16	54316931	54317760	-0.0755295590193284	0.302118236077314	56157	287272	287275	4	14	0.00609055396504966	0.974	0.0148984877479383	0.998
chr4	23936764	23936764	0.0905558848353693	0.0905558848353693	106710	86434	86434	1	1	0.0165041572891902	0.974	0.18360067318556	1
chr3	163021378	163021378	0.0902258654012287	0.0902258654012287	103213	77863	77863	1	1	0.0170754109131181	0.974	0.184013714917872	1
chr6	33358411	33358542	-0.0830759129349625	0.166151825869925	121129	127252	127253	2	40	0.00995346034165315	0.976	0.0645287127409486	1
chr6	24908452	24908812	0.0830436377462912	0.166087275492582	119748	117316	117317	2	2	0.00997942641546805	0.976	0.0645776255776697	1
chr14	76600760	76600842	0.0827378512809116	0.165475702561823	45020	260845	260846	2	2	0.0103224201346975	0.976	0.0650136140728874	1
chr22	19949965	19950166	0.0745573954882991	0.298229581953196	94064	356094	356097	4	8	0.00669502000897339	0.98	0.0154516255064139	0.998
chr1	50883013	50883394	0.0777706503463611	0.233311951039083	6527	15969	15971	3	7	0.00921795620429141	0.98	0.0292287411828573	1
chr7	150497065	150497157	0.0777385929458948	0.233215778837684	134609	160365	160367	3	17	0.00925056476210547	0.98	0.0292619536028531	1
chr17	8905741	8905866	-0.0776500788403666	0.2329502365211	60857	299347	299349	3	3	0.00933570932973109	0.98	0.0293458904461153	1
chr15	93199458	93199536	0.0776089357425632	0.23282680722769	51817	276612	276614	3	11	0.00938281057990697	0.98	0.0293869530744737	1
chr10	102766322	102766458	0.0774979036946538	0.232493711083961	20193	197863	197865	3	4	0.00949995984316491	0.98	0.0294932328184603	1
chr16	3242639	3242737	0.0824377825808524	0.164875565161705	53621	281548	281549	2	2	0.0106841335815609	0.98	0.0654888536099183	1
chr1	40307257	40307257	0.0899645503570996	0.0899645503570996	5621	13648	13648	1	1	0.0175458195526951	0.98	0.1843699936051	1
chr17	60744005	60744005	0.0899272182522082	0.0899272182522082	65079	310076	310076	1	6	0.0176152637035955	0.98	0.184421321890548	1
chr2	164870975	164870975	0.0899200475223001	0.0899200475223001	85056	53208	53208	1	1	0.0176273409472303	0.98	0.184430379823274	1
chr3	99013462	99013462	0.0899142910669095	0.0899142910669095	100715	72038	72038	1	1	0.0176363988799564	0.98	0.184437022307273	1
chr5	40437301	40437301	0.0899050920726678	0.0899050920726678	112493	100383	100383	1	1	0.0176520992966817	0.98	0.184449703413089	1
chr2	196966508	196966508	0.0898871003929042	0.0898871003929042	85993	55608	55608	1	1	0.0176822924057688	0.98	0.184472650175996	1
