chr	start	end	value	area	cluster	indexStart	indexEnd	L	clusterL	p.value	fwer	p.valueArea	fwerArea
chr4	124427390	124427390	-0.120894183398655	0.120894183398655	129226	107172	107172	1	5	0.00127337879559091	0.904	0.129990371499921	1
chr6	154331823	154331823	-0.119920368909844	0.119920368909844	150306	160861	160861	1	1	0.00139667699069503	0.922	0.132581389981653	1
chr8	12987546	12987546	-0.119901174026234	0.119901174026234	163932	192951	192951	1	1	0.0014012435905137	0.922	0.132628812364385	1
chr12	83953441	83953441	-0.119639937501966	0.119639937501966	42516	275428	275428	1	1	0.00144304554269999	0.922	0.133335932782461	1
chr5	16742020	16742179	-0.100891705365603	0.302675116096809	133173	115908	115910	3	3	0.00146939131088463	0.926	0.0196121411135548	1
chr1	226271799	226271799	-0.119109416262922	0.119109416262922	16155	37735	37735	1	4	0.00152102901652652	0.926	0.13473506871152	1
chr6	100056686	100057243	-0.0910242770771369	0.455121385385684	147764	155447	155451	5	5	0.00135522631541786	0.93	0.00671079407199139	1
chr1	48449748	48450218	-0.0907347208197202	0.453673604098601	7032	17115	17119	5	5	0.00139070528323984	0.93	0.00678175200763536	1
chr2	113542091	113542117	-0.104396191578974	0.208792383157948	97589	56415	56416	2	2	0.00177008434509865	0.932	0.0455233797616024	1
chr21	35553467	35553467	-0.118570492002607	0.118570492002607	108893	404200	404200	1	1	0.0016106046283543	0.932	0.136188301284585	1
chr17	8584536	8584536	-0.11853330321175	0.11853330321175	72308	345693	345693	1	1	0.00161763016653687	0.932	0.13627893072714	1
chr7	50518439	50518647	-0.0997941757437924	0.299382527231377	156048	174919	174921	3	13	0.00163589656581155	0.936	0.0201657535223414	1
chr17	21496820	21496820	0.118026370671095	0.118026370671095	73361	347997	347997	1	1	0.0017079083321829	0.936	0.137693874117109	1
chr18	60984485	60984656	0.103493389978082	0.206986779956164	81632	369833	369834	2	2	0.0019369408769347	0.938	0.0462845968236839	1
chr10	19149495	19149495	-0.117248930232213	0.117248930232213	19429	220267	220267	1	1	0.00184314994219738	0.942	0.139886193306981	1
chr15	45422553	45422553	-0.117145761757357	0.117145761757357	58624	312922	312922	1	15	0.0018593086800173	0.942	0.140179860803012	1
chr3	25472652	25472652	-0.116864351513632	0.116864351513632	114542	74962	74962	1	1	0.0019148104316596	0.942	0.140964964694914	1
chr3	128226649	128226649	-0.116401150778624	0.116401150778624	119886	86219	86219	1	7	0.00200403476657825	0.942	0.142301573334148	1
chr6	69420780	69420780	-0.116244585627396	0.116244585627396	146832	153241	153241	1	1	0.00204021628821849	0.944	0.142786686745655	1
chr15	32964155	32964500	-0.094309202886692	0.377236811546768	57694	310680	310683	4	6	0.0015786384296236	0.946	0.0112689632448432	1
chr5	53942237	53942237	-0.116155242773738	0.116155242773738	134188	118016	118016	1	1	0.00205742885676579	0.946	0.143058223796411	1
chr10	29164942	29164942	-0.1158202592795	0.1158202592795	19870	221293	221293	1	1	0.00212663040786411	0.946	0.144048824680154	1
chr1	234819745	234819745	-0.115592696357553	0.115592696357553	16975	39575	39575	1	1	0.00216948619077779	0.946	0.14468709482404	1
chr21	35575070	35575070	-0.115591376588754	0.115591376588754	108897	404206	404206	1	1	0.00217018874459604	0.946	0.14469131014695	1
chr7	31745454	31745454	-0.115465059641927	0.115465059641927	154871	172557	172557	1	1	0.0021979396204172	0.946	0.14506190728608	1
chr9	23822666	23822666	0.115238003685703	0.115238003685703	171350	208867	208867	1	2	0.00225309009515038	0.946	0.145724064259788	1
chr20	19870217	19870217	-0.115124058485463	0.115124058485463	105798	395940	395940	1	4	0.00227697692497112	0.946	0.146061992646369	1
chr15	63753697	63753697	-0.115118578196285	0.115118578196285	59669	315101	315101	1	1	0.00227873330951676	0.946	0.146072530953643	1
chr10	130227803	130228545	-0.089166248237063	0.445831241185315	25958	234630	234634	5	5	0.00160393036708086	0.948	0.00712284188639916	1
chr3	188012918	188012918	-0.114628534351313	0.114628534351313	122906	92796	92796	1	1	0.00239957256625697	0.948	0.147524358419071	1
chr16	54685651	54685651	-0.114582573665792	0.114582573665792	67187	332634	332634	1	1	0.00241081342734909	0.948	0.147671192167087	1
chr17	69357976	69357976	-0.114515926719682	0.114515926719682	77717	358938	358938	1	1	0.00242767471898725	0.948	0.147863691913289	1
chr7	155174508	155175340	-0.0854316932572314	0.512590159543388	161939	187960	187965	6	8	0.00144093788124522	0.95	0.00474188699632599	1
chr2	172951828	172953270	0.0734984068035708	0.661485661232137	100272	61550	61558	9	15	0.00115429592339634	0.952	0.00213365594604668	0.992
chr6	100066673	100067169	-0.0974673456990063	0.292402037097019	147768	155469	155471	3	3	0.00205848268749317	0.952	0.0213175905073738	1
chr2	44058766	44058776	-0.101713208215353	0.203426416430706	93802	48222	48223	2	5	0.00230437652388314	0.956	0.0479654568338639	1
chr12	48690546	48691036	-0.0884293327462564	0.442146663731282	40118	269435	269439	5	5	0.00172582345454846	0.958	0.00729812906405429	1
chr11	108503428	108503428	-0.114093803055719	0.114093803055719	35002	258306	258306	1	1	0.00252954502263453	0.958	0.14911318387906	1
chr2	71126606	71126982	-0.0757483273567622	0.605986618854098	95374	51506	51513	8	31	0.00141599722069709	0.96	0.00283901997957676	0.998
chr15	74657911	74658573	-0.0807629279771609	0.565340495840126	60814	317430	317436	7	8	0.00145885300361078	0.962	0.00352857655219606	1
chr2	242710665	242711046	-0.087824799832514	0.43912399916257	104969	71875	71879	5	6	0.00183085525037789	0.962	0.00744707047352479	1
chr6	25138905	25138951	-0.101045786262653	0.202091572525305	143158	137352	137353	2	6	0.00246385624062749	0.962	0.0486132114542969	1
chr3	141495859	141496003	-0.095198398217345	0.285595194652035	120759	88198	88200	3	6	0.00257837251300339	0.964	0.0225860514262369	1
chr7	44349389	44349715	-0.0951451236534179	0.285435370960254	155663	174105	174107	3	7	0.00258820826645899	0.964	0.0226176663480585	1
chr3	147109426	147109490	0.100913569955245	0.20182713991049	120923	88591	88592	2	25	0.00249336350099429	0.964	0.0487400224184923	1
chr5	49880645	49880645	0.113285116259981	0.113285116259981	134036	117705	117705	1	1	0.002738554783566	0.964	0.1515313741215	1
chr6	35479350	35480129	-0.0874894838504145	0.437447419252073	144993	149409	149413	5	9	0.00188741083274758	0.966	0.00752821543953348	1
chr18	44526430	44527026	0.0752980891195108	0.602384712956087	81207	368727	368734	8	8	0.00146025811124729	0.968	0.00288573980849085	0.998
chr21	34395093	34395699	-0.0915791584616546	0.366316633846619	108820	403951	403954	4	4	0.00205251098003799	0.968	0.0121608553171205	1
chr9	135464814	135465645	-0.0915634504000934	0.366253801600374	174805	214489	214492	4	4	0.00205461864149276	0.968	0.0121668270245757	1
chr2	239695552	239696014	-0.0913167178314088	0.365266871325635	104320	70258	70261	4	4	0.00210133847040685	0.968	0.0122585102978582	1
chr10	119867927	119867973	-0.100463177082398	0.200926354164796	25114	232820	232821	2	2	0.0026092848810067	0.968	0.0492026541078146	1
chr1	243637838	243638141	0.0910455489336819	0.364182195734728	17409	40436	40439	4	4	0.00215965043732219	0.97	0.012364595924415	1
chr14	38340164	38340164	-0.112914535607418	0.112914535607418	52204	298475	298475	1	1	0.00283691231812199	0.97	0.15264808341562	1
chr9	125437326	125437326	-0.112890080374119	0.112890080374119	173735	212757	212757	1	2	0.00284358657939543	0.97	0.152726066889446	1
chr6	168618157	168618157	-0.112849147067105	0.112849147067105	151527	163468	163468	1	3	0.00285623254812406	0.97	0.152844095930914	1
chr15	53086630	53087887	0.0633636416519369	0.633636416519369	59058	313862	313871	10	11	0.00130007584068468	0.974	0.00244102324153414	0.998
chr4	73178533	73178545	-0.099320421434931	0.198640842869862	127303	102961	102962	2	2	0.00292964942213192	0.974	0.0503920777221238	1
chr14	59681199	59681199	-0.112460937299527	0.112460937299527	53044	300257	300257	1	1	0.00295845412868046	0.974	0.154006119946311	1
chr22	50737978	50738890	0.0890507946085106	0.356203178434042	113036	414038	414041	4	4	0.00261876935755317	0.976	0.0131163285099501	1
chr18	43305540	43305617	-0.0991704482187756	0.198340896437551	81134	368532	368533	2	2	0.00297461286650037	0.976	0.0505420729623217	1
chr7	27201523	27201728	-0.098168853232379	0.196337706464758	154452	171589	171590	2	2	0.00328373654653348	0.976	0.0516640514100782	1
chr14	46241576	46241576	-0.112062204349501	0.112062204349501	52323	298760	298760	1	1	0.00308772403123976	0.976	0.155217674005895	1
chr12	2273119	2273119	-0.111668284759048	0.111668284759048	37626	264010	264010	1	1	0.0032335039485281	0.976	0.156417284650569	1
chr1	209406063	209406063	0.111479853385701	0.111479853385701	15121	35584	35584	1	5	0.00329076208471605	0.976	0.156983894304993	1
chr7	1174784	1174784	-0.111177702274773	0.111177702274773	152393	165931	165931	1	1	0.00339790154200025	0.976	0.157885622130726	1
chr17	67310842	67310842	-0.111037111593283	0.111037111593283	77641	358822	358822	1	1	0.00344497264782347	0.976	0.158319800390409	1
chr18	33529997	33529997	-0.110997485220187	0.110997485220187	81015	368241	368241	1	6	0.00346042883182513	0.976	0.158434667939694	1
chr6	85476210	85476373	-0.098068796205269	0.196137592410538	147313	154380	154381	2	2	0.00331640529908243	0.978	0.0517652191599072	1
chr2	72463431	72463431	-0.110939443972689	0.110939443972689	95484	51809	51809	1	1	0.00348045161564545	0.978	0.158611008948077	1
chr6	27206911	27206911	-0.110830448209569	0.110830448209569	143395	138097	138097	1	3	0.00351171526055789	0.978	0.158934183704475	1
chr1	220583389	220583389	-0.110820992177834	0.110820992177834	15750	36869	36869	1	1	0.00351417419892179	0.978	0.158965096072478	1
chr6	34625341	34625341	-0.110657486491803	0.110657486491803	144886	149163	149163	1	1	0.00357424255038277	0.978	0.159460396514349	1
chr4	55945399	55945399	-0.110562947072277	0.110562947072277	126877	102132	102132	1	1	0.00360656002602259	0.978	0.159736500164925	1
chr8	39172020	39172120	-0.0811245098815485	0.486747059289291	165517	196355	196360	6	9	0.00214314042259315	0.98	0.00551469619640876	1
chr11	8832817	8833095	-0.0809376045645236	0.485625627387141	28442	242432	242437	6	6	0.00218248343641554	0.98	0.00555860581004982	1
chr7	27199726	27199956	-0.0849222858736374	0.424611429368187	154451	171580	171584	5	9	0.00240273405843913	0.98	0.00818966985942249	1
chr16	3242639	3242850	0.0937546344065389	0.281263903219617	64280	326194	326196	3	7	0.00295423880577092	0.98	0.0233946908710508	1
chr15	64674713	64674723	-0.0980119614453775	0.196023922890755	59745	315282	315283	2	3	0.0033381844674484	0.98	0.0518421488030064	1
chr8	87081654	87082045	-0.0787368715172663	0.551158100620864	167364	200352	200358	7	10	0.00173284899273103	0.982	0.00380573403349847	1
chr5	107004816	107005047	0.0975525407759749	0.19510508155195	136283	122335	122336	2	4	0.00349801546110188	0.982	0.0523743333203361	1
chr21	35552652	35552831	-0.0975219629750489	0.195043925950098	108892	404198	404199	2	2	0.00350714866073922	0.982	0.0524119199496128	1
chr5	125758791	125758809	-0.0974973616381273	0.194994723276255	137039	123789	123790	2	8	0.00351382292201266	0.982	0.0524445887021618	1
chr6	24358236	24358683	-0.0728882355173613	0.58310588413889	143087	137172	137179	8	12	0.00175814093018828	0.986	0.00319240455016006	1
chr17	48858636	48858873	-0.0871539949280882	0.348615979712353	76430	356093	356096	4	5	0.00315692558233808	0.986	0.0138420666042096	1
chr10	48573302	48573444	-0.0927667509566735	0.278300252870021	20843	223166	223168	3	3	0.00324369097889282	0.986	0.0239904565089328	1
chr5	146435656	146436093	-0.0926542703154692	0.277962810946408	138693	127794	127796	3	3	0.00328830314635215	0.986	0.0240631708291224	1
chr11	6677919	6678143	-0.0925233852268563	0.277570155680569	28253	242005	242007	3	3	0.00332799743708367	0.986	0.0241436132413128	1
chr6	169399683	169399760	-0.0922301607602502	0.276690482280751	151702	163913	163915	3	3	0.00341687049509319	0.986	0.0243153876498767	1
chr6	100055662	100055865	-0.0916102743462252	0.274830823038676	147763	155442	155444	3	24	0.00362869047129769	0.986	0.0246937128810081	1
chr16	4511773	4511987	-0.0912550254619505	0.273765076385852	64531	326821	326823	3	3	0.0037618244198574	0.986	0.024920286487396	1
chr1	205897809	205897809	-0.10939023832946	0.10939023832946	14866	35053	35053	1	5	0.00405759957734362	0.986	0.163240487333482	1
chr6	126072671	126072671	-0.109297071227275	0.109297071227275	148824	157775	157775	1	1	0.00409272726825648	0.986	0.163499729692418	1
chr13	90053523	90053523	-0.109213932646452	0.109213932646452	49357	291181	291181	1	1	0.00412644985153281	0.986	0.163734733944625	1
chr2	183183274	183183274	0.109117800460781	0.109117800460781	100875	63076	63076	1	1	0.00416579286535521	0.986	0.164024186117747	1
chr3	170077545	170077545	-0.109082447714671	0.109082447714671	121819	90553	90553	1	1	0.00417808755717471	0.986	0.164123597483031	1
chr11	86389346	86389346	-0.109064175654071	0.109064175654071	34200	256657	256657	1	1	0.00418335671081164	0.986	0.164175235188673	1
chr8	131011240	131011240	-0.10894480540966	0.10894480540966	169251	204033	204033	1	1	0.00423499441645353	0.986	0.164519135282709	1
chr3	189915550	189915550	-0.108920848204488	0.108920848204488	122998	92922	92922	1	1	0.00424166867772697	0.986	0.164584824064716	1
chr11	128693801	128694915	-0.0677122031231929	0.609409828108736	36793	262198	262206	9	12	0.00162570953544683	0.988	0.0027852746124801	0.998
chr3	139258912	139260099	-0.0773299498234153	0.541309648763907	120626	87935	87941	7	20	0.00192745640038823	0.988	0.00401509507133907	1
chr15	68118127	68119293	0.0825492350606214	0.412746175303107	60156	316130	316134	5	13	0.00296864115904519	0.988	0.00882899383403641	1
chr16	57917946	57918350	-0.0866880141610241	0.346752056644097	67505	333438	333441	4	5	0.00328408782344261	0.988	0.0140222716585926	1
chr1	209008498	209008498	-0.1086812383789	0.1086812383789	15106	35561	35561	1	1	0.00434529536591989	0.988	0.165263491053153	1
chr8	119567541	119567541	-0.108677046147486	0.108677046147486	168633	202913	202913	1	1	0.00434634919664727	0.988	0.165275434468063	1
chr12	52398421	52398421	0.108572995113033	0.108572995113033	40563	270683	270683	1	1	0.0043909613641066	0.988	0.165558563656821	1
chr3	188696743	188696743	-0.108499116717609	0.108499116717609	122953	92855	92855	1	1	0.00442011734756426	0.988	0.165769329802298	1
chr3	33960940	33960940	-0.108184614612432	0.108184614612432	114924	75742	75742	1	1	0.00454903597321443	0.988	0.166636983767845	1
chr10	96048482	96048482	-0.108152405286388	0.108152405286388	23416	228520	228520	1	1	0.00456765364939824	0.988	0.166734638748583	1
chr9	6955559	6955559	-0.108152376086626	0.108152376086626	171095	208501	208501	1	1	0.00456765364939824	0.988	0.166734638748583	1
chr17	46510392	46510392	0.108100617594294	0.108100617594294	75967	354692	354692	1	1	0.00458908154085509	0.988	0.166899387618964	1
chr7	27207996	27208285	-0.0864642727763859	0.345857091105543	154455	171619	171622	4	4	0.00335364065145005	0.99	0.014113603654966	1
chr8	36641771	36641924	-0.0907243378726318	0.272173013617895	165274	195793	195795	3	3	0.00396380864260631	0.99	0.0252529457203407	1
chr11	85393693	85393895	-0.0896455032891117	0.268936509867335	34123	256480	256482	3	3	0.00440606627119912	0.99	0.025967091676599	1
chr7	14031414	14031941	-0.0892485351155821	0.267745605346746	153814	169957	169959	3	31	0.00457889451049036	0.99	0.026234764681355	1
chr6	169629875	169629902	-0.0972714046445975	0.194542809289195	151745	164005	164006	2	3	0.00359250894965745	0.99	0.0527126129838269	1
chr6	100039413	100039476	-0.095226660137228	0.190453320274456	147758	155406	155407	2	8	0.00442679160883771	0.99	0.0552456707755527	1
chr10	44185097	44185097	-0.107994233373175	0.107994233373175	20580	222654	222654	1	7	0.00464352946177001	0.99	0.167196216607178	1
chr6	33282867	33282997	-0.0709409898309249	0.567527918647399	144657	148149	148156	8	175	0.00198085049057577	0.992	0.00349063864601018	1
chr11	3187750	3187921	0.0763965457396786	0.53477582017775	27917	241241	241247	7	32	0.00207429014840396	0.992	0.00416333392699131	1
chr11	34622359	34622359	-0.107809584066068	0.107809584066068	29865	245716	245716	1	1	0.00473134868905214	0.992	0.16772734729378	1
chr16	33952673	33952673	-0.107468206323012	0.107468206323012	66609	331449	331449	1	2	0.00489434117488778	0.992	0.168657879826062	1
chr2	43903470	43903900	-0.0785318344725048	0.471191006835029	93791	48198	48203	6	8	0.00268094537046892	0.994	0.00605847285173972	1
chr4	113332969	113333269	-0.0784145017564014	0.470487010538408	128833	106327	106332	6	8	0.00270412964647141	0.994	0.00608692628137913	1
chr13	110885015	110885926	-0.0808762510087208	0.404381255043604	50235	293009	293013	5	5	0.00346885947764421	0.994	0.00935801685918398	1
chr5	127871927	127872329	0.0806503557430419	0.40325177871521	137162	124039	124043	5	18	0.0035377097518334	0.994	0.00943564905610138	1
chr21	34396506	34397135	-0.0788774744027275	0.394387372013637	108821	403956	403960	5	6	0.00412574729771456	0.994	0.0100047176488896	1
chr7	157361692	157362094	-0.0771901910543601	0.3859509552718	162293	189021	189025	5	8	0.00475523551887288	0.994	0.0106082113787724	1
chr10	3283847	3284127	-0.0770084446537514	0.385042223268757	18403	218025	218029	5	7	0.00483286771579028	0.994	0.010675305268416	1
chr8	61789727	61789893	0.0885083123742636	0.265524937122791	166507	198447	198449	3	3	0.0049340354656193	0.994	0.0267455213072278	1
chr10	34061612	34061705	-0.0883511253272105	0.265053375981631	20204	221892	221894	3	3	0.00499831913998982	0.994	0.0268667118408772	1
chr4	951898	952128	0.0882373258487037	0.264711977546111	123864	95066	95068	3	4	0.00506049515290557	0.994	0.0269485593607041	1
chr20	30071913	30072118	-0.094625374298822	0.189250748597644	106084	396731	396732	2	4	0.00468392630631979	0.994	0.0560121569912711	1
chr10	18294563	18294563	-0.107286216060441	0.107286216060441	19394	220175	220175	1	1	0.00498251167907904	0.994	0.169164069852116	1
chr2	153415027	153415027	-0.107148504354556	0.107148504354556	99455	59915	59915	1	1	0.00505522599926864	0.994	0.169555041051976	1
chr2	109636680	109636680	-0.107032707293929	0.107032707293929	97353	55954	55954	1	1	0.00511915839673003	0.994	0.169875405593101	1
chr11	65487814	65487814	0.107001068070405	0.107001068070405	32148	251422	251422	1	5	0.00513672224218646	0.994	0.169962522266565	1
chr22	23864945	23864945	-0.106898038304896	0.106898038304896	110680	408328	408328	1	1	0.00517606525600886	0.994	0.170224926117684	1
chr17	65717569	65717569	0.106865588253393	0.106865588253393	77543	358617	358617	1	1	0.00518660356328271	0.994	0.170305368529875	1
chr16	67360256	67360256	-0.106785934292231	0.106785934292231	67944	334432	334432	1	6	0.00522945934619639	0.994	0.170521052552079	1
chr2	103089729	103089729	-0.106671939632877	0.106671939632877	97037	55285	55285	1	2	0.00529093280529388	0.994	0.170813666217384	1
chr1	21724633	21724633	-0.106554685518624	0.106554685518624	3904	9312	9312	1	1	0.0053625932947561	0.994	0.171132274373963	1
