chr	start	end	value	area	cluster	indexStart	indexEnd	L	clusterL	p.value	fwer	p.valueArea	fwerArea
chr8	144361073	144361315	0.119649356994259	0.239298713988518	170333	206337	206338	2	2	0.000579976570046052	0.506	0.0366842052314436	1
chr19	12886980	12886986	0.114013491895363	0.342040475686089	85163	378888	378890	3	11	0.000577227865922611	0.526	0.0154796021415704	1
chr7	5390781	5391498	-0.0917354575546096	0.733883660436877	153352	168915	168922	8	13	0.000402960024496451	0.546	0.0013369696856417	0.904
chr16	3242639	3242850	0.112914639791248	0.338743919373744	64280	326194	326196	3	7	0.000637149615813625	0.558	0.0158924575009112	1
chr11	65487814	65487814	0.126149546594248	0.126149546594248	32148	251422	251422	1	5	0.00083725527600013	0.572	0.125987403238743	1
chr3	96533699	96534005	-0.111586483162075	0.334759449486226	118167	82773	82775	3	12	0.000718511257867478	0.588	0.0163646848693184	1
chr7	157258677	157259343	-0.101592897373873	0.507964486869365	162259	188886	188890	5	5	0.000616809205300161	0.598	0.00503012854589704	1
chr12	115112189	115112626	-0.105330933290365	0.421323733161459	44320	279479	279482	4	4	0.000710265145497155	0.61	0.00882388997707031	1
chr10	134143489	134143535	-0.114523543132529	0.229047086265058	26435	236070	236071	2	2	0.000926863030424307	0.62	0.0405312915226117	1
chr12	132845336	132845530	-0.110066664242273	0.330199992726818	46211	284182	284184	3	6	0.000830658386103871	0.622	0.0169155251756559	1
chr8	644861	644878	0.114202079433723	0.228404158867445	162857	190523	190524	2	4	0.000955999294132781	0.622	0.0407891199693904	1
chr1	205818956	205819609	-0.0884875103718591	0.707900082974873	14862	35039	35046	8	10	0.000531049636648802	0.628	0.00155411731139354	0.934
chr10	133793442	133793734	-0.100171685327628	0.50085842663814	26328	235718	235722	5	5	0.000700369810652768	0.632	0.00522858498360948	1
chr2	24397787	24398859	-0.0835922711282171	0.752330440153954	92439	45352	45360	9	11	0.000504662077063768	0.64	0.00120997955513873	0.886
chr3	42977845	42978248	-0.0915932116113904	0.641152481279733	115432	76864	76870	7	8	0.000613510760352032	0.65	0.00228417312657947	0.974
chr4	24801110	24801425	-0.112112727347128	0.224225454694256	125891	100008	100009	2	4	0.00115665469514397	0.686	0.0424449393333513	1
chr2	39470725	39471182	-0.0970575984965394	0.485287992482697	93509	47684	47688	5	5	0.000927412771248995	0.716	0.00577777606747299	1
chr16	2892766	2892809	0.107039789656981	0.321119368970944	64131	325785	325787	3	6	0.00108903657370733	0.718	0.0181826777765622	1
chr18	74535634	74535991	-0.0957900295956473	0.478950147978236	81861	370426	370430	5	8	0.00103846041783601	0.742	0.00604055218167395	1
chr19	38039469	38039469	-0.120127031933279	0.120127031933279	87195	384572	384572	1	4	0.00153102819675664	0.756	0.141442267043202	1
chr11	31820441	31821452	0.0861297900707713	0.602908530495399	29654	245077	245083	7	13	0.000981287372068438	0.78	0.00282126991229985	0.984
chr17	79420145	79420424	-0.104050714043495	0.312152142130486	79589	364003	364005	3	8	0.00143592303408558	0.786	0.019546035021789	1
chr5	135416331	135416594	-0.08150178346866	0.65201426774928	137682	125340	125347	8	20	0.000956549034957469	0.796	0.00214508869793336	0.97
chr2	37571677	37572396	-0.0808205222598044	0.646564178078435	93332	47367	47374	8	10	0.00100492622753003	0.804	0.00221215707854532	0.97
chr18	72925513	72925513	-0.117655248805698	0.117655248805698	81791	370290	370290	1	1	0.00194388355609748	0.81	0.148745024158361	1
chr17	28087898	28088606	0.0976864306077105	0.390745722430842	73735	348937	348940	4	4	0.00139689143553272	0.814	0.0108782714389301	1
chr8	128388831	128388831	0.116456274169905	0.116456274169905	169095	203800	203800	1	1	0.0021665285900962	0.828	0.152455774725006	1
chr7	56515510	56516243	0.0745149166286585	0.670634249657926	156381	175599	175607	9	12	0.000976339704646245	0.83	0.00192849081300621	0.958
chr4	155702341	155703138	-0.0801193531064778	0.640954824851823	130307	109318	109325	8	11	0.00106429823659636	0.832	0.0022874715715276	0.974
chr12	4433587	4433983	-0.0960080914821582	0.384032365928633	37878	264581	264584	4	4	0.00162008621035613	0.836	0.0113966770366111	1
chr12	115109452	115109934	-0.0952576924716316	0.381030769886526	44318	279474	279477	4	4	0.00173003437529377	0.852	0.0116429609260714	1
chr10	135153937	135153972	0.101143201150307	0.303429603450922	26866	237597	237599	3	3	0.00187626543466083	0.86	0.0209462249022698	1
chr9	116812263	116812388	-0.104811126295743	0.209622252591487	173414	212251	212252	2	6	0.00227427779173509	0.87	0.0487719064846878	1
chr12	75728104	75728471	-0.0817137281045956	0.571996096732169	42214	274902	274908	7	8	0.00142767692171526	0.88	0.00339959725987183	0.988
chr11	118842387	118842650	-0.08165092782302	0.57155649476114	35789	260094	260100	7	12	0.00142987588501401	0.88	0.00340839311306684	0.988
chr18	580334	580435	0.10393300696178	0.20786601392356	80219	366070	366071	2	9	0.00246393837625252	0.882	0.0495811249786288	1
chr10	125033770	125034818	-0.0655583611532211	0.655583611532211	25498	233686	233695	10	10	0.00099613037433502	0.884	0.00210715658102987	0.97
chr16	4729905	4730657	-0.0898268481865686	0.449134240932843	64580	326945	326949	5	5	0.00178225975363915	0.884	0.00732364726649621	1
chr3	147105899	147107349	0.0761573850361978	0.609259080289582	120920	88579	88586	8	8	0.00142437847676713	0.89	0.00271901811890784	0.982
chr14	60982635	60982832	0.102864056450802	0.205728112901603	53132	300474	300475	2	2	0.00271901811890784	0.9	0.0506531195867708	1
chr4	165898666	165898967	-0.0755029575941032	0.604023660752826	130560	109829	109836	8	9	0.00148704893078158	0.902	0.00280422794673451	0.984
chr3	147121892	147123475	0.0754429671368921	0.603543737095137	120927	88628	88635	8	8	0.00148979763490502	0.902	0.00281082483663077	0.984
chr5	20303681	20303681	-0.111432347652843	0.111432347652843	133280	116077	116077	1	2	0.00345182263821721	0.902	0.168366923413956	1
chr7	157561010	157561161	0.0924791425714391	0.369916570285756	162393	189340	189343	4	4	0.00222864930328597	0.904	0.0126094052958733	1
chr2	11828697	11828758	-0.098897892108199	0.296693676324597	91827	44192	44194	3	3	0.0022874715715276	0.904	0.0221545552349345	1
chr7	152163944	152163944	-0.110430549224835	0.110430549224835	161784	187601	187601	1	1	0.00381300236003736	0.908	0.171591703091577	1
chr15	47476133	47476133	0.110400342002567	0.110400342002567	58697	313100	313100	1	6	0.00382014899075831	0.908	0.17167526369693	1
chr8	144371144	144371779	0.0920680117875822	0.368272047150329	170340	206353	206356	4	5	0.00231330939028795	0.91	0.0127506886878181	1
chr21	34395093	34395699	-0.0918312654262009	0.367325061704804	108820	403951	403954	4	4	0.00235948761956176	0.916	0.012840846183067	1
chr7	155258315	155258411	-0.102209594600442	0.204419189200885	161957	188024	188025	2	4	0.00289658440528213	0.918	0.0513760287712358	1
chr6	164506197	164507305	-0.0609489540582242	0.609489540582242	151074	162345	162354	10	10	0.0011412619520527	0.922	0.00271516993313502	0.982
chr19	14542769	14542769	0.109441229778766	0.109441229778766	85444	379719	379719	1	13	0.00420441782721536	0.928	0.174789545468789	1
chr20	42544178	42544794	-0.0686983754927944	0.61828537943515	106836	398909	398917	9	23	0.00136830491264893	0.93	0.00258213265356048	0.982
chr12	115106932	115108282	-0.0826700388330705	0.496020232998423	44317	279468	279473	6	23	0.00207472187237327	0.932	0.00539735541678875	1
chr19	45260353	45261004	0.0901083400424157	0.360433360169663	88164	387238	387241	4	5	0.0027536517908632	0.934	0.013505482840115	1
chr15	94346817	94346887	-0.0969021277924679	0.290706383377404	62462	321122	321124	3	5	0.00272506526797941	0.934	0.0232463405127653	1
chr7	2029732	2029752	-0.101142523641998	0.202285047283997	152722	167060	167061	2	11	0.00319674289556189	0.934	0.0525348824296785	1
chr5	405567	405567	0.109249502035732	0.109249502035732	131803	112514	112514	1	8	0.00428577946926921	0.934	0.175371721002134	1
chr8	22132563	22132959	-0.0766852704108762	0.536796892876133	164382	193840	193846	7	10	0.00209121409711392	0.936	0.00421156445793631	0.996
chr5	178004204	178004204	0.10880346471305	0.10880346471305	140867	132438	132438	1	5	0.00447104212718914	0.936	0.176779057513335	1
chr17	2300100	2300100	-0.108580501162194	0.108580501162194	71338	342745	342745	1	3	0.004561199622438	0.936	0.177456887950176	1
chr7	155301734	155301917	-0.100566510501639	0.201133021003278	161969	188081	188082	2	6	0.00337485892276086	0.94	0.0531571890432256	1
chr4	48491941	48492344	0.0762167334322801	0.533517134025961	126633	101626	101632	7	7	0.00216597884927151	0.946	0.00429127687751609	0.996
chr8	141034008	141034345	0.0951468332779041	0.285440499833712	169705	204771	204773	3	3	0.00322038175102348	0.948	0.0242902983388481	1
chr5	496299	496299	0.107142014748481	0.107142014748481	131849	112638	112638	1	4	0.0052087943139207	0.948	0.181734971047899	1
chr7	64348873	64350150	0.0710692631783804	0.568554105427043	156544	175891	175898	8	8	0.00200105660186505	0.95	0.00346336719553566	0.99
chr2	208635605	208636032	-0.081390913285733	0.488345479714398	101990	65325	65330	6	9	0.00230066535132012	0.95	0.00567827297820443	1
chr9	135549588	135549588	-0.107019827852086	0.107019827852086	174816	214509	214509	1	1	0.00527531295370797	0.952	0.182097250251369	1
chr11	1036307	1036766	0.0750012341332803	0.525008638932962	27288	238936	238942	7	9	0.00235179124801612	0.956	0.00451722035646295	0.996
chr1	170640331	170640675	-0.0998401699716173	0.199680339943235	12889	30952	30953	2	2	0.00359750395675959	0.956	0.0539609101289197	1
chr2	73152672	73152975	-0.0942899578953656	0.282869873686097	95511	51887	51889	3	3	0.00349690138584164	0.96	0.0248087039365291	1
chr6	31650735	31650916	0.0701721217574144	0.561376974059315	144234	143693	143700	8	19	0.00211650217504957	0.962	0.00363048840624088	0.992
chr19	2222026	2222224	-0.0994325995808749	0.19886519916175	83130	373395	373396	2	2	0.00372339460561318	0.962	0.0544408338688725	1
chr2	95663959	95664359	-0.0849944550581599	0.424972275290799	96370	53837	53841	5	5	0.00279213364859137	0.964	0.00861883664946161	1
chr10	48573302	48573444	-0.0926721463740323	0.278016439122097	20843	223166	223168	3	3	0.00404939091465329	0.97	0.0258136301640592	1
chr2	1746509	1746647	-0.0925335652009412	0.277600695602824	90903	42164	42166	3	18	0.00409776810722585	0.97	0.0258977405102364	1
chr10	2964678	2964793	-0.0921985485572169	0.276595645671651	18343	217831	217833	3	3	0.00421376342123506	0.972	0.0261165373584624	1
chr1	35331649	35331832	0.0976183655539798	0.19523673110796	5544	13376	13377	2	5	0.00439572763420685	0.972	0.0565738282686627	1
chr5	179051568	179051583	0.0967333291867559	0.193466658373512	141028	132827	132828	2	3	0.00475965606015044	0.974	0.0577838078238015	1
chr11	14926377	14927549	-0.0729449112692224	0.510614378884556	28932	243400	243406	7	7	0.00273331138034973	0.976	0.00494931664466787	0.998
chr3	49203973	49204239	0.0917265639925771	0.275179691977731	116110	78607	78609	3	13	0.00440672245070062	0.976	0.0264452823716259	1
chr11	68517529	68518048	-0.0914363211546248	0.274308963463874	32752	253286	253288	3	4	0.0045194193197617	0.976	0.0266371419194421	1
chr10	77871618	77872170	-0.0784370760807406	0.470622456484443	22308	226334	226339	6	8	0.00291032792589933	0.978	0.00636270030494124	1
chr11	133777831	133777981	-0.0906025037174691	0.271807511152407	37224	263076	263078	3	3	0.00487180318838683	0.978	0.0272132703037153	1
chr11	76751369	76751596	-0.0964276278442672	0.192855255688534	33767	255777	255778	2	3	0.00490643686034219	0.978	0.0581906160340707	1
chr2	220312410	220313972	-0.0723010753360987	0.506107527352691	102745	66971	66977	7	8	0.00284985643518363	0.98	0.00507685651599553	1
chr13	113492103	113492776	0.0861391707575312	0.344556683030125	50769	294468	294471	4	7	0.00397242719919694	0.98	0.0151975850985053	1
chr4	169798931	169799308	-0.0902628443275068	0.27078853298252	130672	110070	110072	3	3	0.00501638502527983	0.98	0.0274502085991559	1
chr10	134332277	134332442	0.0901155751737611	0.270346725521283	26491	236234	236236	3	3	0.00508345340589179	0.98	0.0275579578007948	1
chr10	118892211	118893430	-0.0670964814617356	0.536771851693885	25043	232557	232564	8	12	0.00249912178903256	0.982	0.00421211419876099	0.996
chr12	113909932	113910545	-0.0661590005766231	0.529272004612985	44217	279186	279193	8	8	0.00259807513747644	0.982	0.00441112037729812	0.996
chr21	34400659	34401798	-0.0822402018499783	0.411201009249892	108823	403977	403981	5	7	0.00353373402109575	0.982	0.009462688815358	1
chr4	40198392	40198481	-0.0954158253849029	0.190831650769806	126344	100914	100915	2	6	0.00537261707967779	0.982	0.0595913556553763	1
chr16	89441595	89441654	0.095338670886555	0.19067734177311	70589	340732	340733	2	2	0.00541219841905534	0.982	0.059694157189593	1
chr14	104175555	104175555	-0.103672589231108	0.103672589231108	56391	307711	307711	1	4	0.0072450343285658	0.982	0.190660563077537	1
chr1	182026044	182026435	-0.095118202002839	0.190236404005678	13507	32248	32249	2	9	0.00552269632481766	0.984	0.0599816716409049	1
chr19	10463831	10463879	-0.0950499555015085	0.190099911003017	84744	377591	377592	2	7	0.00555952896007177	0.984	0.0600789757668747	1
chr11	27406919	27406919	-0.103661692804112	0.103661692804112	29505	244737	244737	1	1	0.00725053173681268	0.984	0.190681453228875	1
chr3	133112774	133112774	-0.103648269472531	0.103648269472531	120221	86965	86965	1	1	0.00726207629413113	0.984	0.190713338196707	1
chr7	82066996	82066996	-0.103568862182616	0.103568862182616	157460	177717	177717	1	1	0.00731430167247651	0.984	0.190883208111536	1
chr19	17566260	17566260	0.103296393149114	0.103296393149114	85862	380862	380862	1	5	0.00750011407122112	0.984	0.191454388828387	1
chr11	134945848	134945848	0.103064837286009	0.103064837286009	37373	263463	263463	1	1	0.00766723528192634	0.984	0.191918919825248	1
chr17	38024146	38024636	-0.0888366145985409	0.266509843795623	74635	351211	351213	3	6	0.00571840405840666	0.986	0.0285271508747201	1
chr7	100064485	100064671	0.0882944396983207	0.264883319094962	158401	180226	180228	3	3	0.00602021177116049	0.988	0.0289279119359178	1
chr2	71823484	71823517	-0.0935545295699308	0.187109059139862	95439	51725	51726	2	2	0.0063923863094744	0.988	0.062213619389139	1
chr6	27706275	27706340	-0.0935464846583652	0.18709296931673	143470	138332	138333	2	2	0.00639568475442253	0.988	0.0622246142056328	1
chr11	2067849	2067849	0.102254305508606	0.102254305508606	27619	240006	240006	1	1	0.00830108645279183	0.988	0.193407068237679	1
chr1	165326269	165326345	-0.0879469576327154	0.263840872898146	12586	30214	30216	3	25	0.00621207131897667	0.99	0.029179693233625	1
chr10	73847259	73847532	0.08648316903699	0.25944950711097	21977	225558	225560	3	19	0.00708121156280871	0.99	0.0303242536306258	1
chr6	151560927	151561055	0.0806320567030985	0.403160283515492	150194	160559	160563	5	13	0.00401915516929544	0.992	0.00998714156211054	1
chr12	114846968	114847641	-0.065729955853229	0.460109690972603	44291	279374	279380	7	17	0.00422036031113132	0.994	0.0068118385587115	1
chr3	195488922	195490033	0.065444879912976	0.458114159390832	123376	93694	93700	7	11	0.00427643387524951	0.994	0.00689594890488879	1
chr19	418899	418906	0.0916885737663591	0.183377147532718	82385	371483	371484	2	5	0.00757377934172934	0.994	0.0650491825628807	1
chr2	152146478	152146702	-0.0915010956613455	0.183002191322691	99367	59758	59759	2	7	0.00771011506625202	0.994	0.0653619850921283	1
chr15	65826759	65826759	-0.101038423021628	0.101038423021628	59925	315669	315669	1	1	0.00931645775599094	0.994	0.195126107796479	1
chr8	27504520	27504520	-0.100957916513169	0.100957916513169	164858	194949	194949	1	1	0.00939397121227197	0.994	0.195226710367397	1
chr12	133301730	133302174	-0.0736923819751642	0.442154291850985	46408	284871	284876	6	8	0.00414229711402559	0.996	0.00764634513058818	1
chr4	7394790	7395538	-0.072744730300817	0.436468381804902	125033	98274	98279	6	7	0.00444520430842879	0.996	0.00796354558643328	1
chr12	115134201	115134391	-0.0719264327694375	0.431558596616625	44333	279537	279542	6	55	0.00471567679417539	0.996	0.00823401807217987	1
chr17	45929657	45930033	-0.0794605854857371	0.397302927428686	75886	354489	354493	5	7	0.00442431415709064	0.996	0.0103868031416589	1
chr1	247681439	247681931	-0.0794462490715634	0.397231245357817	17782	41204	41208	5	8	0.00442981156533752	0.996	0.0103917508090811	1
chr11	124615853	124616925	-0.08153695400348	0.32614781601392	36381	261368	261371	4	6	0.00599657291569889	0.996	0.0174856064108576	1
chr12	5153711	5154148	0.0809071964575914	0.323628785830366	37932	264736	264739	4	10	0.00632916611463526	0.996	0.0178264457221643	1
chr19	45261808	45262055	0.0913583971152045	0.182716794230409	88165	387242	387243	2	2	0.00781841400871559	0.996	0.0655862793486011	1
chr7	120969079	120969079	-0.100804307990764	0.100804307990764	159540	182716	182716	1	9	0.00953140641844403	0.996	0.195399328986349	1
chr3	170302404	170302404	-0.100712193840664	0.100712193840664	121839	90589	90589	1	14	0.00960452194812756	0.996	0.195489486481598	1
chr19	19043788	19043788	0.10048121022189	0.10048121022189	86208	381841	381841	1	1	0.00981067475738563	0.996	0.195698937735804	1
chr2	242755302	242755302	0.100469325016474	0.100469325016474	104982	71926	71926	1	2	0.00982111983305471	0.996	0.195710482293123	1
chr11	125363617	125363617	0.100410158916226	0.100410158916226	36499	261631	261631	1	1	0.0098865389911926	0.996	0.195775901451261	1
chr11	400385	400385	0.100372979650349	0.100372979650349	27009	238062	238062	1	1	0.00991732447737514	0.996	0.195806137196619	1
chr8	8559461	8559461	0.100050623259256	0.100050623259256	163556	192121	192121	1	10	0.0102202316717783	0.996	0.196035928861338	1
chr7	4778839	4779342	-0.0696192179825641	0.417715307895384	153219	168514	168519	6	6	0.00552819373306455	0.998	0.00905038319684185	1
chr12	115131421	115132015	-0.0785959418252289	0.392979709126145	44332	279526	279530	5	10	0.00474426331705917	0.998	0.0107210455630693	1
chr2	240112249	240112434	-0.0785125257703317	0.392562628851658	104423	70522	70526	5	5	0.00477230009911827	0.998	0.0107523807900765	1
chr16	89438597	89438892	-0.0752850945627791	0.376425472813895	70587	340718	340722	5	6	0.00616204490393004	0.998	0.0120437219872691	1
chr5	168271731	168271970	-0.0748000284142585	0.374000142071293	139845	130114	130118	5	7	0.00639513501359784	0.998	0.0122432779066309	1
chr6	111888446	111888683	-0.0740791509086399	0.3703957545432	148300	156715	156719	5	6	0.00673872302902796	0.998	0.0125648762890735	1
chr9	129387721	129389125	-0.0730940797060851	0.365470398530426	174010	213190	213194	5	7	0.00725712862670894	0.998	0.0130140145428438	1
chr17	72352968	72353536	-0.0708448902584461	0.354224451292231	77970	359431	359435	5	9	0.00855836515874591	0.998	0.0141552764948965	1
chr1	152161521	152162025	-0.0699216469424239	0.349608234712119	11134	26589	26593	5	8	0.0091460381003376	0.998	0.0146604883127849	1
chr8	95246514	95246814	0.0845546355175733	0.25366390655272	167648	200874	200876	3	3	0.00846325999607485	0.998	0.031997114960152	1
chr12	8717391	8717487	-0.0893290505243008	0.178658101048602	38365	265864	265865	2	3	0.00943630125577297	0.998	0.0689259548585819	1
chr22	32438947	32439052	0.089081418652627	0.178162837305254	111283	409870	409871	2	5	0.00964520276915448	0.998	0.0693311138463771	1
chr13	111464554	111465028	-0.0884971031783143	0.176994206356629	50358	293338	293339	2	2	0.010203189706213	0.998	0.0703657260784403	1
chr3	9904557	9904687	-0.0884952609958163	0.176990521991633	113526	72876	72877	2	4	0.0102048389286871	0.998	0.0703701240050378	1
chr1	3673224	3673328	0.0880400189146315	0.176080037829263	1276	3782	3783	2	3	0.0106380346985414	0.998	0.0711776932765048	1
chr16	67433458	67433636	-0.0876761818510955	0.175352363702191	67954	334460	334461	2	4	0.0110074605327318	0.998	0.0718153926331431	1
chr22	50177721	50177941	-0.087474951636983	0.174949903273966	112876	413637	413638	2	4	0.0112141630828146	0.998	0.072162828834346	1
chr10	11088146	11088205	-0.0874089567825987	0.174817913565197	18928	219153	219154	2	2	0.011291126798271	0.998	0.0722854210382515	1
chr8	12958083	12958141	-0.0870200509784698	0.17404010195694	163927	192943	192944	2	3	0.0116946365635921	0.998	0.072945659768702	1
chr12	12867669	12867724	-0.0867791997869476	0.173558399573895	38671	266437	266438	2	3	0.0119480670837734	0.998	0.0733667612404132	1
chr2	101618248	101618261	0.0864732241566652	0.17294644831333	96878	55009	55010	2	12	0.0122900058767294	0.998	0.0738389886088204	1
chr5	6775909	6775922	-0.0859984827140121	0.171996965428024	132682	115071	115072	2	2	0.0128501917770867	0.998	0.0746707464765736	1
chr10	124901908	124902844	0.068043117161931	0.408258702971586	25487	233623	233628	6	11	0.00607848429857744	1	0.0096490509549273	1
chr6	74104388	74104868	-0.0680046175499655	0.408027705299793	146998	153619	153624	6	10	0.00609937444991559	1	0.00966884162461608	1
chr5	8457548	8458392	-0.0581315770404437	0.406921039283106	132738	115175	115181	7	7	0.00539680567596407	1	0.00973810896852679	1
chr10	134119433	134119998	-0.0671135634756722	0.402681380854033	26430	236052	236057	6	8	0.00643966402039758	1	0.0100168275666437	1
chr17	41277974	41278241	-0.0631719861723122	0.379031917033874	75255	352851	352856	6	34	0.00782391141696247	1	0.0118166790266729	1
chr6	31591517	31591642	-0.0620444487223022	0.372266692333813	144211	143292	143297	6	27	0.00820323258599733	1	0.0123856607802252	1
chr3	147077468	147077774	0.05984368669333	0.35906212015998	120911	88553	88558	6	10	0.00882993712614188	1	0.0136423683054624	1
chr21	34396221	34396986	-0.0691053522808351	0.345526761404176	108821	403955	403959	5	6	0.00965124991822605	1	0.0151008307133602	1
chr2	175208144	175208761	-0.0688049281664942	0.344024640832471	100465	61957	61961	5	7	0.00983651257614598	1	0.015258056589221	1
chr18	56529784	56529878	0.0683168922740797	0.341584461370399	81536	369564	369568	5	11	0.0101482156237442	1	0.0155285290749676	1
chr7	155283233	155283886	-0.0681859350781924	0.340929675390962	161964	188059	188063	5	11	0.010236723896519	1	0.0156153881252683	1
chr3	185911316	185911885	-0.0675420054956309	0.337710027478154	122714	92390	92394	5	9	0.0106875113727633	1	0.0160106517782192	1
chr6	168435914	168436353	0.0673615959478961	0.33680797973948	151464	163314	163318	5	6	0.0108068051317207	1	0.0161046574592408	1
chr14	60977856	60978275	0.0662983365414791	0.331491682707395	53130	300463	300467	5	5	0.0115242169079388	1	0.0167561003364964	1
chr13	21295590	21296465	-0.0659845937921893	0.329922968960946	46632	285507	285511	5	5	0.0117254220497746	1	0.0169430122168903	1
chr1	78511344	78511488	-0.0653972160564332	0.326986080282166	8600	20442	20446	5	12	0.012160267042103	1	0.0173652131702509	1
chr3	46759472	46759698	0.0645728033047328	0.322864016523664	115790	77681	77685	5	10	0.0127374949080256	1	0.0179374933687513	1
chr6	41620951	41621232	0.0645588193514554	0.322794096757277	145626	150706	150710	5	6	0.01274739024287	1	0.0179451897402969	1
chr2	202901045	202901470	0.0643083776089208	0.321541888044604	101632	64679	64683	5	5	0.0129018674146074	1	0.0181156093959503	1
chr11	27015592	27015872	-0.0641178645397434	0.320589322698717	29483	244697	244701	5	7	0.0130508471780979	1	0.0182651389002655	1
chr8	599963	600488	0.0639909529352652	0.319954764676326	162833	190470	190474	5	8	0.0131371564875739	1	0.0183563958771637	1
chr10	31607150	31607300	-0.0638427202631852	0.319213601315926	20051	221609	221613	5	22	0.0132306124277709	1	0.0184515010398348	1
chr12	115134688	115134918	-0.0635487447745718	0.317743723872859	44333	279544	279548	5	55	0.0134334667920809	1	0.0186746958146582	1
chr16	72821141	72821665	0.0634206489671345	0.317103244835672	68487	335839	335843	5	7	0.0135120797300113	1	0.0187714501998033	1
chr11	18477299	18477680	-0.0630335454593887	0.315167727296943	29199	244026	244030	5	9	0.0137627615460691	1	0.0190716086900831	1
chr17	37123835	37123949	-0.0787654638722224	0.315061855488889	74503	350806	350809	4	9	0.00758477415822311	1	0.0190892003964731	1
chr4	184679386	184680264	-0.0623159740275363	0.311579870137681	131163	111118	111122	5	5	0.0142454339901453	1	0.019632344331265	1
chr1	156390102	156390240	-0.0622094563319005	0.311047281659502	11744	28325	28329	5	10	0.0143196490014783	1	0.0197208526040398	1
chr11	62688748	62689081	-0.0777128609903547	0.310851443961419	31556	249648	249651	4	13	0.0082977880078437	1	0.0197510883493977	1
chr15	69222592	69223368	-0.0772744775441554	0.309097910176622	60282	316391	316394	4	7	0.00860619261049378	1	0.0200133147227739	1
chr1	168356537	168356673	0.0768574217599869	0.307429687039948	12797	30725	30728	4	4	0.00888765991273414	1	0.0202738918736762	1
chr2	171568791	171569144	0.0767282332858751	0.3069129331435	100180	61280	61283	4	9	0.00899046144695084	1	0.0203645991097497	1
chr6	88757302	88757392	-0.0609935442044672	0.304967721022336	147421	154635	154639	5	6	0.0150645478189308	1	0.020677951379822	1
chr12	113905115	113906079	-0.0609657161860437	0.304828580930219	44214	279176	279180	5	5	0.015087087192743	1	0.0207054384210564	1
chr6	147124930	147124996	-0.0608088495356973	0.304044247678486	149894	159944	159948	5	6	0.0151887892453103	1	0.0208406746639297	1
chr7	154585834	154586375	-0.0758834661236689	0.303533864494675	161866	187766	187769	4	5	0.00964685199162855	1	0.0209209368243342	1
chr7	96655798	96656358	-0.0758357382248889	0.303342952899556	158013	179171	179174	4	49	0.00969193073925298	1	0.0209610679045364	1
chr6	116381904	116382179	-0.0601456287643733	0.300728143821867	148488	157048	157052	5	6	0.0155593145611501	1	0.0214041590092351	1
chr1	17445929	17446087	0.059607855162362	0.29803927581181	3335	8110	8114	5	11	0.0158770647578199	1	0.0219071718638248	1
